frame_id,track_id_a,track_id_b,score_total,score_traj,score_rel,score_temp
105,44,10,0.804666,0.633174,0.909191,0.83
106,1,4,0.750732,0.78204,0.789124,0.43
106,4,14,0.730167,0.80957,0.630577,1.0
106,5,19,0.773731,0.632313,0.838948,0.91
106,7,30,0.817748,0.52083,0.97356,1.0
106,9,20,0.733952,0.644688,0.802384,0.67
106,11,32,0.832553,0.7833,0.878906,0.75
106,15,27,0.768815,0.581149,0.877114,0.83
106,16,6,0.758437,0.577876,0.829418,1.0
106,35,9,0.761088,0.592358,0.825024,1.0
106,40,8,0.778909,0.710974,0.841941,0.67
106,44,10,0.773186,0.560859,0.883428,0.91
106,45,17,0.745816,0.624691,0.958498,0.0
107,1,4,0.723303,0.769179,0.732892,0.51
107,4,14,0.721936,0.7752,0.637485,1.0
107,5,19,0.831044,0.665838,0.907275,0.99
107,7,30,0.809424,0.503667,0.969347,1.0
107,9,20,0.742856,0.633835,0.810933,0.75
107,11,32,0.82985,0.750067,0.880593,0.83
107,15,27,0.760788,0.524237,0.88419,0.91
107,16,6,0.761466,0.577303,0.83529,1.0
107,25,23,0.705676,0.669435,0.793407,0.35
107,35,9,0.737946,0.531156,0.821894,1.0
107,40,8,0.766872,0.769488,0.768274,0.75
107,44,10,0.82421,0.672101,0.890862,0.99
107,45,17,0.773042,0.610353,0.938943,0.43
108,1,4,0.752492,0.76537,0.773841,0.59
108,4,14,0.728801,0.800104,0.634118,1.0
108,5,19,0.797847,0.676195,0.838507,1.0
108,7,30,0.78657,0.458032,0.956833,1.0
108,9,20,0.760172,0.619494,0.836997,0.83
108,11,32,0.832319,0.746014,0.873116,0.91
108,15,27,0.785706,0.544704,0.901927,0.99
108,16,6,0.770646,0.593567,0.841631,1.0
108,28,7,0.715913,0.638822,0.895136,0.0
108,35,9,0.774735,0.561102,0.869725,1.0
108,40,8,0.766087,0.706479,0.792399,0.83
108,44,10,0.795838,0.57072,0.901975,1.0
108,45,17,0.762499,0.616883,0.901073,0.51
109,1,4,0.757162,0.758044,0.772448,0.67
109,4,14,0.748942,0.810307,0.664244,1.0
109,5,19,0.832049,0.661155,0.910263,1.0
109,7,30,0.812199,0.505599,0.973162,1.0
109,9,20,0.778552,0.643111,0.840842,0.91
109,11,32,0.812311,0.748439,0.82065,0.99
109,13,11,0.707112,0.675388,0.855867,0.0
109,15,27,0.808697,0.57034,0.925596,1.0
109,16,6,0.768633,0.587921,0.841564,1.0
109,28,7,0.721336,0.558968,0.877631,0.43
109,35,9,0.771784,0.575578,0.855149,1.0
109,40,8,0.79132,0.73896,0.803062,0.91
109,44,10,0.768457,0.60299,0.831656,1.0
109,45,17,0.760188,0.586938,0.901381,0.59
110,1,4,0.785361,0.798663,0.783325,0.75
110,4,14,0.740371,0.792999,0.659675,1.0
110,5,19,0.809516,0.710613,0.837821,1.0
110,7,30,0.803063,0.475864,0.975474,1.0
110,9,20,0.786285,0.642237,0.840913,0.99
110,11,32,0.826005,0.766116,0.83248,1.0
110,13,11,0.75792,0.701214,0.853627,0.43
110,14,26,0.701113,0.659992,0.854756,0.0
110,15,27,0.807919,0.541586,0.94248,1.0
110,16,6,0.77582,0.600999,0.846309,1.0
110,25,23,0.703836,0.681123,0.782624,0.35
110,28,7,0.742128,0.577097,0.889353,0.51
110,35,9,0.761212,0.554434,0.849382,1.0
110,40,8,0.785771,0.698443,0.804211,0.99
110,44,10,0.777379,0.630515,0.830361,1.0
110,45,17,0.762958,0.60007,0.883516,0.67
111,1,4,0.798628,0.813095,0.783718,0.83
111,4,14,0.726568,0.784414,0.640042,1.0
111,5,19,0.797145,0.656316,0.849882,1.0
111,7,30,0.802958,0.495651,0.962691,1.0
111,9,20,0.774663,0.623129,0.830123,1.0
111,11,32,0.823029,0.782408,0.816703,1.0
111,13,11,0.759173,0.718015,0.830669,0.51
111,14,26,0.751417,0.692861,0.84712,0.43
111,15,27,0.838514,0.599964,0.960957,1.0
111,16,6,0.770189,0.593912,0.840581,1.0
111,25,23,0.704907,0.585638,0.787153,0.67
111,28,7,0.7662,0.604088,0.901399,0.59
111,35,9,0.771211,0.597618,0.840082,1.0
111,40,8,0.76615,0.71737,0.754674,1.0
111,44,10,0.76032,0.589907,0.825186,1.0
111,45,17,0.785587,0.639535,0.884999,0.75
111,56,38,0.703257,0.616595,0.88627,0.0
112,1,4,0.766505,0.774005,0.735643,0.91
112,4,14,0.724624,0.779247,0.639795,1.0
112,5,19,0.790282,0.703627,0.807296,1.0
112,7,30,0.818772,0.518336,0.977008,1.0
112,9,20,0.80635,0.609247,0.89657,1.0
112,11,32,0.803473,0.739661,0.808348,1.0
112,13,11,0.755085,0.689,0.827155,0.59
112,14,26,0.79276,0.746002,0.873926,0.51
112,15,27,0.806866,0.555216,0.931892,1.0
112,16,6,0.762633,0.594856,0.826242,1.0
112,28,7,0.774255,0.593777,0.908061,0.67
112,35,9,0.754216,0.532843,0.850402,1.0
112,40,8,0.758198,0.741337,0.724965,1.0
112,44,10,0.750211,0.585361,0.809699,1.0
112,45,17,0.754024,0.613585,0.82958,0.83
113,1,4,0.770445,0.767004,0.732717,0.99
113,4,14,0.722126,0.837872,0.597947,1.0
113,5,19,0.796681,0.718726,0.809321,1.0
113,7,30,0.80635,0.487784,0.973865,1.0
113,9,20,0.79272,0.649821,0.845968,1.0
113,11,32,0.817193,0.742762,0.831321,1.0
113,13,11,0.778507,0.710537,0.841489,0.67
113,14,26,0.754515,0.63523,0.860335,0.59
113,15,27,0.850262,0.645332,0.953447,1.0
113,16,6,0.756184,0.587652,0.819101,1.0
113,28,7,0.787722,0.596044,0.916558,0.75
113,35,9,0.758268,0.574731,0.831114,1.0
113,44,10,0.751936,0.588853,0.810614,1.0
113,45,17,0.763444,0.645314,0.811972,0.91
114,1,4,0.785388,0.800219,0.73693,1.0
114,4,8,0.731476,0.81512,0.811244,0.0
114,5,19,0.778612,0.711598,0.781004,1.0
114,7,30,0.76783,0.512857,0.887873,1.0
114,9,20,0.762902,0.639737,0.798171,1.0
114,10,15,0.702458,0.659524,0.857499,0.0
114,11,32,0.819619,0.745061,0.834269,1.0
114,13,11,0.782489,0.673898,0.8575,0.75
114,14,34,0.703547,0.638874,0.87262,0.0
114,15,27,0.825279,0.570033,0.955941,1.0
114,16,6,0.75587,0.590462,0.816742,1.0
114,28,7,0.771623,0.567309,0.891028,0.83
114,35,9,0.766394,0.585801,0.838843,1.0
114,44,10,0.762073,0.604864,0.818857,1.0
114,45,17,0.759437,0.594675,0.822364,0.99
115,1,4,0.805574,0.834844,0.751596,1.0
115,4,8,0.780727,0.827118,0.814974,0.43
115,5,19,0.810712,0.721903,0.832811,1.0
115,7,30,0.757506,0.473884,0.893904,1.0
115,9,38,0.727743,0.667747,0.898239,0.0
115,10,15,0.722311,0.694232,0.793327,0.43
115,11,32,0.811031,0.744508,0.819005,1.0
115,13,11,0.796231,0.681868,0.862867,0.83
115,15,27,0.841791,0.664198,0.926039,1.0
115,16,6,0.764215,0.616492,0.815351,1.0
115,28,7,0.782412,0.612898,0.867087,0.91
115,35,9,0.760617,0.568115,0.839595,1.0
115,44,10,0.744309,0.59445,0.793184,1.0
115,45,17,0.764069,0.611553,0.818227,1.0
116,1,4,0.770949,0.771202,0.729142,1.0
116,4,8,0.786719,0.808471,0.82319,0.51
116,5,19,0.804445,0.691869,0.840529,1.0
116,7,30,0.814204,0.519046,0.968251,1.0
116,9,38,0.739471,0.656487,0.848547,0.43
116,10,15,0.726403,0.700013,0.782542,0.51
116,11,32,0.822339,0.758888,0.830416,1.0
116,13,11,0.813455,0.72103,0.854718,0.91
116,15,27,0.858544,0.695949,0.936294,1.0
116,16,6,0.765829,0.635322,0.806303,1.0
116,25,26,0.70681,0.649946,0.871508,0.0
116,28,7,0.79854,0.61714,0.879166,0.99
116,35,9,0.781092,0.645526,0.82756,1.0
116,44,10,0.741705,0.584557,0.794746,1.0
116,45,17,0.776815,0.632437,0.828114,1.0
117,1,4,0.773249,0.768973,0.734742,1.0
117,4,8,0.710983,0.716953,0.729181,0.59
117,5,19,0.799057,0.674512,0.841778,1.0
117,7,30,0.737462,0.528475,0.822719,1.0
117,9,38,0.773028,0.641849,0.904328,0.51
117,10,15,0.734051,0.701029,0.781255,0.59
117,11,32,0.79147,0.756575,0.775761,1.0
117,13,11,0.80559,0.678648,0.852842,0.99
117,15,27,0.852892,0.667641,0.944031,1.0
117,16,6,0.758149,0.62814,0.79691,1.0
117,25,26,0.741304,0.595862,0.890459,0.43
117,28,7,0.807642,0.616051,0.89459,1.0
117,35,9,0.750287,0.560434,0.825701,1.0
117,44,10,0.748078,0.587493,0.804465,1.0
117,45,17,0.76562,0.625552,0.812139,1.0
118,1,4,0.781771,0.805442,0.72703,1.0
118,5,34,0.748256,0.696503,0.917236,0.0
118,7,30,0.71461,0.53178,0.779067,1.0
118,9,38,0.755939,0.702765,0.819947,0.59
118,10,10,0.708668,0.751225,0.810435,0.0
118,13,11,0.858,0.760111,0.894474,1.0
118,14,18,0.713459,0.672974,0.868943,0.0
118,15,27,0.849235,0.709348,0.910842,1.0
118,25,26,0.726416,0.660749,0.807552,0.51
118,27,23,0.713508,0.620359,0.902513,0.0
118,28,7,0.761689,0.643202,0.79376,1.0
118,35,9,0.739364,0.58355,0.79113,1.0
118,40,32,0.74898,0.821897,0.838756,0.0
118,45,17,0.813424,0.664386,0.874343,1.0
119,1,4,0.826174,0.78325,0.821884,1.0
119,5,34,0.788478,0.710884,0.903035,0.43
119,7,30,0.794087,0.521572,0.930067,1.0
119,9,38,0.747503,0.639507,0.830319,0.67
119,10,10,0.726416,0.742832,0.769863,0.43
119,13,11,0.771735,0.68626,0.784625,1.0
119,14,18,0.729546,0.606831,0.862099,0.43
119,15,27,0.829359,0.646755,0.914537,1.0
119,25,19,0.724059,0.661177,0.895722,0.0
119,27,23,0.761604,0.621097,0.91131,0.43
119,28,7,0.777648,0.602843,0.848461,1.0
119,35,9,0.777751,0.593574,0.854545,1.0
119,44,20,0.705259,0.593289,0.904741,0.0
119,45,17,0.821853,0.677544,0.881296,1.0
120,1,4,0.796557,0.78069,0.769665,1.0
120,4,14,0.716192,0.806088,0.789203,0.0
120,5,34,0.781206,0.721659,0.86841,0.51
120,7,30,0.791148,0.499295,0.9389,1.0
120,9,38,0.788972,0.617849,0.904954,0.75
120,10,10,0.727361,0.728888,0.765909,0.51
120,13,11,0.803866,0.694054,0.838086,1.0
120,14,15,0.730514,0.688154,0.890292,0.0
120,15,27,0.848024,0.713961,0.905705,1.0
120,25,19,0.763566,0.625294,0.912206,0.43
120,27,23,0.785432,0.644247,0.925355,0.51
120,28,7,0.765567,0.651124,0.79577,1.0
120,35,9,0.755184,0.544134,0.844977,1.0
120,40,32,0.770876,0.80852,0.823443,0.35
120,44,20,0.764498,0.618764,0.918056,0.43
120,45,17,0.821261,0.668106,0.886226,1.0
121,1,4,0.804332,0.762711,0.795242,1.0
121,5,34,0.788635,0.714433,0.871969,0.59
121,7,30,0.811158,0.543081,0.947417,1.0
121,9,38,0.795863,0.640707,0.888391,0.83
121,10,10,0.726475,0.74823,0.737445,0.59
121,13,11,0.817104,0.723693,0.843293,1.0
121,14,15,0.786353,0.692778,0.910692,0.43
121,15,27,0.839033,0.685087,0.907732,1.0
121,25,19,0.77016,0.642644,0.898608,0.51
121,27,23,0.810167,0.67237,0.937886,0.59
121,28,7,0.754587,0.63335,0.787117,1.0
121,35,9,0.777037,0.627812,0.831459,1.0
121,40,32,0.712872,0.775635,0.709818,0.51
121,44,20,0.75608,0.579559,0.913154,0.51
121,45,17,0.835106,0.702951,0.889223,1.0
122,1,4,0.787724,0.772058,0.759097,1.0
122,5,34,0.814095,0.719111,0.900738,0.67
122,7,30,0.732295,0.534905,0.809233,1.0
122,9,38,0.75809,0.64511,0.802366,0.91
122,10,10,0.751133,0.731077,0.778648,0.67
122,11,32,0.701738,0.747557,0.772896,0.15
122,13,11,0.801623,0.676997,0.844863,1.0
122,14,15,0.769582,0.704179,0.8584,0.51
122,15,27,0.826325,0.669458,0.894573,1.0
122,16,19,0.725732,0.686764,0.882481,0.0
122,27,23,0.773956,0.666361,0.861326,0.67
122,28,7,0.720962,0.623823,0.732043,1.0
122,44,20,0.73993,0.623376,0.841361,0.59
122,45,17,0.797566,0.690959,0.828601,1.0
123,1,4,0.772569,0.838169,0.689473,1.0
123,5,34,0.82047,0.71908,0.897803,0.75
123,7,13,0.705092,0.608505,0.894754,0.0
123,9,10,0.748454,0.710822,0.908485,0.0
123,10,9,0.752519,0.725048,0.906823,0.0
123,11,32,0.821832,0.791578,0.80869,1.0
123,13,11,0.80502,0.715848,0.826315,1.0
123,14,15,0.777959,0.713117,0.853395,0.59
123,15,27,0.851176,0.759005,0.882771,1.0
123,16,19,0.76554,0.688134,0.875806,0.43
123,25,26,0.705817,0.682667,0.821606,0.15
123,27,23,0.759825,0.704062,0.797098,0.75
123,28,7,0.768694,0.694054,0.774136,1.0
123,35,38,0.708845,0.665471,0.865328,0.0
123,44,20,0.755563,0.6313,0.850196,0.67
123,45,17,0.73981,0.729187,0.699262,1.0
124,1,4,0.758135,0.764705,0.709979,1.0
124,5,34,0.792323,0.723035,0.829565,0.83
124,9,10,0.726736,0.693532,0.801817,0.43
124,10,9,0.794223,0.723727,0.905306,0.43
124,11,32,0.858445,0.799121,0.870459,1.0
124,13,11,0.765407,0.681062,0.776428,1.0
124,14,15,0.808775,0.743635,0.87546,0.67
124,15,27,0.805612,0.682304,0.848738,1.0
124,16,19,0.779045,0.725255,0.862191,0.51
124,25,26,0.73985,0.622821,0.827022,0.67
124,27,23,0.797424,0.712954,0.845255,0.83
124,28,7,0.7518,0.621846,0.78937,1.0
124,35,38,0.750195,0.686451,0.848978,0.43
124,44,20,0.766268,0.634183,0.85328,0.75
124,45,17,0.819349,0.747627,0.832144,1.0
125,1,4,0.803552,0.787272,0.778195,1.0
125,5,6,0.77562,0.739632,0.939542,0.0
125,7,13,0.732056,0.686429,0.830557,0.35
125,9,10,0.75438,0.660915,0.85829,0.51
125,10,9,0.78842,0.696152,0.897758,0.51
125,11,32,0.840744,0.761046,0.862506,1.0
125,13,11,0.83059,0.706643,0.878665,1.0
125,14,15,0.822155,0.705138,0.909738,0.75
125,15,27,0.853982,0.69283,0.929984,1.0
125,16,19,0.7611,0.733824,0.809568,0.59
125,25,26,0.77495,0.607124,0.886285,0.75
125,27,23,0.851608,0.70905,0.931709,0.91
125,28,7,0.769444,0.651402,0.802643,1.0
125,35,38,0.734164,0.710906,0.789722,0.51
125,44,20,0.801248,0.647116,0.894104,0.83
125,45,17,0.822771,0.757545,0.832055,1.0
125,56,18,0.716181,0.662078,0.880825,0.0
126,1,4,0.832456,0.772724,0.840005,1.0
126,5,6,0.816758,0.736799,0.93796,0.43
126,9,10,0.763412,0.656713,0.862842,0.59
126,10,9,0.811455,0.720137,0.909831,0.59
126,11,32,0.822678,0.761123,0.82961,1.0
126,13,11,0.808984,0.696241,0.845999,1.0
126,14,15,0.834693,0.731709,0.901082,0.83
126,15,27,0.773526,0.717944,0.767719,1.0
126,16,19,0.760785,0.781325,0.764219,0.67
126,25,26,0.793828,0.66724,0.867808,0.83
126,27,23,0.877918,0.762356,0.93108,0.99
126,28,7,0.737474,0.606156,0.773309,1.0
126,35,38,0.748144,0.776223,0.759029,0.59
126,44,20,0.755778,0.630461,0.807485,0.91
126,45,17,0.817149,0.756114,0.822744,1.0
127,1,4,0.816555,0.782654,0.804776,1.0
127,5,6,0.763244,0.738219,0.825213,0.51
127,9,10,0.743231,0.660282,0.809331,0.67
127,10,9,0.771785,0.686626,0.844484,0.67
127,11,32,0.795087,0.756494,0.782389,1.0
127,13,11,0.713594,0.685776,0.679223,1.0
127,14,15,0.812865,0.689006,0.874024,0.91
127,15,27,0.753174,0.661108,0.766885,1.0
127,16,19,0.862673,0.761334,0.947648,0.75
127,25,26,0.731648,0.619892,0.770338,0.91
127,27,23,0.847952,0.753404,0.880474,1.0
127,35,38,0.789955,0.772069,0.823147,0.67
127,40,7,0.7053,0.838862,0.748542,0.0
127,44,20,0.781555,0.65127,0.826565,0.99
127,45,17,0.843405,0.730055,0.887065,1.0
128,1,4,0.817425,0.82242,0.781051,1.0
128,4,17,0.730585,0.71763,0.871663,0.0
128,5,6,0.767711,0.725982,0.826576,0.59
128,9,10,0.740045,0.631771,0.807136,0.75
128,10,9,0.797989,0.71524,0.859374,0.75
128,11,32,0.831814,0.783749,0.831822,1.0
128,13,34,0.724427,0.789237,0.814899,0.0
128,14,15,0.803746,0.693683,0.839922,0.99
128,15,27,0.756527,0.713792,0.739454,1.0
128,16,19,0.809489,0.790521,0.81783,0.83
128,25,26,0.746702,0.664869,0.754541,0.99
128,27,23,0.824121,0.73448,0.849187,1.0
128,35,38,0.790988,0.731252,0.836454,0.75
128,40,7,0.720513,0.783491,0.733256,0.43
128,44,20,0.802478,0.659295,0.857682,1.0
129,1,4,0.737202,0.767866,0.669907,1.0
129,4,17,0.747232,0.755617,0.799574,0.43
129,5,6,0.769756,0.710575,0.825554,0.67
129,9,10,0.781852,0.65644,0.852906,0.83
129,10,9,0.759289,0.679952,0.79692,0.83
129,11,32,0.752505,0.790281,0.683468,1.0
129,13,34,0.825065,0.749192,0.945177,0.43
129,14,15,0.81654,0.723802,0.842199,1.0
129,15,27,0.761627,0.661132,0.782238,1.0
129,16,19,0.80745,0.77427,0.80992,0.91
129,25,26,0.764142,0.637465,0.801872,1.0
129,27,23,0.830296,0.756393,0.846471,1.0
129,35,38,0.798397,0.706174,0.851338,0.83
129,40,7,0.733131,0.814412,0.721976,0.51
129,44,20,0.784701,0.625888,0.846618,1.0
129,45,11,0.705624,0.693469,0.841654,0.0
130,1,4,0.820843,0.799046,0.80214,1.0
130,4,17,0.725354,0.708727,0.77509,0.51
130,5,6,0.820202,0.689978,0.915837,0.75
130,9,10,0.825294,0.647978,0.922731,0.91
130,10,9,0.769441,0.703491,0.785853,0.91
130,11,32,0.755579,0.769647,0.702187,1.0
130,14,15,0.734507,0.708989,0.702474,1.0
130,16,19,0.806374,0.75242,0.807323,0.99
130,25,26,0.773341,0.620583,0.829341,1.0
130,27,23,0.835856,0.7648,0.851229,1.0
130,28,27,0.742302,0.759872,0.866086,0.0
130,35,38,0.811015,0.74379,0.835798,0.91
130,40,7,0.71444,0.74762,0.715952,0.59
130,44,20,0.753233,0.635522,0.783274,1.0
130,45,11,0.712405,0.626284,0.818556,0.43
131,1,4,0.827751,0.775522,0.829671,1.0
131,5,6,0.821288,0.693103,0.901276,0.83
131,9,10,0.731512,0.626868,0.751105,0.99
131,10,9,0.765037,0.693712,0.769524,0.99
131,11,32,0.737947,0.768004,0.671173,1.0
131,13,34,0.747777,0.687425,0.858506,0.35
131,14,15,0.771936,0.728041,0.758404,1.0
131,15,27,0.725302,0.702598,0.807988,0.35
131,16,19,0.858562,0.76712,0.891037,1.0
131,25,26,0.805091,0.668777,0.856398,1.0
131,27,23,0.816674,0.780862,0.806131,1.0
131,35,38,0.813463,0.738038,0.829363,0.99
131,40,7,0.741465,0.785906,0.726179,0.67
131,44,20,0.786382,0.618087,0.854639,1.0
131,45,17,0.749978,0.749995,0.859054,0.15
132,1,4,0.859693,0.784074,0.882304,1.0
132,5,6,0.756088,0.682893,0.774683,0.91
132,9,10,0.749663,0.655457,0.764096,1.0
132,10,9,0.844359,0.758163,0.870912,1.0
132,13,34,0.770911,0.7666,0.806548,0.59
132,15,27,0.763512,0.640839,0.79858,1.0
132,16,19,0.726851,0.710435,0.687634,1.0
132,25,26,0.749517,0.651726,0.766205,1.0
132,27,23,0.845175,0.714191,0.900379,1.0
132,35,38,0.821553,0.754236,0.831945,1.0
132,40,7,0.772139,0.794843,0.761716,0.75
132,44,20,0.769355,0.601901,0.833981,1.0
132,45,17,0.80789,0.744495,0.813304,1.0
132,67,32,0.731775,0.739636,0.859823,0.0
133,1,4,0.830558,0.79664,0.821336,1.0
133,5,6,0.804262,0.669731,0.856103,0.99
133,9,10,0.758234,0.625667,0.798637,1.0
133,10,9,0.817974,0.706461,0.855842,1.0
133,13,34,0.816326,0.691098,0.922622,0.67
133,15,27,0.746415,0.672235,0.747513,1.0
133,16,19,0.78551,0.70886,0.795289,1.0
133,25,26,0.809523,0.709076,0.838812,1.0
133,27,23,0.805571,0.767763,0.79428,1.0
133,35,38,0.831491,0.743267,0.856995,1.0
133,40,7,0.76292,0.777359,0.741535,0.83
133,44,20,0.76234,0.608566,0.816986,1.0
133,45,17,0.771887,0.73156,0.756074,1.0
134,1,4,0.785758,0.774785,0.753788,1.0
134,5,6,0.782393,0.681172,0.807241,1.0
134,9,10,0.731218,0.614747,0.756467,1.0
134,10,9,0.764543,0.666153,0.784344,1.0
134,13,34,0.735049,0.682863,0.765539,0.75
134,14,18,0.75338,0.704475,0.92148,0.0
134,16,19,0.770881,0.705276,0.770971,1.0
134,25,26,0.805895,0.668503,0.858034,1.0
134,27,23,0.781658,0.69994,0.793962,1.0
134,28,27,0.731598,0.662452,0.881346,0.15
134,35,38,0.834094,0.671906,0.90714,1.0
134,40,7,0.739341,0.781385,0.681557,0.91
134,44,20,0.818992,0.599829,0.925549,1.0
134,45,17,0.765953,0.731487,0.745332,1.0
135,1,4,0.806512,0.831848,0.755209,1.0
135,5,6,0.804032,0.666691,0.855799,1.0
135,9,10,0.787532,0.600757,0.867758,1.0
135,10,9,0.800726,0.777519,0.779262,1.0
135,13,34,0.71859,0.72384,0.694993,0.83
135,14,18,0.79041,0.682754,0.924448,0.43
135,16,19,0.719785,0.659437,0.70724,1.0
135,25,26,0.807553,0.718449,0.829265,1.0
135,27,23,0.784514,0.676269,0.814217,1.0
135,28,27,0.764121,0.748571,0.820219,0.51
135,35,38,0.758565,0.648619,0.784632,1.0
135,40,7,0.748199,0.753373,0.700942,0.99
135,44,20,0.814408,0.61257,0.909106,1.0
135,45,17,0.758981,0.696587,0.754864,1.0
136,1,4,0.752409,0.771451,0.695275,1.0
136,5,6,0.762515,0.659581,0.784839,1.0
136,9,10,0.776389,0.571618,0.866042,1.0
136,10,9,0.794468,0.65866,0.843522,1.0
136,13,34,0.722996,0.620606,0.754153,0.91
136,14,18,0.794592,0.67173,0.924521,0.51
136,16,19,0.731863,0.656837,0.730854,1.0
136,25,26,0.766582,0.68523,0.775912,1.0
136,27,23,0.772473,0.671334,0.795466,1.0
136,28,27,0.753004,0.659507,0.842139,0.59
136,35,38,0.761208,0.646811,0.79059,1.0
136,40,7,0.740851,0.73264,0.698959,1.0
136,44,20,0.818494,0.57485,0.940539,1.0
136,45,17,0.747505,0.673899,0.748438,1.0
137,1,4,0.806922,0.781988,0.787683,1.0
137,5,6,0.806311,0.676233,0.853872,1.0
137,9,10,0.77844,0.617023,0.840877,1.0
137,10,9,0.765591,0.681143,0.77671,1.0
137,13,34,0.797431,0.67114,0.842785,0.99
137,14,15,0.741204,0.672827,0.919482,0.0
137,16,19,0.730836,0.61954,0.752722,1.0
137,25,26,0.711254,0.734072,0.644235,1.0
137,27,23,0.763612,0.653283,0.790841,1.0
137,28,27,0.803981,0.776341,0.845931,0.67
137,35,38,0.820282,0.653106,0.893991,1.0
137,44,20,0.815732,0.579276,0.932701,1.0
137,45,17,0.74755,0.668372,0.752035,1.0
138,1,4,0.818056,0.775901,0.811802,1.0
138,5,6,0.767798,0.664878,0.791075,1.0
138,9,10,0.729344,0.595717,0.765168,1.0
138,10,9,0.792057,0.684423,0.822744,1.0
138,13,34,0.71047,0.596003,0.730671,1.0
138,15,7,0.703192,0.633725,0.875251,0.0
138,16,19,0.714402,0.602481,0.733696,1.0
138,25,26,0.718849,0.725117,0.663742,1.0
138,27,23,0.790838,0.715925,0.800481,1.0
138,28,27,0.797094,0.692715,0.872081,0.75
138,35,38,0.810475,0.604699,0.906963,1.0
138,44,20,0.802829,0.549101,0.928443,1.0
138,45,17,0.724979,0.6223,0.740316,1.0
139,1,4,0.79562,0.792196,0.76064,1.0
139,5,6,0.793209,0.669933,0.83406,1.0
139,9,10,0.779949,0.587192,0.862604,1.0
139,10,9,0.743168,0.646229,0.758159,1.0
139,13,34,0.80198,0.625327,0.878391,1.0
139,14,15,0.738655,0.642675,0.870398,0.35
139,15,7,0.731651,0.655139,0.835187,0.43
139,16,19,0.806389,0.60388,0.900057,1.0
139,25,26,0.754377,0.764448,0.70331,1.0
139,27,23,0.772519,0.645694,0.811865,1.0
139,28,27,0.819991,0.722022,0.880515,0.83
139,35,38,0.805103,0.603611,0.897889,1.0
139,44,20,0.770719,0.545457,0.872379,1.0
139,45,17,0.721727,0.629542,0.729796,1.0
140,1,4,0.871233,0.833741,0.87168,1.0
140,5,6,0.834491,0.673244,0.90701,1.0
140,9,10,0.816565,0.598158,0.922198,1.0
140,10,9,0.84776,0.710943,0.907146,1.0
140,13,34,0.785613,0.613614,0.856088,1.0
140,14,15,0.774,0.613813,0.923937,0.51
140,15,7,0.726076,0.653546,0.811518,0.51
140,16,19,0.713018,0.582691,0.743775,1.0
140,25,26,0.753203,0.731091,0.722402,1.0
140,27,23,0.754116,0.618513,0.795703,1.0
140,28,27,0.801765,0.718862,0.834843,0.91
140,35,38,0.750605,0.618397,0.789393,1.0
140,44,20,0.799542,0.555239,0.918561,1.0
140,45,17,0.718663,0.640467,0.717272,1.0
141,1,4,0.786976,0.763694,0.763061,1.0
141,5,6,0.776372,0.659157,0.810304,1.0
141,9,10,0.713893,0.602068,0.733035,1.0
141,10,9,0.778551,0.628314,0.833892,1.0
141,13,34,0.711106,0.606693,0.725024,1.0
141,14,15,0.758397,0.614333,0.880692,0.59
141,16,19,0.76109,0.588956,0.827192,1.0
141,25,26,0.747366,0.721076,0.718163,1.0
141,27,23,0.732578,0.610779,0.761464,1.0
141,28,27,0.801911,0.668587,0.852555,0.99
141,35,38,0.800222,0.58297,0.90215,1.0
141,44,20,0.741452,0.546958,0.818211,1.0
141,45,44,0.72147,0.678368,0.880076,0.0
142,1,4,0.806479,0.7676,0.796035,1.0
142,5,6,0.798202,0.624116,0.872293,1.0
142,9,10,0.786661,0.596115,0.869129,1.0
142,10,9,0.79578,0.646121,0.853887,1.0
142,13,34,0.761171,0.651379,0.787616,1.0
142,14,15,0.789227,0.602434,0.929773,0.67
142,15,17,0.718423,0.746608,0.831111,0.0
142,16,19,0.706679,0.580358,0.733734,1.0
142,25,26,0.79137,0.707021,0.807114,1.0
142,27,23,0.741805,0.602908,0.783249,1.0
142,28,27,0.815332,0.742402,0.828166,1.0
142,35,38,0.803058,0.61866,0.884594,1.0
142,44,20,0.753801,0.539279,0.845552,1.0
142,45,44,0.784722,0.686454,0.91175,0.43
142,65,7,0.75399,0.657161,0.952697,0.0
143,1,4,0.842261,0.774101,0.856955,1.0
143,5,6,0.820488,0.690662,0.870465,1.0
143,9,10,0.788228,0.613303,0.861039,1.0
143,10,9,0.768912,0.676956,0.785414,1.0
143,13,34,0.76766,0.569493,0.851523,1.0
143,14,15,0.804059,0.614893,0.934267,0.75
143,15,17,0.727873,0.692225,0.804718,0.43
143,25,26,0.742185,0.688254,0.729629,1.0
143,27,23,0.763948,0.656379,0.789482,1.0
143,28,27,0.815692,0.688645,0.863029,1.0
143,35,38,0.798493,0.61244,0.880252,1.0
143,44,20,0.807022,0.547711,0.936951,1.0
143,45,44,0.766633,0.674383,0.871999,0.51
143,65,7,0.751643,0.586761,0.915048,0.43
144,1,4,0.851835,0.765399,0.879902,1.0
144,5,6,0.751753,0.62192,0.789239,1.0
144,9,10,0.766896,0.566222,0.852214,1.0
144,10,9,0.751164,0.573099,0.819235,1.0
144,14,15,0.753598,0.589906,0.843874,0.83
144,15,17,0.754675,0.720046,0.821198,0.51
144,25,26,0.789438,0.76346,0.767685,1.0
