frame_id,track_id_a,track_id_b,score_total,score_reid,score_pos,score_area,score_h,score_dist,score_rank,score_y,topk_rank_reid,num_valid_a,num_valid_b
284,27,64,0.605784,0.974917,0.760781,0.622064,0.648734,0.341403,0.659241,0.862321,2,10,13
284,44,40,0.556978,0.974431,0.64527,0.462666,0.663328,0.42374,0.378242,0.912297,3,10,13
284,86,72,0.545555,0.954925,0.820631,0.342854,0.637959,0.248685,0.659241,0.982022,1,10,13
285,87,73,0.81706,0.94288,0.889493,0.960677,0.724406,0.674883,0.870325,0.908661,4,10,13
285,70,38,0.71099,0.951956,0.802565,0.648473,0.586107,0.732705,0.757465,0.847664,1,10,13
285,15,20,0.688134,0.949683,0.76395,0.4615,0.604776,0.829986,0.659241,0.868659,4,10,13
285,85,30,0.670593,0.971606,0.79594,0.782333,0.864455,0.250624,0.659241,0.93264,2,10,13
285,35,42,0.647512,0.958938,0.732631,0.803594,0.575047,0.461451,0.573753,0.891508,1,10,13
285,27,64,0.597787,0.971826,0.762218,0.620001,0.598833,0.348975,0.659241,0.865196,2,10,13
285,44,40,0.556985,0.980075,0.646029,0.465449,0.644318,0.435686,0.378242,0.913817,2,10,13
285,86,72,0.551056,0.946219,0.805664,0.339836,0.683047,0.257986,0.659241,0.952087,1,10,13
286,87,73,0.815362,0.954856,0.890363,0.928522,0.720267,0.695909,0.870325,0.910401,2,10,13
286,70,38,0.71847,0.952379,0.803943,0.681499,0.587131,0.733456,0.757465,0.85042,1,10,13
286,15,20,0.694995,0.957282,0.764854,0.488275,0.604879,0.834659,0.659241,0.870468,3,10,13
286,85,30,0.678912,0.97559,0.798703,0.78733,0.897601,0.249517,0.659241,0.938166,1,10,13
286,35,42,0.655593,0.940351,0.733522,0.85281,0.539217,0.48182,0.573753,0.893291,2,10,13
286,27,64,0.592908,0.969649,0.764456,0.595324,0.585046,0.357098,0.659241,0.869672,2,10,13
286,44,40,0.564483,0.981264,0.646143,0.477544,0.64819,0.452745,0.378242,0.914045,2,10,13
286,86,72,0.552506,0.934454,0.787709,0.337861,0.710432,0.268595,0.659241,0.916178,1,10,13
287,87,73,0.813139,0.96014,0.889304,0.891904,0.726427,0.712866,0.870325,0.908283,2,10,13
287,70,38,0.720782,0.949547,0.806462,0.723006,0.568288,0.721047,0.757465,0.85546,1,10,13
287,85,30,0.719123,0.976982,0.80349,0.879807,0.996991,0.250168,0.659241,0.94774,1,10,13
287,15,20,0.699475,0.956109,0.766487,0.501688,0.609995,0.835471,0.659241,0.873734,4,10,13
287,35,42,0.666911,0.942931,0.734601,0.896068,0.527425,0.500408,0.573753,0.895449,2,10,13
287,27,64,0.59938,0.974501,0.766633,0.621524,0.577901,0.364695,0.659241,0.874025,2,10,13
287,44,40,0.569141,0.980674,0.645687,0.472572,0.660437,0.466193,0.378242,0.913133,2,10,13
287,86,72,0.56135,0.92323,0.767725,0.345667,0.76735,0.280172,0.659241,0.87621,1,10,13
288,87,73,0.81808,0.965616,0.889833,0.883234,0.746306,0.722922,0.870325,0.909341,3,10,13
288,70,38,0.712798,0.944716,0.805502,0.686223,0.601711,0.693142,0.757465,0.85354,1,10,13
288,15,20,0.690219,0.955477,0.765253,0.492109,0.62641,0.794705,0.659241,0.871265,4,10,13
288,35,42,0.684174,0.955314,0.734154,0.911848,0.561946,0.529844,0.573753,0.894555,1,10,13
288,85,30,0.659012,0.978243,0.692116,0.95453,0.897978,0.185078,0.434598,0.949634,1,10,13
288,27,64,0.61288,0.976887,0.764529,0.601141,0.629492,0.396673,0.659241,0.869817,2,10,13
288,44,40,0.570398,0.981259,0.650615,0.465677,0.669034,0.462961,0.378242,0.922988,2,10,13
288,86,72,0.564068,0.914059,0.770615,0.339951,0.763213,0.294882,0.659241,0.881989,1,10,13
289,87,73,0.75599,0.969179,0.887343,0.893152,0.77387,0.448064,0.870325,0.904361,3,10,13
289,70,38,0.709735,0.935515,0.807068,0.718685,0.601969,0.652523,0.757465,0.856671,1,10,13
289,35,42,0.698744,0.961605,0.736244,0.922994,0.576408,0.564713,0.573753,0.898734,1,10,13
289,86,72,0.671495,0.907102,0.94806,0.335635,0.760868,0.481493,1.0,0.89612,1,10,13
289,15,20,0.666898,0.957997,0.765652,0.501931,0.617161,0.700406,0.659241,0.872063,4,10,13
289,27,64,0.64618,0.979342,0.763697,0.643453,0.650889,0.48007,0.659241,0.868153,2,10,13
289,44,40,0.567166,0.982169,0.653427,0.473365,0.673346,0.436495,0.378242,0.928612,1,10,13
290,87,73,0.781031,0.969074,0.891463,0.903076,0.872367,0.455723,0.870325,0.912601,3,10,13
290,70,38,0.725155,0.951379,0.809929,0.70928,0.68406,0.652049,0.757465,0.862393,1,10,13
290,35,42,0.716323,0.958709,0.736393,0.909992,0.643901,0.591229,0.573753,0.899033,1,10,13
290,86,72,0.713473,0.895623,0.937012,0.376309,0.940264,0.488817,1.0,0.874025,1,10,13
290,15,20,0.690193,0.961406,0.766524,0.484472,0.727457,0.718097,0.659241,0.873807,4,10,13
290,27,64,0.665284,0.981245,0.764275,0.646471,0.742368,0.480077,0.659241,0.86931,2,10,13
290,85,30,0.662648,0.97875,0.687594,0.881353,0.933429,0.236134,0.434598,0.94059,1,10,13
290,82,75,0.599167,0.927893,0.715453,0.380695,0.845697,0.413921,0.499352,0.931554,5,10,13
290,44,40,0.593005,0.982548,0.658204,0.459754,0.795417,0.446399,0.378242,0.938166,1,10,13
291,70,38,0.740754,0.958607,0.839539,0.770095,0.641232,0.658601,0.811936,0.867142,1,9,13
291,87,73,0.735002,0.973292,0.867885,0.806374,0.76517,0.467735,0.811936,0.923834,2,9,13
291,35,42,0.701986,0.96212,0.670421,0.968094,0.575358,0.634593,0.434598,0.906244,1,9,13
291,27,64,0.668814,0.981093,0.766124,0.673192,0.709721,0.496353,0.659241,0.873007,2,9,13
291,15,20,0.660524,0.964531,0.708332,0.526336,0.647148,0.711645,0.535261,0.881402,4,9,13
291,86,72,0.655204,0.897777,0.753594,0.368154,0.938167,0.520728,0.659241,0.847947,1,9,13
291,44,40,0.592603,0.982233,0.686265,0.493856,0.728556,0.43171,0.434598,0.937932,1,9,13
292,70,38,0.741234,0.964579,0.838674,0.693934,0.700829,0.674981,0.811936,0.865412,1,9,13
292,35,42,0.712771,0.964463,0.675083,0.970486,0.604551,0.645936,0.434598,0.915568,1,9,13
292,87,73,0.69513,0.976661,0.72675,0.863465,0.82628,0.411275,0.535261,0.918238,2,9,13
292,15,20,0.672465,0.961779,0.710059,0.543943,0.592752,0.78642,0.535261,0.884856,4,9,13
292,27,64,0.659542,0.980694,0.76798,0.649934,0.738418,0.452315,0.659241,0.87672,2,9,13
292,86,72,0.610923,0.906386,0.776006,0.359998,0.902516,0.347273,0.659241,0.89277,1,9,13
292,44,40,0.599867,0.983336,0.689516,0.472385,0.742029,0.462614,0.434598,0.944433,1,9,13
293,87,73,0.77378,0.97989,0.837737,0.956539,0.946302,0.400015,0.757465,0.918009,1,10,13
293,70,38,0.741235,0.974863,0.813026,0.683432,0.7563,0.674917,0.757465,0.868587,1,10,13
293,35,42,0.740267,0.964686,0.746111,0.909673,0.675231,0.648588,0.573753,0.918468,1,10,13
293,75,56,0.715784,0.954186,0.658868,0.74104,0.873224,0.649309,0.378242,0.939494,2,10,13
293,82,75,0.703989,0.944425,0.71491,0.855456,0.858789,0.443686,0.499352,0.930469,5,10,13
293,15,20,0.690918,0.960942,0.771166,0.466563,0.719463,0.73522,0.659241,0.883091,4,10,13
293,86,72,0.687511,0.906592,0.92645,0.411475,0.947606,0.365747,1.0,0.852901,1,10,13
293,27,64,0.6657,0.981836,0.771975,0.641862,0.776727,0.447163,0.659241,0.884709,1,10,13
293,44,40,0.610657,0.985229,0.659925,0.433816,0.826718,0.510307,0.378242,0.941608,1,10,13
293,85,30,0.5851,0.972252,0.693382,0.686869,0.723185,0.24162,0.434598,0.952167,2,10,13
294,87,73,0.779933,0.982892,0.836669,0.96832,0.968907,0.398613,0.757465,0.915873,1,10,13
294,70,38,0.748104,0.977538,0.817531,0.729149,0.73437,0.677057,0.757465,0.877596,1,10,13
294,35,42,0.737882,0.96174,0.745347,0.784667,0.752272,0.678493,0.573753,0.91694,1,10,13
294,82,75,0.737772,0.955295,0.709713,0.970508,0.901677,0.459743,0.499352,0.920074,3,10,13
294,75,56,0.701987,0.945135,0.660787,0.702386,0.852437,0.638987,0.378242,0.943333,4,10,13
294,15,20,0.696185,0.956,0.772675,0.485525,0.761911,0.705045,0.659241,0.886109,4,10,13
294,86,72,0.695885,0.894316,0.934727,0.412965,0.956918,0.379017,1.0,0.869455,1,10,13
294,27,64,0.673142,0.983168,0.772933,0.648811,0.795172,0.455276,0.659241,0.886625,1,10,13
294,44,40,0.624389,0.985007,0.664294,0.418774,0.871803,0.535083,0.378242,0.950346,1,10,13
294,85,30,0.546763,0.97216,0.696044,0.597075,0.613475,0.244148,0.434598,0.95749,3,10,13
295,87,73,0.775555,0.978579,0.841727,0.951895,0.950554,0.401843,0.757465,0.925989,1,10,13
295,35,42,0.750745,0.949965,0.745004,0.782816,0.794728,0.697938,0.573753,0.916254,2,10,13
295,70,38,0.74751,0.979875,0.817823,0.675868,0.77228,0.686568,0.757465,0.878181,1,10,13
295,82,75,0.71872,0.963202,0.708222,0.862735,0.889444,0.481627,0.499352,0.917093,3,10,13
295,75,56,0.702516,0.936061,0.661966,0.701833,0.860338,0.633572,0.378242,0.945691,5,10,13
295,86,72,0.69732,0.880473,0.961686,0.391401,0.964775,0.357978,1.0,0.923372,1,10,13
295,15,20,0.688691,0.950582,0.774596,0.483672,0.772135,0.665682,0.659241,0.889952,5,10,13
295,27,64,0.683678,0.984972,0.774078,0.655186,0.837239,0.457063,0.659241,0.888915,1,10,13
295,44,40,0.637618,0.986975,0.668903,0.421073,0.884281,0.569725,0.378242,0.959564,1,10,13
295,85,30,0.618786,0.971921,0.700005,0.75252,0.811085,0.244252,0.434598,0.965411,3,10,13
296,70,38,0.764269,0.981857,0.84557,0.686371,0.768713,0.709208,0.811936,0.879204,1,9,13
296,35,42,0.746095,0.954204,0.680679,0.890986,0.698248,0.760043,0.434598,0.92676,2,9,13
296,15,20,0.696982,0.960129,0.712977,0.698473,0.683494,0.684185,0.535261,0.890693,2,9,13
296,27,64,0.688721,0.985574,0.774485,0.688153,0.804584,0.476414,0.659241,0.88973,1,9,13
296,87,73,0.686978,0.973702,0.731589,0.831706,0.826667,0.396988,0.535261,0.927917,2,9,13
296,44,40,0.638469,0.987237,0.7023,0.445705,0.828594,0.551217,0.434598,0.970001,1,9,13
296,86,72,0.611746,0.875556,0.786187,0.372851,0.899702,0.328278,0.659241,0.913133,1,9,13
297,70,38,0.776301,0.977432,0.843308,0.730748,0.785543,0.711541,0.811936,0.87468,1,9,13
297,35,42,0.741284,0.958516,0.678409,0.815283,0.74695,0.765575,0.434598,0.922221,2,9,13
297,27,64,0.701164,0.986378,0.773524,0.758611,0.783276,0.488215,0.659241,0.887807,1,9,13
297,87,73,0.694259,0.97481,0.728166,0.829237,0.869231,0.398829,0.535261,0.92107,2,9,13
297,15,20,0.68659,0.962398,0.710833,0.67273,0.713135,0.642503,0.535261,0.886404,2,9,13
297,44,40,0.639078,0.989999,0.704971,0.45402,0.777893,0.583822,0.434598,0.975344,2,9,13
297,86,72,0.610744,0.882445,0.789657,0.364107,0.909921,0.318232,0.659241,0.920074,1,9,13
298,70,38,0.793342,0.979706,0.846229,0.797557,0.771338,0.733529,0.811936,0.880522,1,9,13
298,35,42,0.752306,0.95972,0.681065,0.888107,0.717568,0.771194,0.434598,0.927531,2,9,13
298,27,64,0.715033,0.987777,0.779886,0.874676,0.737741,0.478358,0.659241,0.900531,1,9,13
298,82,75,0.707755,0.974772,0.72717,0.59039,0.888454,0.629907,0.535261,0.919079,2,9,13
298,44,40,0.677991,0.990214,0.704322,0.496131,0.770138,0.712897,0.434598,0.974046,2,9,13
298,87,73,0.669873,0.97211,0.731898,0.733795,0.842054,0.394156,0.535261,0.928535,2,9,13
298,15,20,0.667084,0.966483,0.713905,0.677415,0.698868,0.567845,0.535261,0.892548,1,9,13
298,86,72,0.610748,0.880796,0.770725,0.368201,0.977986,0.287027,0.659241,0.882209,1,9,13
298,85,30,0.604094,0.974481,0.700286,0.65869,0.841815,0.23557,0.434598,0.965974,1,9,13
299,70,38,0.821069,0.976742,0.850722,0.911797,0.761968,0.754253,0.811936,0.889507,1,9,13
299,35,42,0.74375,0.970348,0.682417,0.826951,0.769794,0.742218,0.434598,0.930237,1,9,13
299,27,64,0.728959,0.986144,0.781199,0.88111,0.779939,0.493318,0.659241,0.903157,1,9,13
299,82,75,0.717275,0.977603,0.731782,0.576986,0.907877,0.656715,0.535261,0.928303,1,9,13
299,44,40,0.689845,0.989102,0.709046,0.503258,0.763722,0.75313,0.434598,0.983494,2,9,13
299,87,73,0.667782,0.96442,0.734261,0.68234,0.877309,0.395442,0.535261,0.933261,3,9,13
299,15,20,0.664485,0.964445,0.716101,0.675876,0.717721,0.54052,0.535261,0.896941,1,9,13
299,86,72,0.619105,0.884771,0.775115,0.357163,0.998814,0.306476,0.659241,0.890989,1,9,13
299,85,30,0.6165,0.976802,0.702906,0.674462,0.885899,0.233643,0.434598,0.971213,2,9,13
300,82,75,0.812656,0.983732,0.898195,0.625181,0.90413,0.769703,0.870325,0.926066,1,10,13
300,70,38,0.792398,0.970341,0.825564,0.910036,0.644697,0.770018,0.757465,0.893662,2,10,13
300,35,42,0.723299,0.969918,0.756155,0.84232,0.655755,0.63612,0.573753,0.938557,1,10,13
300,27,64,0.72079,0.987164,0.784745,0.862067,0.704152,0.531541,0.659241,0.91025,1,10,13
300,15,20,0.696713,0.962889,0.781613,0.754723,0.615631,0.596309,0.659241,0.903984,3,10,13
300,87,73,0.690849,0.967439,0.843077,0.683115,0.809399,0.389075,0.757465,0.92869,3,10,13
300,86,72,0.662165,0.893237,0.961341,0.351593,0.836268,0.352496,1.0,0.922681,1,10,13
300,85,30,0.639283,0.977023,0.864784,0.642677,0.740635,0.239783,0.757465,0.972102,2,10,13
300,44,40,0.622753,0.988209,0.685431,0.483944,0.684225,0.596871,0.378242,0.992621,2,10,13
301,82,75,0.81039,0.985818,0.898465,0.593507,0.884826,0.801041,0.870325,0.926605,1,10,13
301,70,38,0.800322,0.962242,0.829298,0.94881,0.609669,0.793488,0.757465,0.90113,2,10,13
301,27,64,0.733047,0.986896,0.785238,0.922667,0.704838,0.530851,0.659241,0.911235,1,10,13
301,35,42,0.722695,0.977283,0.757602,0.890711,0.650568,0.597115,0.573753,0.941451,1,10,13
301,15,20,0.69267,0.960139,0.787442,0.789844,0.601262,0.555377,0.659241,0.915644,2,10,13
301,87,73,0.688294,0.976975,0.848871,0.671016,0.800656,0.387419,0.757465,0.940277,1,10,13
301,86,72,0.668428,0.901835,0.967019,0.346656,0.837258,0.372755,1.0,0.934038,1,10,13
301,85,30,0.640288,0.976389,0.864218,0.623676,0.764168,0.240974,0.757465,0.970971,2,10,13
301,44,40,0.639799,0.98641,0.681441,0.466636,0.749172,0.632532,0.378242,0.984641,2,10,13
302,82,75,0.792335,0.985221,0.897079,0.542866,0.809447,0.831579,0.870325,0.923834,1,10,13
302,70,38,0.788363,0.951287,0.831704,0.891865,0.572712,0.817406,0.757465,0.905942,3,10,13
302,27,64,0.727464,0.986819,0.786985,0.968418,0.681873,0.487844,0.659241,0.91473,1,10,13
302,35,42,0.712878,0.972769,0.75725,0.894828,0.64611,0.558611,0.573753,0.940746,1,10,13
302,15,20,0.684784,0.96444,0.785162,0.742739,0.646191,0.528764,0.659241,0.911084,3,10,13
302,87,73,0.677626,0.973338,0.846763,0.655579,0.776128,0.37967,0.757465,0.936061,2,10,13
302,86,72,0.664414,0.915674,0.963457,0.326763,0.820285,0.391179,1.0,0.926914,1,10,13
302,85,30,0.650449,0.978355,0.863612,0.645447,0.782101,0.250702,0.757465,0.969759,2,10,13
302,44,40,0.639871,0.97978,0.688414,0.489804,0.712084,0.634195,0.378242,0.998586,2,10,13
303,82,75,0.798452,0.983567,0.89658,0.533415,0.814104,0.860582,0.870325,0.922835,1,10,13
303,70,38,0.792006,0.956876,0.832647,0.842138,0.595764,0.851996,0.757465,0.907829,3,10,13
303,27,64,0.736084,0.991931,0.791883,0.967675,0.697996,0.503162,0.659241,0.924526,1,10,13
303,35,42,0.718768,0.972417,0.759132,0.912443,0.682522,0.536314,0.573753,0.944512,1,10,13
303,15,20,0.687613,0.968258,0.785731,0.817206,0.619889,0.500753,0.659241,0.912222,1,10,13
303,86,72,0.676312,0.923082,0.963959,0.322901,0.853932,0.41424,1.0,0.927917,1,10,13
303,87,73,0.667316,0.965262,0.848871,0.625416,0.754747,0.376714,0.757465,0.940277,4,10,13
303,85,30,0.658734,0.979474,0.864339,0.634401,0.822697,0.259182,0.757465,0.971213,1,10,13
303,44,40,0.649212,0.970661,0.684235,0.500756,0.719091,0.66304,0.378242,0.990228,2,10,13
304,82,75,0.796403,0.982962,0.891957,0.497237,0.805473,0.894706,0.870325,0.913589,1,10,13
304,70,38,0.782936,0.961175,0.833858,0.768611,0.583002,0.883053,0.757465,0.91025,3,10,13
304,27,64,0.717305,0.991718,0.79439,0.870123,0.677348,0.519095,0.659241,0.92954,1,10,13
304,35,42,0.71095,0.968841,0.761892,0.954998,0.62798,0.51077,0.573753,0.95003,1,10,13
304,15,20,0.706268,0.967409,0.787595,0.970244,0.577328,0.484382,0.659241,0.915949,2,10,13
304,86,72,0.674241,0.929226,0.958203,0.299103,0.849072,0.436941,1.0,0.916406,1,10,13
304,85,30,0.657866,0.981113,0.862806,0.642766,0.814187,0.257975,0.757465,0.968147,1,10,13
304,87,73,0.654453,0.95801,0.850595,0.577052,0.743969,0.37016,0.757465,0.943726,4,10,13
304,44,40,0.653523,0.961243,0.682631,0.535762,0.704736,0.66601,0.378242,0.98702,2,10,13
305,27,64,0.831034,0.990316,0.969786,0.724474,0.551902,0.945336,1.0,0.939573,1,11,13
305,70,38,0.769351,0.965676,0.920672,0.618686,0.488733,0.902527,0.920044,0.9213,3,11,13
305,82,75,0.677764,0.98061,0.718856,0.458459,0.659587,0.810219,0.513417,0.924295,1,11,13
305,15,20,0.671312,0.965862,0.713655,0.99898,0.516174,0.474008,0.513417,0.913893,1,11,13
305,35,56,0.662307,0.956705,0.716475,0.896624,0.710013,0.360852,0.606531,0.82642,3,11,13
305,44,40,0.627799,0.950602,0.738451,0.585048,0.567346,0.555448,0.513417,0.963485,1,11,13
305,87,73,0.60655,0.966755,0.803687,0.561815,0.644953,0.335624,0.659241,0.948134,3,11,13
305,85,30,0.586678,0.981686,0.718809,0.608637,0.699809,0.293621,0.472367,0.965251,1,11,13
305,86,72,0.579332,0.932049,0.928598,0.283462,0.719416,0.214986,0.920044,0.937152,1,11,13
305,75,21,0.562894,0.884635,0.636292,0.64232,0.719982,0.270926,0.513417,0.759167,4,11,13
306,27,64,0.798514,0.989214,0.973042,0.589167,0.524147,0.941146,1.0,0.946085,1,11,13
306,70,38,0.754165,0.956041,0.922401,0.53164,0.472215,0.922216,0.920044,0.924757,3,11,13
306,35,56,0.696411,0.948768,0.699042,0.976936,0.791623,0.392137,0.606531,0.791553,3,11,13
306,85,60,0.682087,0.94431,0.625373,0.633933,0.838256,0.675074,0.606531,0.644215,4,11,13
306,82,75,0.672069,0.978016,0.719587,0.415824,0.645463,0.831824,0.513417,0.925758,1,11,13
306,15,20,0.654159,0.966559,0.721788,0.949991,0.501916,0.444609,0.513417,0.930159,1,11,13
306,44,40,0.643717,0.941579,0.736052,0.631504,0.546048,0.602354,0.513417,0.958686,1,11,13
306,87,73,0.589762,0.972462,0.806814,0.505091,0.618258,0.330828,0.659241,0.954388,3,11,13
306,86,72,0.562331,0.933564,0.751273,0.259169,0.710104,0.422123,0.558035,0.944512,1,11,13
307,27,64,0.787836,0.992944,0.972452,0.528953,0.556689,0.921397,1.0,0.944905,1,11,13
307,35,56,0.779155,0.964041,0.885472,0.973136,0.830328,0.434186,1.0,0.770945,2,11,13
307,70,38,0.720675,0.958473,0.924986,0.508675,0.461742,0.811386,0.920044,0.929927,3,11,13
307,85,60,0.692839,0.949524,0.629718,0.644528,0.825749,0.713531,0.606531,0.652904,4,11,13
307,82,75,0.683394,0.976365,0.716937,0.394572,0.656903,0.888684,0.513417,0.920457,1,11,13
307,44,40,0.670056,0.942115,0.728493,0.673428,0.562936,0.671242,0.513417,0.943569,1,11,13
307,87,30,0.648695,0.963487,0.595122,0.469509,0.908968,0.658827,0.472367,0.717878,4,11,13
307,15,73,0.569678,0.957496,0.731679,0.61876,0.72642,0.178218,0.920044,0.543313,3,11,13
307,86,72,0.563013,0.933322,0.752533,0.249725,0.713936,0.427577,0.558035,0.94703,1,11,13
308,27,64,0.781313,0.99146,0.975212,0.457654,0.555973,0.949052,1.0,0.950425,1,11,13
308,35,56,0.740951,0.978209,0.702721,0.955442,0.95895,0.448479,0.659241,0.746201,1,11,13
308,82,75,0.714649,0.978858,0.853552,0.372727,0.669639,0.82973,0.778801,0.928303,1,11,13
308,85,60,0.677471,0.952058,0.631242,0.644832,0.795741,0.673686,0.606531,0.655954,4,11,13
308,15,20,0.663951,0.973004,0.700915,0.96045,0.563128,0.455661,0.472367,0.929463,1,11,13
308,44,40,0.632635,0.939106,0.622204,0.749718,0.531134,0.634775,0.338465,0.905942,1,11,13
308,70,38,0.629724,0.959455,0.926614,0.46491,0.484137,0.4624,0.920044,0.933183,3,11,13
308,86,72,0.611014,0.925234,0.898612,0.242832,0.736339,0.402664,0.846482,0.950741,1,11,13
308,97,48,0.601721,0.913388,0.716707,0.92522,0.572475,0.205338,0.513417,0.919998,1,11,13
308,87,73,0.566987,0.974824,0.779151,0.450517,0.644305,0.301278,0.606531,0.95177,3,11,13
309,35,56,0.804656,0.978548,0.86375,0.929172,0.953636,0.503128,1.0,0.7275,1,11,13
309,27,64,0.76909,0.990737,0.979662,0.405139,0.536794,0.951287,1.0,0.959325,1,11,13
309,70,38,0.70312,0.958915,0.92743,0.47602,0.488756,0.742256,0.920044,0.934815,2,11,13
309,82,75,0.678724,0.979953,0.723494,0.375763,0.687359,0.851507,0.513417,0.933571,1,11,13
309,44,40,0.675269,0.947875,0.704396,0.751127,0.530108,0.689933,0.513417,0.895375,1,11,13
309,85,60,0.669816,0.956333,0.632226,0.626974,0.807316,0.646715,0.606531,0.657922,4,11,13
309,86,72,0.564465,0.927085,0.757126,0.237987,0.726222,0.426518,0.558035,0.956216,1,11,13
309,87,73,0.534506,0.975811,0.674229,0.456525,0.662079,0.299221,0.39985,0.948608,3,11,13
310,35,56,0.790692,0.964545,0.854988,0.813158,0.971875,0.53776,1.0,0.709976,2,11,13
310,27,64,0.777927,0.992569,0.984234,0.388832,0.571285,0.965685,1.0,0.968469,1,11,13
310,70,38,0.73473,0.946474,0.930239,0.608056,0.541612,0.71685,0.920044,0.940433,3,11,13
310,44,40,0.685138,0.944998,0.696347,0.805968,0.541135,0.687984,0.513417,0.879278,2,11,13
310,82,75,0.676761,0.984566,0.726417,0.377448,0.689409,0.836573,0.513417,0.939416,1,11,13
310,85,60,0.661749,0.958134,0.635528,0.649123,0.795714,0.601388,0.606531,0.664525,3,11,13
310,87,30,0.649444,0.957505,0.622651,0.395149,0.997586,0.611877,0.472367,0.772936,5,11,13
310,86,72,0.573974,0.929256,0.753282,0.24621,0.765243,0.432138,0.558035,0.948529,1,11,13
310,15,73,0.507081,0.961844,0.757324,0.439722,0.569983,0.160309,0.920044,0.594603,3,11,13
311,27,64,0.78499,0.990339,0.986254,0.376635,0.589883,0.985989,1.0,0.972507,1,11,13
311,82,75,0.724154,0.984334,0.856536,0.400002,0.72069,0.800913,0.778801,0.934271,1,11,13
311,35,56,0.7013,0.960301,0.674217,0.738214,0.877973,0.568347,0.659241,0.689194,3,11,13
311,70,38,0.685428,0.963389,0.929848,0.704725,0.580259,0.411939,0.920044,0.939651,1,11,13
311,15,20,0.675798,0.970849,0.715207,0.976218,0.569341,0.465454,0.472367,0.958048,2,11,13
311,44,40,0.668013,0.943529,0.611992,0.877551,0.57727,0.651408,0.338465,0.885519,2,11,13
311,85,60,0.665105,0.964329,0.641977,0.604481,0.882072,0.57241,0.606531,0.677423,3,11,13
311,86,72,0.622813,0.929815,0.903582,0.249834,0.760984,0.417581,0.846482,0.960683,1,11,13
311,87,73,0.58175,0.977808,0.784767,0.483832,0.707656,0.275136,0.606531,0.963004,3,11,13
311,97,48,0.527218,0.876609,0.719279,0.660557,0.492956,0.179069,0.513417,0.925141,1,11,13
312,27,64,0.782802,0.985299,0.986861,0.369308,0.579915,0.990225,1.0,0.973722,1,11,13
312,44,40,0.75568,0.945522,0.73769,0.939208,0.627642,0.736475,0.513417,0.961963,2,11,13
312,35,56,0.745032,0.957729,0.831848,0.659468,0.855478,0.603585,1.0,0.663696,3,11,13
312,70,38,0.743855,0.96779,0.933419,0.710289,0.545046,0.664367,0.920044,0.946794,1,11,13
312,82,75,0.680999,0.983886,0.723844,0.434606,0.701785,0.801503,0.513417,0.934271,1,11,13
312,85,60,0.674781,0.968056,0.643757,0.635228,0.911162,0.560751,0.606531,0.680984,3,11,13
312,87,30,0.650794,0.955246,0.635865,0.425726,0.970988,0.595595,0.472367,0.799364,5,11,13
312,86,72,0.561405,0.934319,0.764826,0.253406,0.690555,0.419694,0.558035,0.971617,1,11,13
312,15,73,0.496379,0.952799,0.776286,0.373343,0.558229,0.153459,0.920044,0.632528,3,11,13
313,27,64,0.806393,0.983499,0.982184,0.422514,0.657198,0.986745,1.0,0.964367,1,11,13
313,44,40,0.785565,0.962353,0.756709,0.975028,0.6772,0.761087,0.513417,1.0,2,11,13
313,70,38,0.749188,0.968238,0.930944,0.762747,0.542652,0.649112,0.920044,0.941843,1,11,13
313,35,56,0.729232,0.951922,0.821974,0.577495,0.833615,0.637277,1.0,0.643947,3,11,13
313,82,75,0.671229,0.983651,0.723106,0.447792,0.689185,0.762984,0.513417,0.932795,1,11,13
313,85,60,0.649873,0.96939,0.64646,0.513874,0.927237,0.541558,0.606531,0.686389,3,11,13
313,86,72,0.552485,0.935035,0.771338,0.258222,0.640875,0.410789,0.558035,0.984641,2,11,13
313,87,73,0.541536,0.977739,0.680626,0.525415,0.636576,0.283673,0.39985,0.961403,2,11,13
314,27,64,0.768845,0.977577,0.981382,0.368902,0.595855,0.92964,1.0,0.962764,2,10,13
314,70,38,0.722915,0.967228,0.905301,0.726455,0.456135,0.678165,0.870325,0.940277,1,10,13
314,44,40,0.692937,0.973183,0.786877,0.748705,0.593392,0.596444,0.573753,1.0,1,10,13
314,35,56,0.690665,0.944652,0.688511,0.544545,0.91967,0.627374,0.757465,0.619556,4,10,13
314,82,75,0.638719,0.982948,0.751724,0.434477,0.618083,0.660415,0.573753,0.929695,1,10,13
314,15,20,0.620407,0.96135,0.699884,0.985237,0.468143,0.339086,0.434598,0.96517,1,10,13
314,85,60,0.594938,0.969853,0.63199,0.408648,0.888505,0.457242,0.573753,0.690227,3,10,13
314,87,73,0.53615,0.982116,0.730097,0.501077,0.55275,0.279401,0.499352,0.960843,1,10,13
314,86,72,0.534786,0.934148,0.818064,0.239205,0.550863,0.3618,0.659241,0.976887,2,10,13
315,27,64,0.77947,0.969715,0.984396,0.400319,0.623232,0.920885,1.0,0.968791,2,10,13
315,82,75,0.712808,0.982049,0.901288,0.519364,0.667246,0.640139,0.870325,0.932252,1,10,13
315,70,38,0.685838,0.964203,0.90789,0.866729,0.478936,0.395776,0.870325,0.945455,1,10,13
315,35,42,0.664431,0.979944,0.783518,0.993541,0.497113,0.368277,0.573753,0.993282,1,10,13
315,44,40,0.64724,0.975101,0.689121,0.654621,0.621015,0.603683,0.378242,1.0,1,10,13
