frame_id,track_id_a,track_id_b,score_total,score_graph,score_temp,score_center,num_valid_a,num_valid_b,best_total_score
149,40,32,0.594178,0.594178,0.0,0.0,9,11,5.459347
149,1,4,0.638364,0.638364,0.0,0.0,9,11,5.459347
149,16,20,0.630499,0.630499,0.0,0.0,9,11,5.459347
149,70,38,0.768127,0.768127,0.0,0.0,9,11,5.459347
149,27,23,0.752276,0.752276,0.0,0.0,9,11,5.459347
149,45,7,0.665246,0.665246,0.0,0.0,9,11,5.459347
150,65,30,0.722025,0.722025,0.0,0.0,9,11,5.479665
150,62,44,0.694122,0.694122,0.0,0.0,9,11,5.479665
150,40,32,0.601599,0.601599,0.0,0.0,9,11,5.479665
150,1,4,0.640157,0.640157,0.0,0.0,9,11,5.479665
150,16,20,0.638928,0.638928,0.0,0.0,9,11,5.479665
150,70,38,0.767495,0.767495,0.0,0.0,9,11,5.479665
150,27,23,0.753352,0.753352,0.0,0.0,9,11,5.479665
150,45,7,0.661988,0.661988,0.0,0.0,9,11,5.479665
151,65,30,0.725379,0.725379,0.0,0.0,9,11,5.531523
151,62,44,0.703827,0.703827,0.0,0.0,9,11,5.531523
151,40,32,0.614725,0.614725,0.0,0.0,9,11,5.531523
151,1,4,0.627991,0.627991,0.0,0.0,9,11,5.531523
151,15,20,0.627156,0.627156,0.0,0.0,9,11,5.531523
151,70,38,0.792468,0.792468,0.0,0.0,9,11,5.531523
151,27,23,0.774391,0.774391,0.0,0.0,9,11,5.531523
151,45,7,0.665586,0.665586,0.0,0.0,9,11,5.531523
152,65,30,0.725496,0.725496,0.0,0.0,9,11,5.760399
152,62,44,0.714167,0.714167,0.0,0.0,9,11,5.760399
152,40,13,0.618257,0.618257,0.0,0.0,9,11,5.760399
152,1,4,0.635124,0.635124,0.0,0.0,9,11,5.760399
152,16,20,0.616657,0.616657,0.0,0.0,9,11,5.760399
152,15,38,0.558216,0.558216,0.0,0.0,9,11,5.760399
152,70,23,0.558722,0.558722,0.0,0.0,9,11,5.760399
152,27,17,0.667886,0.667886,0.0,0.0,9,11,5.760399
152,45,7,0.665873,0.665873,0.0,0.0,9,11,5.760399
153,65,30,0.722234,0.722234,0.0,0.0,9,11,5.675225
153,62,44,0.70661,0.70661,0.0,0.0,9,11,5.675225
153,40,13,0.621587,0.621587,0.0,0.0,9,11,5.675225
153,1,4,0.631059,0.631059,0.0,0.0,9,11,5.675225
153,16,20,0.553167,0.553167,0.0,0.0,9,11,5.675225
153,15,38,0.55144,0.55144,0.0,0.0,9,11,5.675225
153,70,23,0.551228,0.551228,0.0,0.0,9,11,5.675225
153,27,17,0.670986,0.670986,0.0,0.0,9,11,5.675225
153,45,7,0.666912,0.666912,0.0,0.0,9,11,5.675225
154,65,30,0.709054,0.709054,0.0,0.0,9,11,5.565873
154,62,44,0.704144,0.704144,0.0,0.0,9,11,5.565873
154,40,13,0.620769,0.620769,0.0,0.0,9,11,5.565873
154,1,4,0.632542,0.632542,0.0,0.0,9,11,5.565873
154,15,20,0.628906,0.628906,0.0,0.0,9,11,5.565873
154,70,38,0.814103,0.814103,0.0,0.0,9,11,5.565873
154,27,23,0.792867,0.792867,0.0,0.0,9,11,5.565873
154,45,7,0.663488,0.663488,0.0,0.0,9,11,5.565873
155,65,30,0.736179,0.736179,0.0,0.0,9,11,5.650102
155,62,44,0.668984,0.668984,0.0,0.0,9,11,5.650102
155,40,32,0.626794,0.626794,0.0,0.0,9,11,5.650102
155,1,4,0.700955,0.700955,0.0,0.0,9,11,5.650102
155,16,20,0.673727,0.673727,0.0,0.0,9,11,5.650102
155,70,38,0.773175,0.773175,0.0,0.0,9,11,5.650102
155,27,23,0.779494,0.779494,0.0,0.0,9,11,5.650102
155,45,7,0.690794,0.690794,0.0,0.0,9,11,5.650102
156,65,30,0.735707,0.735707,0.0,0.0,9,11,5.720594
156,62,44,0.677424,0.677424,0.0,0.0,9,11,5.720594
156,40,32,0.639824,0.639824,0.0,0.0,9,11,5.720594
156,1,4,0.699237,0.699237,0.0,0.0,9,11,5.720594
156,16,20,0.72648,0.72648,0.0,0.0,9,11,5.720594
156,70,38,0.766045,0.766045,0.0,0.0,9,11,5.720594
156,27,23,0.784513,0.784513,0.0,0.0,9,11,5.720594
156,45,7,0.691365,0.691365,0.0,0.0,9,11,5.720594
157,62,30,0.627261,0.627261,0.0,0.0,9,11,5.227908
157,40,32,0.601463,0.601463,0.0,0.0,9,11,5.227908
157,1,4,0.729574,0.729574,0.0,0.0,9,11,5.227908
157,44,19,0.625757,0.625757,0.0,0.0,9,11,5.227908
157,16,38,0.627582,0.627582,0.0,0.0,9,11,5.227908
157,70,23,0.574821,0.574821,0.0,0.0,9,11,5.227908
157,27,17,0.716123,0.716123,0.0,0.0,9,11,5.227908
157,45,7,0.725327,0.725327,0.0,0.0,9,11,5.227908
158,62,30,0.627059,0.627059,0.0,0.0,9,11,5.231667
158,40,32,0.605145,0.605145,0.0,0.0,9,11,5.231667
158,1,4,0.727287,0.727287,0.0,0.0,9,11,5.231667
158,44,19,0.627072,0.627072,0.0,0.0,9,11,5.231667
158,16,38,0.617863,0.617863,0.0,0.0,9,11,5.231667
158,70,23,0.593945,0.593945,0.0,0.0,9,11,5.231667
158,27,17,0.711948,0.711948,0.0,0.0,9,11,5.231667
158,45,7,0.721349,0.721349,0.0,0.0,9,11,5.231667
159,62,30,0.629247,0.629247,0.0,0.0,9,11,5.264984
159,40,32,0.606915,0.606915,0.0,0.0,9,11,5.264984
159,1,4,0.734402,0.734402,0.0,0.0,9,11,5.264984
159,44,19,0.639909,0.639909,0.0,0.0,9,11,5.264984
159,16,38,0.617434,0.617434,0.0,0.0,9,11,5.264984
159,70,23,0.599954,0.599954,0.0,0.0,9,11,5.264984
159,27,17,0.713156,0.713156,0.0,0.0,9,11,5.264984
159,45,7,0.723966,0.723966,0.0,0.0,9,11,5.264984
160,65,30,0.732707,0.732707,0.0,0.0,9,11,5.804637
160,62,44,0.683555,0.683555,0.0,0.0,9,11,5.804637
160,40,32,0.661001,0.661001,0.0,0.0,9,11,5.804637
160,1,4,0.755047,0.755047,0.0,0.0,9,11,5.804637
160,16,19,0.721904,0.721904,0.0,0.0,9,11,5.804637
160,70,38,0.7805,0.7805,0.0,0.0,9,11,5.804637
160,27,23,0.782361,0.782361,0.0,0.0,9,11,5.804637
160,45,7,0.687561,0.687561,0.0,0.0,9,11,5.804637
161,65,30,0.743768,0.743768,0.0,0.0,9,11,6.5179
161,62,44,0.665323,0.665323,0.0,0.0,9,11,6.5179
161,40,32,0.651197,0.651197,0.0,0.0,9,11,6.5179
161,1,4,0.764172,0.764172,0.0,0.0,9,11,6.5179
161,16,19,0.84263,0.84263,0.0,0.0,9,11,6.5179
161,15,20,0.825195,0.825195,0.0,0.0,9,11,6.5179
161,70,23,0.65026,0.65026,0.0,0.0,9,11,6.5179
161,27,17,0.682004,0.682004,0.0,0.0,9,11,6.5179
161,45,7,0.693352,0.693352,0.0,0.0,9,11,6.5179
162,65,30,0.752214,0.752214,0.0,0.0,9,11,5.725689
162,62,44,0.657163,0.657163,0.0,0.0,9,11,5.725689
162,40,32,0.654566,0.654566,0.0,0.0,9,11,5.725689
162,1,4,0.697241,0.697241,0.0,0.0,9,11,5.725689
162,15,20,0.679377,0.679377,0.0,0.0,9,11,5.725689
162,70,38,0.798327,0.798327,0.0,0.0,9,11,5.725689
162,27,23,0.795707,0.795707,0.0,0.0,9,11,5.725689
162,45,7,0.691094,0.691094,0.0,0.0,9,11,5.725689
163,65,30,0.765679,0.765679,0.0,0.0,9,11,5.730862
163,62,44,0.648463,0.648463,0.0,0.0,9,11,5.730862
163,40,32,0.652195,0.652195,0.0,0.0,9,11,5.730862
163,1,4,0.698648,0.698648,0.0,0.0,9,11,5.730862
163,15,20,0.677998,0.677998,0.0,0.0,9,11,5.730862
163,70,38,0.793721,0.793721,0.0,0.0,9,11,5.730862
163,27,23,0.79928,0.79928,0.0,0.0,9,11,5.730862
163,45,7,0.694878,0.694878,0.0,0.0,9,11,5.730862
164,65,30,0.763982,0.763982,0.0,0.0,9,11,5.853655
164,62,44,0.640731,0.640731,0.0,0.0,9,11,5.853655
164,40,32,0.646682,0.646682,0.0,0.0,9,11,5.853655
164,1,4,0.696699,0.696699,0.0,0.0,9,11,5.853655
164,16,20,0.59217,0.59217,0.0,0.0,9,11,5.853655
164,15,38,0.567907,0.567907,0.0,0.0,9,11,5.853655
164,70,23,0.56731,0.56731,0.0,0.0,9,11,5.853655
164,27,17,0.686144,0.686144,0.0,0.0,9,11,5.853655
164,45,7,0.692031,0.692031,0.0,0.0,9,11,5.853655
165,62,30,0.640973,0.640973,0.0,0.0,9,11,4.633218
165,40,32,0.60298,0.60298,0.0,0.0,9,11,4.633218
165,1,4,0.648617,0.648617,0.0,0.0,9,11,4.633218
165,15,20,0.64478,0.64478,0.0,0.0,9,11,4.633218
165,70,38,0.635935,0.635935,0.0,0.0,9,11,4.633218
165,27,17,0.722075,0.722075,0.0,0.0,9,11,4.633218
165,45,7,0.737858,0.737858,0.0,0.0,9,11,4.633218
166,62,30,0.664079,0.664079,0.0,0.0,8,11,5.305234
166,40,32,0.633353,0.633353,0.0,0.0,8,11,5.305234
166,1,4,0.722912,0.722912,0.0,0.0,8,11,5.305234
166,44,19,0.747234,0.747234,0.0,0.0,8,11,5.305234
166,16,20,0.690516,0.690516,0.0,0.0,8,11,5.305234
166,15,23,0.559627,0.559627,0.0,0.0,8,11,5.305234
166,27,17,0.574207,0.574207,0.0,0.0,8,11,5.305234
166,45,7,0.713307,0.713307,0.0,0.0,8,11,5.305234
167,62,30,0.66792,0.66792,0.0,0.0,8,11,4.864182
167,40,32,0.63732,0.63732,0.0,0.0,8,11,4.864182
167,1,4,0.728968,0.728968,0.0,0.0,8,11,4.864182
167,44,19,0.737285,0.737285,0.0,0.0,8,11,4.864182
167,15,20,0.705053,0.705053,0.0,0.0,8,11,4.864182
167,27,23,0.673538,0.673538,0.0,0.0,8,11,4.864182
167,45,7,0.714099,0.714099,0.0,0.0,8,11,4.864182
168,62,30,0.646759,0.646759,0.0,0.0,9,11,5.591934
168,40,32,0.619819,0.619819,0.0,0.0,9,11,5.591934
168,1,4,0.732019,0.732019,0.0,0.0,9,11,5.591934
168,44,19,0.736137,0.736137,0.0,0.0,9,11,5.591934
168,15,20,0.727578,0.727578,0.0,0.0,9,11,5.591934
168,70,23,0.681354,0.681354,0.0,0.0,9,11,5.591934
168,27,17,0.712227,0.712227,0.0,0.0,9,11,5.591934
168,45,7,0.736042,0.736042,0.0,0.0,9,11,5.591934
169,62,30,0.67033,0.67033,0.0,0.0,9,12,6.079195
169,40,13,0.57106,0.57106,0.0,0.0,9,12,6.079195
169,1,21,0.651344,0.651344,0.0,0.0,9,12,6.079195
169,44,4,0.570981,0.570981,0.0,0.0,9,12,6.079195
169,16,19,0.673617,0.673617,0.0,0.0,9,12,6.079195
169,15,20,0.790011,0.790011,0.0,0.0,9,12,6.079195
169,70,38,0.693126,0.693126,0.0,0.0,9,12,6.079195
169,27,23,0.72871,0.72871,0.0,0.0,9,12,6.079195
169,45,7,0.730016,0.730016,0.0,0.0,9,12,6.079195
170,62,30,0.681194,0.681194,0.0,0.0,9,12,6.166046
170,40,13,0.58038,0.58038,0.0,0.0,9,12,6.166046
170,1,21,0.658988,0.658988,0.0,0.0,9,12,6.166046
170,44,4,0.572281,0.572281,0.0,0.0,9,12,6.166046
170,16,19,0.676837,0.676837,0.0,0.0,9,12,6.166046
170,15,20,0.806568,0.806568,0.0,0.0,9,12,6.166046
170,70,38,0.717815,0.717815,0.0,0.0,9,12,6.166046
170,27,23,0.734213,0.734213,0.0,0.0,9,12,6.166046
170,45,7,0.73777,0.73777,0.0,0.0,9,12,6.166046
171,62,30,0.72116,0.72116,0.0,0.0,8,12,5.342032
171,40,13,0.59752,0.59752,0.0,0.0,8,12,5.342032
171,1,21,0.669272,0.669272,0.0,0.0,8,12,5.342032
171,44,4,0.588889,0.588889,0.0,0.0,8,12,5.342032
171,16,19,0.705276,0.705276,0.0,0.0,8,12,5.342032
171,15,20,0.687916,0.687916,0.0,0.0,8,12,5.342032
171,27,23,0.660047,0.660047,0.0,0.0,8,12,5.342032
171,45,7,0.711953,0.711953,0.0,0.0,8,12,5.342032
172,62,30,0.710635,0.710635,0.0,0.0,9,11,5.90626
172,40,32,0.632917,0.632917,0.0,0.0,9,11,5.90626
172,1,4,0.739888,0.739888,0.0,0.0,9,11,5.90626
172,44,19,0.706314,0.706314,0.0,0.0,9,11,5.90626
172,15,20,0.754614,0.754614,0.0,0.0,9,11,5.90626
172,70,38,0.74395,0.74395,0.0,0.0,9,11,5.90626
172,27,23,0.759211,0.759211,0.0,0.0,9,11,5.90626
172,45,17,0.858733,0.858733,0.0,0.0,9,11,5.90626
173,62,30,0.720172,0.720172,0.0,0.0,9,11,6.375998
173,40,13,0.619888,0.619888,0.0,0.0,9,11,6.375998
173,1,21,0.660172,0.660172,0.0,0.0,9,11,6.375998
173,44,4,0.550892,0.550892,0.0,0.0,9,11,6.375998
173,16,19,0.681516,0.681516,0.0,0.0,9,11,6.375998
173,15,20,0.768547,0.768547,0.0,0.0,9,11,6.375998
173,70,38,0.748859,0.748859,0.0,0.0,9,11,6.375998
173,27,23,0.772116,0.772116,0.0,0.0,9,11,6.375998
173,45,17,0.853836,0.853836,0.0,0.0,9,11,6.375998
174,62,30,0.732152,0.732152,0.0,0.0,9,11,6.351728
174,40,13,0.638989,0.638989,0.0,0.0,9,11,6.351728
174,1,21,0.671214,0.671214,0.0,0.0,9,11,6.351728
174,44,4,0.550832,0.550832,0.0,0.0,9,11,6.351728
174,16,19,0.673101,0.673101,0.0,0.0,9,11,6.351728
174,15,20,0.728078,0.728078,0.0,0.0,9,11,6.351728
174,70,38,0.738104,0.738104,0.0,0.0,9,11,6.351728
174,27,23,0.766484,0.766484,0.0,0.0,9,11,6.351728
174,45,17,0.852774,0.852774,0.0,0.0,9,11,6.351728
175,65,30,0.78561,0.78561,0.0,0.0,9,11,5.611508
175,62,44,0.646397,0.646397,0.0,0.0,9,11,5.611508
175,40,32,0.637709,0.637709,0.0,0.0,9,11,5.611508
175,1,4,0.662521,0.662521,0.0,0.0,9,11,5.611508
175,44,19,0.618122,0.618122,0.0,0.0,9,11,5.611508
175,16,38,0.772432,0.772432,0.0,0.0,9,11,5.611508
175,27,23,0.653005,0.653005,0.0,0.0,9,11,5.611508
175,45,17,0.835711,0.835711,0.0,0.0,9,11,5.611508
176,65,30,0.799237,0.799237,0.0,0.0,9,11,5.646793
176,62,44,0.652382,0.652382,0.0,0.0,9,11,5.646793
176,40,32,0.646417,0.646417,0.0,0.0,9,11,5.646793
176,1,4,0.66352,0.66352,0.0,0.0,9,11,5.646793
176,44,19,0.634348,0.634348,0.0,0.0,9,11,5.646793
176,16,38,0.755971,0.755971,0.0,0.0,9,11,5.646793
176,27,23,0.638579,0.638579,0.0,0.0,9,11,5.646793
176,45,17,0.85634,0.85634,0.0,0.0,9,11,5.646793
177,65,30,0.818459,0.818459,0.0,0.0,9,11,5.694408
177,62,44,0.623361,0.623361,0.0,0.0,9,11,5.694408
177,40,32,0.683412,0.683412,0.0,0.0,9,11,5.694408
177,1,4,0.675549,0.675549,0.0,0.0,9,11,5.694408
177,44,19,0.641226,0.641226,0.0,0.0,9,11,5.694408
177,16,38,0.759804,0.759804,0.0,0.0,9,11,5.694408
177,27,23,0.645719,0.645719,0.0,0.0,9,11,5.694408
177,45,17,0.846879,0.846879,0.0,0.0,9,11,5.694408
178,65,30,0.83061,0.83061,0.0,0.0,9,11,5.68891
178,62,44,0.620393,0.620393,0.0,0.0,9,11,5.68891
178,40,32,0.682087,0.682087,0.0,0.0,9,11,5.68891
178,1,4,0.678825,0.678825,0.0,0.0,9,11,5.68891
178,44,19,0.629039,0.629039,0.0,0.0,9,11,5.68891
178,16,38,0.766292,0.766292,0.0,0.0,9,11,5.68891
178,27,23,0.640107,0.640107,0.0,0.0,9,11,5.68891
178,45,17,0.841558,0.841558,0.0,0.0,9,11,5.68891
179,65,30,0.819948,0.819948,0.0,0.0,9,11,5.717402
179,62,44,0.619924,0.619924,0.0,0.0,9,11,5.717402
179,40,32,0.693946,0.693946,0.0,0.0,9,11,5.717402
179,1,4,0.680683,0.680683,0.0,0.0,9,11,5.717402
179,44,19,0.650628,0.650628,0.0,0.0,9,11,5.717402
179,16,38,0.756534,0.756534,0.0,0.0,9,11,5.717402
179,27,23,0.646127,0.646127,0.0,0.0,9,11,5.717402
179,45,17,0.849612,0.849612,0.0,0.0,9,11,5.717402
180,65,30,0.809978,0.809978,0.0,0.0,9,11,6.730833
180,62,44,0.629477,0.629477,0.0,0.0,9,11,6.730833
180,40,32,0.695943,0.695943,0.0,0.0,9,11,6.730833
180,1,4,0.72039,0.72039,0.0,0.0,9,11,6.730833
180,16,19,0.76546,0.76546,0.0,0.0,9,11,6.730833
180,15,20,0.756339,0.756339,0.0,0.0,9,11,6.730833
180,70,38,0.747455,0.747455,0.0,0.0,9,11,6.730833
180,27,23,0.774963,0.774963,0.0,0.0,9,11,6.730833
180,45,17,0.830827,0.830827,0.0,0.0,9,11,6.730833
181,65,30,0.799115,0.799115,0.0,0.0,9,11,5.709247
181,62,44,0.633326,0.633326,0.0,0.0,9,11,5.709247
181,40,32,0.702862,0.702862,0.0,0.0,9,11,5.709247
181,1,4,0.687,0.687,0.0,0.0,9,11,5.709247
181,44,19,0.65186,0.65186,0.0,0.0,9,11,5.709247
181,16,38,0.74627,0.74627,0.0,0.0,9,11,5.709247
181,27,23,0.65084,0.65084,0.0,0.0,9,11,5.709247
181,45,17,0.837975,0.837975,0.0,0.0,9,11,5.709247
182,65,30,0.736731,0.736731,0.0,0.0,9,12,5.297329
182,62,44,0.615862,0.615862,0.0,0.0,9,12,5.297329
182,40,32,0.599605,0.599605,0.0,0.0,9,12,5.297329
182,1,4,0.608938,0.608938,0.0,0.0,9,12,5.297329
182,16,19,0.585173,0.585173,0.0,0.0,9,12,5.297329
182,15,20,0.623226,0.623226,0.0,0.0,9,12,5.297329
182,27,23,0.716182,0.716182,0.0,0.0,9,12,5.297329
182,45,17,0.811611,0.811611,0.0,0.0,9,12,5.297329
183,65,30,0.752123,0.752123,0.0,0.0,9,12,5.284811
183,62,44,0.620829,0.620829,0.0,0.0,9,12,5.284811
183,40,32,0.602103,0.602103,0.0,0.0,9,12,5.284811
183,1,4,0.614253,0.614253,0.0,0.0,9,12,5.284811
183,16,19,0.570154,0.570154,0.0,0.0,9,12,5.284811
183,15,20,0.617,0.617,0.0,0.0,9,12,5.284811
183,27,23,0.704814,0.704814,0.0,0.0,9,12,5.284811
183,45,17,0.803536,0.803536,0.0,0.0,9,12,5.284811
184,65,30,0.735084,0.735084,0.0,0.0,9,12,4.870091
184,40,13,0.657632,0.657632,0.0,0.0,9,12,4.870091
184,72,53,0.666589,0.666589,0.0,0.0,9,12,4.870091
184,16,19,0.591539,0.591539,0.0,0.0,9,12,4.870091
184,15,20,0.717416,0.717416,0.0,0.0,9,12,4.870091
184,27,38,0.698724,0.698724,0.0,0.0,9,12,4.870091
184,45,17,0.803108,0.803108,0.0,0.0,9,12,4.870091
185,65,30,0.724188,0.724188,0.0,0.0,9,12,4.867568
185,40,13,0.657443,0.657443,0.0,0.0,9,12,4.867568
185,72,53,0.678365,0.678365,0.0,0.0,9,12,4.867568
185,16,19,0.597409,0.597409,0.0,0.0,9,12,4.867568
185,15,20,0.721413,0.721413,0.0,0.0,9,12,4.867568
185,27,38,0.677248,0.677248,0.0,0.0,9,12,4.867568
185,45,17,0.811502,0.811502,0.0,0.0,9,12,4.867568
186,65,30,0.722187,0.722187,0.0,0.0,9,12,4.877645
186,40,13,0.666687,0.666687,0.0,0.0,9,12,4.877645
186,72,53,0.690956,0.690956,0.0,0.0,9,12,4.877645
186,16,19,0.600041,0.600041,0.0,0.0,9,12,4.877645
186,15,20,0.716128,0.716128,0.0,0.0,9,12,4.877645
186,27,38,0.670628,0.670628,0.0,0.0,9,12,4.877645
186,45,17,0.811018,0.811018,0.0,0.0,9,12,4.877645
187,65,30,0.731631,0.731631,0.0,0.0,9,12,5.260459
187,62,44,0.596749,0.596749,0.0,0.0,9,12,5.260459
187,40,32,0.577456,0.577456,0.0,0.0,9,12,5.260459
187,1,4,0.568533,0.568533,0.0,0.0,9,12,5.260459
187,16,19,0.594693,0.594693,0.0,0.0,9,12,5.260459
187,15,20,0.705292,0.705292,0.0,0.0,9,12,5.260459
187,27,23,0.69795,0.69795,0.0,0.0,9,12,5.260459
187,45,17,0.788155,0.788155,0.0,0.0,9,12,5.260459
188,65,30,0.725299,0.725299,0.0,0.0,10,12,5.673324
188,62,44,0.594419,0.594419,0.0,0.0,10,12,5.673324
188,40,32,0.582516,0.582516,0.0,0.0,10,12,5.673324
188,1,4,0.583504,0.583504,0.0,0.0,10,12,5.673324
188,16,19,0.609585,0.609585,0.0,0.0,10,12,5.673324
188,15,20,0.675599,0.675599,0.0,0.0,10,12,5.673324
188,27,38,0.644084,0.644084,0.0,0.0,10,12,5.673324
188,45,17,0.597579,0.597579,0.0,0.0,10,12,5.673324
188,73,23,0.66074,0.66074,0.0,0.0,10,12,5.673324
189,65,30,0.747873,0.747873,0.0,0.0,10,11,5.96759
189,62,44,0.581808,0.581808,0.0,0.0,10,11,5.96759
189,72,53,0.729955,0.729955,0.0,0.0,10,11,5.96759
189,16,32,0.601994,0.601994,0.0,0.0,10,11,5.96759
189,15,4,0.585863,0.585863,0.0,0.0,10,11,5.96759
189,70,19,0.66469,0.66469,0.0,0.0,10,11,5.96759
189,27,20,0.734165,0.734165,0.0,0.0,10,11,5.96759
189,45,38,0.619659,0.619659,0.0,0.0,10,11,5.96759
189,73,23,0.701582,0.701582,0.0,0.0,10,11,5.96759
190,65,30,0.733731,0.733731,0.0,0.0,10,11,5.582509
190,40,13,0.716862,0.716862,0.0,0.0,10,11,5.582509
190,72,53,0.75399,0.75399,0.0,0.0,10,11,5.582509
190,16,32,0.603332,0.603332,0.0,0.0,10,11,5.582509
190,15,4,0.612226,0.612226,0.0,0.0,10,11,5.582509
190,27,19,0.776625,0.776625,0.0,0.0,10,11,5.582509
190,45,20,0.671722,0.671722,0.0,0.0,10,11,5.582509
190,73,23,0.714021,0.714021,0.0,0.0,10,11,5.582509
191,65,30,0.731289,0.731289,0.0,0.0,10,11,6.044029
191,40,21,0.577459,0.577459,0.0,0.0,10,11,6.044029
191,72,53,0.738019,0.738019,0.0,0.0,10,11,6.044029
191,15,32,0.642458,0.642458,0.0,0.0,10,11,6.044029
191,16,4,0.62966,0.62966,0.0,0.0,10,11,6.044029
191,70,19,0.656382,0.656382,0.0,0.0,10,11,6.044029
191,27,20,0.731505,0.731505,0.0,0.0,10,11,6.044029
191,45,38,0.620638,0.620638,0.0,0.0,10,11,6.044029
191,73,23,0.716618,0.716618,0.0,0.0,10,11,6.044029
192,65,30,0.724011,0.724011,0.0,0.0,10,11,5.984159
192,40,21,0.585135,0.585135,0.0,0.0,10,11,5.984159
192,72,53,0.73282,0.73282,0.0,0.0,10,11,5.984159
192,15,32,0.626036,0.626036,0.0,0.0,10,11,5.984159
192,16,4,0.623242,0.623242,0.0,0.0,10,11,5.984159
192,70,19,0.664836,0.664836,0.0,0.0,10,11,5.984159
192,27,20,0.728366,0.728366,0.0,0.0,10,11,5.984159
192,45,38,0.625965,0.625965,0.0,0.0,10,11,5.984159
192,73,23,0.673749,0.673749,0.0,0.0,10,11,5.984159
193,65,30,0.720716,0.720716,0.0,0.0,10,11,5.938246
193,40,21,0.573795,0.573795,0.0,0.0,10,11,5.938246
193,72,53,0.736649,0.736649,0.0,0.0,10,11,5.938246
193,15,32,0.618706,0.618706,0.0,0.0,10,11,5.938246
193,16,4,0.620871,0.620871,0.0,0.0,10,11,5.938246
193,70,19,0.642992,0.642992,0.0,0.0,10,11,5.938246
193,27,20,0.730871,0.730871,0.0,0.0,10,11,5.938246
193,45,38,0.636202,0.636202,0.0,0.0,10,11,5.938246
193,73,23,0.657444,0.657444,0.0,0.0,10,11,5.938246
194,65,30,0.711297,0.711297,0.0,0.0,10,12,5.326463
194,40,21,0.58301,0.58301,0.0,0.0,10,12,5.326463
194,72,53,0.748835,0.748835,0.0,0.0,10,12,5.326463
194,15,32,0.652841,0.652841,0.0,0.0,10,12,5.326463
194,16,4,0.666749,0.666749,0.0,0.0,10,12,5.326463
194,70,19,0.618584,0.618584,0.0,0.0,10,12,5.326463
194,27,20,0.712248,0.712248,0.0,0.0,10,12,5.326463
194,45,23,0.632899,0.632899,0.0,0.0,10,12,5.326463
195,65,30,0.709001,0.709001,0.0,0.0,10,12,5.31949
195,40,21,0.590607,0.590607,0.0,0.0,10,12,5.31949
195,72,53,0.748148,0.748148,0.0,0.0,10,12,5.31949
195,15,32,0.672904,0.672904,0.0,0.0,10,12,5.31949
195,16,4,0.660867,0.660867,0.0,0.0,10,12,5.31949
195,70,19,0.609421,0.609421,0.0,0.0,10,12,5.31949
195,27,20,0.706448,0.706448,0.0,0.0,10,12,5.31949
195,45,38,0.622095,0.622095,0.0,0.0,10,12,5.31949
196,65,30,0.72348,0.72348,0.0,0.0,10,11,6.459193
196,62,13,0.559356,0.559356,0.0,0.0,10,11,6.459193
196,40,21,0.588667,0.588667,0.0,0.0,10,11,6.459193
196,72,53,0.740933,0.740933,0.0,0.0,10,11,6.459193
196,15,32,0.656674,0.656674,0.0,0.0,10,11,6.459193
196,16,4,0.601363,0.601363,0.0,0.0,10,11,6.459193
196,70,19,0.633176,0.633176,0.0,0.0,10,11,6.459193
196,27,20,0.72531,0.72531,0.0,0.0,10,11,6.459193
196,45,38,0.632223,0.632223,0.0,0.0,10,11,6.459193
196,73,23,0.598011,0.598011,0.0,0.0,10,11,6.459193
197,62,30,0.858162,0.858162,0.0,0.0,10,11,6.055975
197,40,13,0.636919,0.636919,0.0,0.0,10,11,6.055975
197,44,21,0.625378,0.625378,0.0,0.0,10,11,6.055975
197,72,53,0.736876,0.736876,0.0,0.0,10,11,6.055975
197,15,32,0.667398,0.667398,0.0,0.0,10,11,6.055975
197,16,4,0.584881,0.584881,0.0,0.0,10,11,6.055975
197,70,19,0.650275,0.650275,0.0,0.0,10,11,6.055975
197,27,20,0.720453,0.720453,0.0,0.0,10,11,6.055975
197,45,38,0.575634,0.575634,0.0,0.0,10,11,6.055975
198,62,30,0.86382,0.86382,0.0,0.0,10,11,5.403909
198,40,13,0.626969,0.626969,0.0,0.0,10,11,5.403909
198,44,21,0.633205,0.633205,0.0,0.0,10,11,5.403909
198,72,53,0.706105,0.706105,0.0,0.0,10,11,5.403909
198,15,4,0.617747,0.617747,0.0,0.0,10,11,5.403909
198,70,19,0.655379,0.655379,0.0,0.0,10,11,5.403909
198,27,20,0.731054,0.731054,0.0,0.0,10,11,5.403909
198,45,38,0.56963,0.56963,0.0,0.0,10,11,5.403909
199,62,30,0.862269,0.862269,0.0,0.0,10,11,5.932232
199,40,13,0.622691,0.622691,0.0,0.0,10,11,5.932232
199,44,21,0.644242,0.644242,0.0,0.0,10,11,5.932232
199,72,53,0.705642,0.705642,0.0,0.0,10,11,5.932232
199,15,4,0.626536,0.626536,0.0,0.0,10,11,5.932232
199,70,19,0.584044,0.584044,0.0,0.0,10,11,5.932232
199,27,40,0.67387,0.67387,0.0,0.0,10,11,5.932232
199,45,20,0.641803,0.641803,0.0,0.0,10,11,5.932232
199,73,38,0.571134,0.571134,0.0,0.0,10,11,5.932232
200,62,30,0.860816,0.860816,0.0,0.0,10,11,5.934379
200,40,13,0.637067,0.637067,0.0,0.0,10,11,5.934379
200,44,21,0.64436,0.64436,0.0,0.0,10,11,5.934379
