frame_id,track_id_a,track_id_b,score_total,score_traj,score_rel,score_temp
159,28,6,0.744992,0.658914,0.807399,1.0
159,35,19,0.667212,0.567036,0.729549,1.0
159,40,32,0.698209,0.721088,0.57603,1.0
159,44,27,0.703173,0.572202,0.824175,1.0
159,45,7,0.744122,0.600651,0.945041,0.83
159,62,44,0.666834,0.701489,0.565757,0.83
159,70,13,0.673006,0.505538,0.842744,1.0
160,1,4,0.765902,0.671911,0.846718,1.0
160,5,34,0.673516,0.569513,0.743669,1.0
160,9,20,0.682755,0.593261,0.732748,1.0
160,10,10,0.74964,0.652643,0.830532,1.0
160,14,15,0.73246,0.665779,0.760805,1.0
160,15,38,0.727454,0.597817,0.879015,0.91
160,16,26,0.668113,0.575212,0.744988,0.91
160,23,23,0.690435,0.608095,0.73138,1.0
160,25,9,0.76669,0.683972,0.878587,0.83
160,27,17,0.749941,0.574761,0.953778,1.0
160,28,6,0.768388,0.695905,0.816115,1.0
160,35,19,0.697562,0.603865,0.758389,1.0
160,40,32,0.686344,0.688916,0.592687,1.0
160,44,27,0.703676,0.571103,0.82734,1.0
160,45,7,0.722256,0.542345,0.951332,0.91
160,62,44,0.707388,0.713962,0.63917,0.91
160,70,13,0.680549,0.508877,0.859046,1.0
160,65,21,0.580784,0.683609,0.58514,0.0
161,1,4,0.777002,0.670871,0.880065,1.0
161,5,34,0.669289,0.532595,0.789604,1.0
161,9,20,0.698992,0.602723,0.76427,1.0
161,10,10,0.758046,0.674609,0.820031,1.0
161,14,15,0.713647,0.668572,0.702663,1.0
161,15,38,0.682863,0.527299,0.839567,0.99
161,16,26,0.667454,0.544292,0.76884,0.99
161,23,23,0.725089,0.626975,0.800721,1.0
161,25,9,0.747761,0.704722,0.76904,0.91
161,27,17,0.739706,0.592889,0.896048,1.0
161,28,6,0.712743,0.65376,0.723356,1.0
161,35,19,0.680859,0.57301,0.759152,1.0
161,40,32,0.711563,0.722452,0.612042,1.0
161,44,27,0.679135,0.548414,0.792877,1.0
161,45,7,0.759584,0.594242,0.953575,0.99
161,62,44,0.69981,0.696541,0.622036,0.99
161,70,13,0.68715,0.550499,0.812501,1.0
161,65,30,0.589772,0.611183,0.681775,0.15
162,1,4,0.763694,0.64924,0.876035,1.0
162,5,34,0.68432,0.562023,0.786309,1.0
162,9,20,0.649529,0.539771,0.721871,1.0
162,10,10,0.75517,0.669474,0.819884,1.0
162,14,15,0.708061,0.629527,0.748061,1.0
162,15,38,0.705331,0.555645,0.856362,1.0
162,16,26,0.68739,0.594618,0.743856,1.0
162,23,23,0.691536,0.569097,0.795806,1.0
162,25,9,0.754131,0.646043,0.856591,0.99
162,27,17,0.74712,0.616743,0.879746,1.0
162,28,6,0.762515,0.686129,0.814697,1.0
162,35,19,0.680172,0.586426,0.736108,1.0
162,40,32,0.706072,0.716474,0.605747,1.0
162,44,27,0.707757,0.588796,0.811197,1.0
162,45,7,0.776583,0.612358,0.970817,1.0
162,62,44,0.728893,0.71204,0.677917,1.0
162,70,13,0.690371,0.538422,0.840681,1.0
162,65,21,0.619996,0.67173,0.615842,0.35
163,1,4,0.784018,0.677872,0.88911,1.0
163,5,34,0.67038,0.536409,0.786728,1.0
163,9,20,0.669906,0.576949,0.721668,1.0
163,10,10,0.759004,0.67652,0.819767,1.0
163,14,15,0.706432,0.621774,0.75559,1.0
163,15,38,0.702125,0.549484,0.856881,1.0
163,16,19,0.686435,0.676648,0.897939,0.0
163,23,23,0.704285,0.60636,0.773678,1.0
163,25,9,0.763894,0.656216,0.865643,1.0
163,27,17,0.733065,0.620956,0.83297,1.0
163,28,6,0.760686,0.691151,0.801578,1.0
163,35,11,0.636958,0.602189,0.873584,0.0
163,40,32,0.704228,0.715847,0.601462,1.0
163,44,27,0.693884,0.566137,0.807168,1.0
163,45,7,0.740265,0.598047,0.889539,1.0
163,62,44,0.717686,0.696618,0.670131,1.0
163,70,13,0.72243,0.595745,0.8422,1.0
163,65,21,0.620978,0.620204,0.653902,0.51
164,1,4,0.764824,0.669333,0.847688,1.0
164,5,34,0.654273,0.539539,0.73579,1.0
164,9,20,0.657542,0.548767,0.730628,1.0
164,10,10,0.706574,0.628277,0.745776,1.0
164,14,15,0.688487,0.581726,0.76725,1.0
164,15,38,0.741255,0.618751,0.859835,1.0
164,16,19,0.678467,0.647285,0.798457,0.43
164,23,23,0.685475,0.607252,0.718532,1.0
164,25,9,0.724847,0.61487,0.819054,1.0
164,27,17,0.769422,0.638695,0.908972,1.0
164,28,6,0.764973,0.690306,0.815155,1.0
164,35,11,0.674325,0.56299,0.919087,0.43
164,40,32,0.684114,0.685873,0.591097,1.0
164,44,27,0.672639,0.56469,0.74874,1.0
164,45,7,0.8036,0.664036,0.966802,1.0
164,62,44,0.701791,0.696851,0.624351,1.0
164,70,13,0.713898,0.591432,0.824602,1.0
164,65,30,0.712735,0.662768,0.894893,0.35
165,1,4,0.736811,0.636408,0.819391,1.0
165,5,34,0.664727,0.558959,0.73514,1.0
165,9,20,0.65867,0.554039,0.725568,1.0
165,10,10,0.696632,0.61551,0.737433,1.0
165,14,15,0.698211,0.611176,0.748755,1.0
165,15,38,0.703637,0.554753,0.852921,1.0
165,16,19,0.690042,0.651075,0.802719,0.51
165,23,23,0.68598,0.618017,0.703058,1.0
165,25,9,0.713625,0.602877,0.805836,1.0
165,27,17,0.799434,0.698848,0.900192,1.0
165,28,6,0.79172,0.747722,0.801351,1.0
165,35,11,0.71045,0.597127,0.9458,0.51
165,40,32,0.679674,0.675259,0.595089,1.0
165,44,27,0.696469,0.570163,0.808226,1.0
165,45,7,0.806507,0.67191,0.962734,1.0
165,62,44,0.688611,0.72559,0.541532,1.0
165,70,13,0.728797,0.622676,0.818072,1.0
166,1,4,0.737214,0.644263,0.808198,1.0
166,5,34,0.635339,0.506591,0.733468,1.0
166,9,20,0.659715,0.55605,0.725394,1.0
166,10,10,0.710046,0.636302,0.743085,1.0
166,14,15,0.67976,0.571163,0.758916,1.0
166,15,38,0.659258,0.533973,0.758781,1.0
166,16,19,0.665653,0.668063,0.68348,0.59
166,23,23,0.713825,0.659474,0.71747,1.0
166,25,9,0.71398,0.600845,0.810045,1.0
166,27,17,0.81257,0.727874,0.892113,1.0
166,28,6,0.75514,0.676906,0.808119,1.0
166,35,11,0.744267,0.650332,0.935955,0.59
166,40,32,0.699125,0.709425,0.596976,1.0
166,44,27,0.649932,0.52288,0.749565,1.0
166,45,7,0.805539,0.673812,0.956976,1.0
166,62,44,0.659169,0.675812,0.535636,1.0
167,1,4,0.738741,0.618617,0.852863,1.0
167,5,34,0.674448,0.56981,0.745866,1.0
167,9,26,0.659091,0.69267,0.794636,0.0
167,10,10,0.70887,0.604928,0.789027,1.0
167,14,15,0.752308,0.622538,0.885462,1.0
167,15,30,0.675762,0.704674,0.823403,0.0
167,16,19,0.668103,0.657544,0.684154,0.67
167,23,23,0.696003,0.617271,0.732868,1.0
167,25,9,0.717594,0.633726,0.768699,1.0
167,27,17,0.804536,0.705469,0.904364,1.0
167,28,6,0.776183,0.670372,0.87851,1.0
167,35,11,0.767762,0.686229,0.923819,0.67
167,40,32,0.691504,0.688999,0.607299,1.0
167,44,27,0.672563,0.549704,0.772075,1.0
167,45,7,0.789684,0.64409,0.958385,1.0
167,62,44,0.679122,0.710074,0.538802,1.0
168,1,4,0.733154,0.662552,0.76786,1.0
168,5,34,0.686504,0.597563,0.736697,1.0
168,9,26,0.702095,0.693645,0.793115,0.43
168,10,10,0.74824,0.673976,0.793011,1.0
168,14,15,0.742698,0.601989,0.890298,1.0
168,15,30,0.703931,0.688078,0.80711,0.43
168,16,19,0.724845,0.675813,0.794707,0.75
168,23,23,0.682421,0.592696,0.732681,1.0
168,25,9,0.711434,0.626001,0.763239,1.0
168,27,17,0.793859,0.671426,0.927358,1.0
168,28,6,0.794945,0.70185,0.882651,1.0
168,35,11,0.755186,0.647442,0.925981,0.75
168,40,32,0.707811,0.723004,0.600454,1.0
168,44,27,0.728726,0.591145,0.867416,1.0
168,45,7,0.796881,0.652654,0.965489,1.0
168,62,44,0.683031,0.719635,0.534947,1.0
168,70,13,0.689905,0.689245,0.788058,0.35
169,1,4,0.74488,0.677206,0.778333,1.0
169,5,34,0.685006,0.596871,0.733508,1.0
169,9,26,0.708618,0.686779,0.799682,0.51
169,10,10,0.715354,0.612053,0.796357,1.0
169,14,15,0.720391,0.592273,0.841832,1.0
169,15,30,0.712398,0.677249,0.825459,0.51
169,16,19,0.716083,0.65383,0.78136,0.83
169,23,23,0.680739,0.624015,0.67866,1.0
169,25,9,0.706222,0.642321,0.722701,1.0
169,27,17,0.818245,0.716537,0.926141,1.0
169,28,6,0.760245,0.639062,0.882174,1.0
169,35,11,0.767522,0.663306,0.91344,0.83
169,40,32,0.687842,0.679424,0.611884,1.0
169,44,27,0.72525,0.587149,0.863766,1.0
169,45,7,0.797776,0.658468,0.958911,1.0
169,62,44,0.678172,0.704971,0.54411,1.0
169,70,13,0.775878,0.73507,0.775968,1.0
170,1,4,0.786346,0.669164,0.909446,1.0
170,5,34,0.671616,0.568256,0.740214,1.0
170,9,26,0.727967,0.687601,0.830818,0.59
170,10,10,0.760119,0.656868,0.853834,1.0
170,14,15,0.761388,0.620931,0.91393,1.0
170,15,30,0.695292,0.630343,0.827439,0.59
170,16,19,0.708859,0.65447,0.736858,0.91
170,23,23,0.673814,0.599473,0.69744,1.0
170,25,9,0.690931,0.608298,0.732477,1.0
170,27,17,0.844037,0.752987,0.942554,1.0
170,28,6,0.749324,0.667904,0.805648,1.0
170,35,11,0.744084,0.70143,0.763707,0.91
170,40,32,0.729552,0.666363,0.751578,1.0
170,44,27,0.739837,0.620427,0.853149,1.0
170,45,7,0.820285,0.694496,0.966605,1.0
170,62,44,0.707289,0.710613,0.618433,1.0
170,70,13,0.718689,0.62762,0.781422,1.0
171,1,4,0.801907,0.698337,0.908061,1.0
171,5,34,0.684979,0.569581,0.776314,1.0
171,9,26,0.729143,0.704907,0.784124,0.67
171,10,10,0.726395,0.618996,0.816992,1.0
171,14,15,0.766226,0.627733,0.917066,1.0
171,15,30,0.726644,0.672985,0.82715,0.67
171,16,19,0.726439,0.684572,0.716928,0.99
171,23,23,0.682379,0.608153,0.708271,1.0
171,25,9,0.71984,0.664334,0.727018,1.0
171,27,17,0.832758,0.7372,0.935138,1.0
171,28,6,0.750321,0.669649,0.805754,1.0
171,35,11,0.732549,0.633546,0.814568,0.99
171,40,32,0.775751,0.748192,0.754987,1.0
171,44,27,0.745308,0.663162,0.801625,1.0
171,45,7,0.809074,0.674979,0.965244,1.0
171,62,44,0.656649,0.669866,0.537781,1.0
172,1,4,0.78203,0.691913,0.861367,1.0
172,5,34,0.67301,0.56761,0.745212,1.0
172,9,26,0.730069,0.692068,0.78409,0.75
172,10,10,0.72119,0.617776,0.804038,1.0
172,14,15,0.763475,0.62662,0.910954,1.0
172,15,30,0.765295,0.741626,0.806859,0.75
172,16,19,0.69562,0.612638,0.739055,1.0
172,23,23,0.636023,0.577746,0.623607,1.0
172,25,9,0.689945,0.605192,0.734541,1.0
172,27,17,0.771893,0.71725,0.792587,1.0
172,28,6,0.724152,0.615543,0.816009,1.0
172,35,11,0.788678,0.735688,0.81157,1.0
172,40,32,0.740622,0.681542,0.759354,1.0
172,44,27,0.727634,0.629579,0.803902,1.0
172,45,38,0.609125,0.645004,0.72678,0.0
172,62,44,0.644957,0.644416,0.544365,1.0
172,70,13,0.68311,0.681779,0.780377,0.35
173,1,4,0.822298,0.728536,0.918868,1.0
173,5,34,0.680235,0.584858,0.738752,1.0
173,9,26,0.718311,0.657995,0.781182,0.83
173,10,10,0.731059,0.630251,0.812631,1.0
173,14,15,0.757819,0.617423,0.909248,1.0
173,15,30,0.752857,0.707763,0.801678,0.83
173,16,19,0.740135,0.694588,0.737463,1.0
173,23,23,0.681058,0.630053,0.670083,1.0
173,25,9,0.711879,0.644715,0.735102,1.0
173,27,17,0.766945,0.701388,0.803376,1.0
173,28,6,0.741425,0.655208,0.803031,1.0
173,35,11,0.738952,0.65213,0.800802,1.0
173,40,32,0.760047,0.718099,0.757408,1.0
173,44,27,0.755207,0.684337,0.796633,1.0
173,45,38,0.686689,0.705814,0.729974,0.43
173,62,44,0.650997,0.64774,0.556402,1.0
173,70,13,0.741597,0.674053,0.773909,1.0
174,1,4,0.840325,0.755404,0.928152,1.0
174,5,34,0.67522,0.551697,0.776534,1.0
174,9,26,0.728914,0.664688,0.778101,0.91
174,10,10,0.755895,0.679915,0.805549,1.0
174,14,15,0.750538,0.603745,0.909938,1.0
174,15,30,0.730688,0.649093,0.807678,0.91
174,16,19,0.73453,0.683799,0.7384,1.0
174,23,23,0.650024,0.603689,0.622842,1.0
174,25,9,0.706606,0.635618,0.734331,1.0
174,27,17,0.76594,0.69869,0.804745,1.0
174,28,6,0.733915,0.641164,0.803641,1.0
174,35,11,0.743769,0.66108,0.800499,1.0
174,40,32,0.74565,0.686285,0.766266,1.0
174,44,27,0.759261,0.694339,0.792499,1.0
174,45,38,0.668138,0.657499,0.730039,0.51
174,62,44,0.643884,0.629919,0.564081,1.0
174,70,13,0.713841,0.611982,0.792146,1.0
175,1,4,0.83156,0.731841,0.940135,1.0
175,5,34,0.68513,0.594755,0.737185,1.0
175,9,26,0.702811,0.65721,0.692415,0.99
175,10,10,0.73699,0.609109,0.8628,1.0
175,14,15,0.726699,0.5986,0.849912,1.0
175,15,30,0.732482,0.641234,0.802296,0.99
175,16,19,0.712391,0.655478,0.719651,1.0
175,23,23,0.703156,0.602601,0.776358,1.0
175,25,9,0.691305,0.611232,0.728936,1.0
175,27,17,0.771842,0.719916,0.788251,1.0
175,28,6,0.692172,0.671005,0.637482,1.0
175,35,11,0.706871,0.645836,0.719033,1.0
175,40,32,0.763125,0.726896,0.752378,1.0
175,44,27,0.755691,0.686923,0.793952,1.0
175,45,38,0.680299,0.672042,0.719074,0.59
175,62,44,0.709789,0.649759,0.721205,1.0
175,65,13,0.549517,0.660295,0.532442,0.0
176,1,4,0.860315,0.784062,0.940231,1.0
176,5,34,0.679401,0.5863,0.734102,1.0
176,9,26,0.71995,0.666104,0.724551,1.0
176,10,10,0.737059,0.61147,0.859286,1.0
176,14,15,0.728043,0.602612,0.847446,1.0
176,15,30,0.766529,0.703152,0.799416,1.0
176,16,19,0.742556,0.708856,0.721959,1.0
176,23,23,0.688633,0.569748,0.78649,1.0
176,25,9,0.719642,0.664495,0.726199,1.0
176,27,17,0.747131,0.676647,0.785643,1.0
176,28,6,0.683191,0.655538,0.63613,1.0
176,35,11,0.705217,0.643216,0.718424,1.0
176,40,32,0.773109,0.742625,0.756186,1.0
176,44,27,0.813572,0.75119,0.858335,1.0
176,45,38,0.695616,0.684468,0.720452,0.67
176,62,44,0.715074,0.662699,0.715971,1.0
176,65,13,0.591815,0.659831,0.531167,0.43
177,1,4,0.852077,0.765324,0.946139,1.0
177,5,34,0.69291,0.569636,0.798887,1.0
177,9,26,0.720304,0.66626,0.725316,1.0
177,10,10,0.715379,0.609962,0.799715,1.0
177,14,15,0.752808,0.598532,0.924616,1.0
177,15,30,0.779665,0.71455,0.819036,1.0
177,16,19,0.699583,0.632379,0.719356,1.0
177,23,48,0.690602,0.71728,0.845995,0.0
177,25,9,0.69565,0.622181,0.724142,1.0
177,27,17,0.787359,0.736224,0.806959,1.0
177,28,6,0.707711,0.647707,0.718492,1.0
177,35,11,0.732271,0.691956,0.719128,1.0
177,40,32,0.777733,0.720805,0.803685,1.0
177,44,27,0.790429,0.739535,0.810528,1.0
177,45,38,0.676766,0.640965,0.712101,0.75
177,62,44,0.749339,0.679925,0.786802,1.0
177,65,13,0.570746,0.613403,0.52107,0.51
178,1,4,0.855436,0.769774,0.948743,1.0
178,5,34,0.722555,0.617201,0.80884,1.0
178,9,26,0.747862,0.681954,0.779393,1.0
178,10,10,0.746932,0.615111,0.881774,1.0
178,14,15,0.758804,0.60003,0.939394,1.0
178,15,30,0.781131,0.718386,0.817196,1.0
178,16,19,0.751693,0.716395,0.736217,1.0
178,23,40,0.679374,0.66901,0.889767,0.0
178,25,9,0.732179,0.68639,0.727612,1.0
178,27,17,0.765407,0.683803,0.826616,1.0
178,28,6,0.764984,0.665036,0.854897,1.0
178,35,11,0.719915,0.638774,0.767397,1.0
178,40,32,0.774073,0.734707,0.771381,1.0
178,44,27,0.769356,0.730917,0.763864,1.0
178,45,38,0.718429,0.702342,0.711831,0.83
178,62,44,0.744372,0.706718,0.730506,1.0
178,65,13,0.665982,0.626256,0.750119,0.59
179,1,4,0.858104,0.775801,0.946897,1.0
179,5,34,0.696367,0.570724,0.807054,1.0
179,9,26,0.759997,0.705098,0.777695,1.0
179,10,10,0.777946,0.670867,0.882769,1.0
179,14,15,0.766912,0.617284,0.935444,1.0
179,15,30,0.7806,0.71518,0.820718,1.0
179,16,19,0.716661,0.657263,0.729047,1.0
179,23,48,0.721812,0.714771,0.839109,0.35
179,25,9,0.714897,0.65356,0.729826,1.0
179,27,17,0.781732,0.715652,0.82321,1.0
179,28,6,0.766517,0.705095,0.796327,1.0
179,35,11,0.73809,0.680179,0.754261,1.0
179,40,32,0.785589,0.728013,0.814804,1.0
179,44,27,0.751931,0.700187,0.762367,1.0
179,45,38,0.699519,0.653733,0.711333,0.91
179,62,44,0.754096,0.676576,0.805656,1.0
179,65,13,0.672028,0.620734,0.753212,0.67
180,1,4,0.849818,0.754015,0.957455,1.0
180,5,34,0.747421,0.623229,0.870414,1.0
180,9,26,0.709556,0.6564,0.710103,1.0
180,10,10,0.753057,0.673944,0.806824,1.0
180,14,15,0.757095,0.611736,0.916115,1.0
180,15,30,0.796476,0.723554,0.852919,1.0
180,16,19,0.728033,0.687089,0.714669,1.0
180,23,48,0.7476,0.764805,0.788448,0.51
180,25,9,0.717485,0.66307,0.722275,1.0
180,27,17,0.771996,0.715177,0.796139,1.0
180,28,6,0.745011,0.711511,0.7248,1.0
180,35,11,0.70759,0.647731,0.718108,1.0
180,40,32,0.797103,0.738406,0.831371,1.0
180,44,27,0.774968,0.712853,0.808283,1.0
180,45,38,0.751127,0.726246,0.721976,0.99
180,62,44,0.767227,0.682271,0.834223,1.0
180,65,13,0.647807,0.604094,0.687302,0.75
180,70,40,0.66039,0.711967,0.768023,0.0
181,1,4,0.865231,0.787657,0.948628,1.0
181,5,34,0.721419,0.628599,0.787685,1.0
181,9,26,0.750676,0.693636,0.769075,1.0
181,10,10,0.754448,0.670408,0.816352,1.0
181,14,15,0.779197,0.651092,0.917419,1.0
181,15,30,0.771401,0.674515,0.858336,1.0
181,16,19,0.740951,0.713558,0.709982,1.0
181,23,48,0.748805,0.748038,0.795382,0.59
181,25,9,0.73713,0.700328,0.719857,1.0
181,27,17,0.767837,0.698619,0.810275,1.0
181,28,6,0.74992,0.722603,0.721395,1.0
181,35,11,0.707091,0.64245,0.724979,1.0
181,40,32,0.810315,0.75914,0.836538,1.0
181,44,27,0.805453,0.776665,0.795108,1.0
181,45,38,0.73367,0.702351,0.706792,1.0
181,62,44,0.77181,0.692843,0.830703,1.0
181,65,13,0.656471,0.608112,0.682885,0.83
182,1,4,0.843717,0.756682,0.935835,1.0
182,5,34,0.690724,0.638638,0.684209,1.0
182,9,26,0.749743,0.707965,0.743891,1.0
182,10,10,0.722728,0.667881,0.729695,1.0
182,14,15,0.776497,0.6359,0.933578,1.0
182,15,30,0.798987,0.792337,0.752003,1.0
182,16,19,0.793779,0.681868,0.910718,1.0
182,23,48,0.731068,0.719132,0.767272,0.67
182,25,9,0.712639,0.696462,0.655958,1.0
182,27,17,0.797667,0.784917,0.759891,1.0
182,28,6,0.743617,0.693419,0.749249,1.0
182,35,11,0.76076,0.750911,0.707882,1.0
182,40,32,0.794929,0.770764,0.77431,1.0
182,44,27,0.780439,0.725299,0.804355,1.0
182,45,38,0.723788,0.668531,0.731704,1.0
182,62,44,0.732489,0.676433,0.744145,1.0
182,65,13,0.627741,0.573883,0.631731,0.91
182,72,53,0.828549,1.0,0.795853,0.0
183,1,4,0.847612,0.770005,0.926025,1.0
183,5,34,0.775331,0.712183,0.810372,1.0
183,9,26,0.729079,0.716357,0.671665,1.0
183,10,10,0.75333,0.695802,0.773254,1.0
183,14,15,0.780181,0.688878,0.860852,1.0
183,15,30,0.784162,0.748823,0.778028,1.0
183,16,19,0.778405,0.728909,0.792873,1.0
183,23,40,0.728622,0.791432,0.795241,0.15
183,25,9,0.724551,0.716923,0.657839,1.0
183,27,17,0.749715,0.708644,0.742746,1.0
183,28,6,0.735904,0.693684,0.726792,1.0
183,35,48,0.736071,0.74841,0.926986,0.0
183,40,32,0.79134,0.761926,0.777946,1.0
183,44,27,0.791853,0.750731,0.797003,1.0
183,45,38,0.765224,0.726817,0.7585,1.0
183,62,44,0.791214,0.738641,0.814176,1.0
183,65,13,0.644107,0.579015,0.647567,0.99
183,72,53,0.870629,1.0,0.793226,0.43
184,1,4,0.840809,0.76212,0.918979,1.0
184,5,34,0.722509,0.666297,0.731559,1.0
184,9,26,0.75018,0.76534,0.654981,1.0
184,10,10,0.781989,0.747216,0.774343,1.0
184,14,15,0.768359,0.708208,0.796699,1.0
184,15,30,0.756516,0.746852,0.702136,1.0
184,16,19,0.770264,0.683973,0.840225,1.0
184,23,40,0.711096,0.699897,0.786151,0.51
184,25,9,0.733946,0.736049,0.654627,1.0
184,27,17,0.781179,0.768159,0.739119,1.0
184,28,6,0.754436,0.749377,0.692224,1.0
184,35,11,0.765416,0.805743,0.820735,0.35
184,40,32,0.812392,0.803492,0.772775,1.0
184,44,27,0.760137,0.691282,0.799804,1.0
184,45,38,0.748435,0.701138,0.750884,1.0
184,62,44,0.80344,0.716015,0.884662,1.0
184,65,13,0.648234,0.630118,0.576196,1.0
184,72,53,0.825042,0.945364,0.725977,0.51
185,1,4,0.850895,0.770092,0.935269,1.0
185,5,34,0.746661,0.707751,0.735422,1.0
185,9,26,0.731682,0.701643,0.702225,1.0
185,10,10,0.784472,0.747604,0.780827,1.0
185,14,15,0.754923,0.72305,0.734986,1.0
185,15,30,0.761209,0.760345,0.694339,1.0
185,16,19,0.804161,0.745369,0.840595,1.0
185,23,40,0.760786,0.775285,0.786798,0.59
185,25,9,0.791056,0.80043,0.716625,1.0
185,27,17,0.77356,0.756751,0.735276,1.0
185,28,6,0.76495,0.768877,0.691621,1.0
185,35,11,0.790494,0.771646,0.760255,1.0
185,40,32,0.809578,0.797499,0.774151,1.0
185,44,27,0.783406,0.740572,0.788834,1.0
185,45,38,0.798939,0.792411,0.751753,1.0
185,62,44,0.807829,0.723491,0.885454,1.0
185,65,13,0.631341,0.615966,0.550171,1.0
185,72,53,0.747895,0.784521,0.735453,0.59
186,1,4,0.851567,0.769172,0.938635,1.0
186,5,34,0.749615,0.715166,0.732212,1.0
186,9,26,0.788675,0.780556,0.741057,1.0
186,10,10,0.807083,0.787299,0.783053,1.0
186,14,15,0.789333,0.782314,0.740173,1.0
186,15,30,0.734512,0.711335,0.695079,1.0
186,16,19,0.800379,0.743716,0.832388,1.0
186,23,40,0.748373,0.741736,0.781194,0.67
186,25,9,0.780154,0.778942,0.719244,1.0
186,27,17,0.778283,0.760919,0.742221,1.0
186,28,6,0.770176,0.748795,0.73811,1.0
186,35,11,0.777593,0.748456,0.759835,1.0
186,40,32,0.815909,0.803294,0.783135,1.0
186,44,27,0.817804,0.802362,0.790016,1.0
186,45,38,0.770806,0.772256,0.703044,1.0
186,62,44,0.796474,0.700315,0.88943,1.0
186,65,13,0.616102,0.593963,0.541207,1.0
186,72,53,0.741318,0.782198,0.697454,0.67
187,1,4,0.846338,0.764753,0.930639,1.0
187,5,34,0.779817,0.746013,0.770027,1.0
187,9,26,0.768799,0.745076,0.740021,1.0
187,10,10,0.791904,0.760648,0.781565,1.0
187,14,15,0.768016,0.744786,0.738241,1.0
187,15,30,0.771508,0.777229,0.697234,1.0
187,16,19,0.818851,0.767468,0.847839,1.0
187,23,40,0.767873,0.770315,0.769143,0.75
187,25,9,0.776035,0.770484,0.720767,1.0
187,27,17,0.769423,0.73994,0.749873,1.0
187,28,6,0.782293,0.77027,0.738985,1.0
187,35,11,0.795122,0.814335,0.706395,1.0
187,40,32,0.822541,0.811674,0.788915,1.0
187,44,27,0.794436,0.762065,0.786573,1.0
187,45,38,0.7789,0.786317,0.704073,1.0
187,62,44,0.78457,0.68379,0.881387,1.0
187,65,13,0.658941,0.677407,0.532478,1.0
187,72,53,0.760418,0.792687,0.712687,0.75
188,1,4,0.847493,0.781539,0.907561,1.0
188,5,34,0.787466,0.778338,0.741086,1.0
188,9,26,0.777496,0.778541,0.712281,1.0
188,10,10,0.795866,0.745093,0.817328,1.0
188,14,15,0.78166,0.77478,0.730089,1.0
188,15,30,0.755553,0.725599,0.732782,1.0
188,16,19,0.805232,0.815049,0.734156,1.0
188,23,40,0.764558,0.770991,0.735751,0.83
188,25,9,0.784866,0.802542,0.695624,1.0
188,27,48,0.73158,0.777062,0.869131,0.0
188,28,6,0.780329,0.789082,0.70381,1.0
188,35,11,0.805829,0.757056,0.826994,1.0
188,40,32,0.819323,0.789009,0.815335,1.0
188,44,27,0.827734,0.811201,0.804495,1.0
188,45,38,0.831451,0.794562,0.841264,1.0
188,62,44,0.800634,0.711372,0.88394,1.0
188,65,13,0.633581,0.572963,0.624146,1.0
188,72,53,0.774973,0.796091,0.726066,0.83
188,73,17,0.510459,0.419686,0.798948,0.0
189,1,4,0.850198,0.764556,0.941977,1.0
189,5,34,0.764395,0.746411,0.725339,1.0
189,9,26,0.778657,0.805738,0.67286,1.0
189,10,10,0.822365,0.772164,0.850498,1.0
189,14,15,0.801283,0.749713,0.825543,1.0
189,15,30,0.742239,0.698484,0.737351,1.0
189,16,19,0.76631,0.760144,0.709233,1.0
189,23,40,0.810132,0.786223,0.81917,0.91
189,25,9,0.792926,0.769206,0.771035,1.0
189,27,48,0.776966,0.767199,0.891448,0.43
189,28,6,0.758892,0.763078,0.683427,1.0
189,35,11,0.828028,0.82382,0.785505,1.0
189,40,32,0.799842,0.784568,0.766657,1.0
189,44,27,0.800405,0.75963,0.807453,1.0
189,45,38,0.835835,0.803657,0.839496,1.0
189,62,44,0.727865,0.704659,0.686581,1.0
189,65,13,0.670308,0.630228,0.639091,1.0
189,72,53,0.847659,0.783224,0.931102,0.91
189,73,23,0.657273,0.645666,0.863303,0.0
189,70,42,0.539192,0.56773,0.648399,0.0
190,1,4,0.822795,0.768676,0.857208,1.0
190,5,34,0.7872,0.772095,0.750137,1.0
190,9,26,0.765587,0.761607,0.704866,1.0
190,10,10,0.823973,0.772201,0.855035,1.0
190,14,15,0.770423,0.758988,0.7228,1.0
190,15,30,0.779468,0.718287,0.812601,1.0
190,16,19,0.832734,0.812484,0.816765,1.0
190,23,40,0.857255,0.843952,0.840233,0.99
190,25,9,0.827155,0.85687,0.731077,1.0
190,27,48,0.793958,0.800046,0.865521,0.51
190,28,6,0.804433,0.794609,0.763994,1.0
190,35,11,0.850093,0.799293,0.887091,1.0
190,40,32,0.799287,0.767209,0.792348,1.0
190,44,27,0.82317,0.796248,0.814954,1.0
190,45,38,0.878164,0.822892,0.93021,1.0
190,62,44,0.752117,0.708938,0.749147,1.0
190,65,13,0.620575,0.583652,0.570189,1.0
190,72,53,0.777799,0.76012,0.74495,0.99
190,73,23,0.6325,0.484433,0.923034,0.43
191,1,4,0.859429,0.783935,0.937899,1.0
191,5,34,0.750982,0.75496,0.673584,1.0
191,9,26,0.786555,0.801261,0.702462,1.0
191,10,10,0.850532,0.842025,0.821195,1.0
191,14,15,0.777624,0.810593,0.66228,1.0
191,15,42,0.735625,0.779694,0.876551,0.0
191,16,19,0.801206,0.797918,0.749574,1.0
191,23,40,0.762131,0.767333,0.685993,1.0
