frame_id,track_id_a,track_id_b,score_total,score_geom,score_reid,score_fused_pair,score_temp,score_center,num_valid_a,num_valid_b,best_total_score
260,75,56,0.844462,0.669367,0.965172,0.669367,0.175095,0.0,10,13,4.847003
260,77,58,0.808504,0.646358,0.986993,0.646358,0.162146,0.0,10,13,4.847003
260,44,40,0.758461,0.622604,0.972708,0.622604,0.135857,0.0,10,13,4.847003
260,27,64,0.861073,0.681601,0.986923,0.681601,0.179472,0.0,10,13,4.847003
260,45,67,0.968342,0.822855,0.987732,0.822855,0.145487,0.0,10,13,4.847003
261,62,44,0.605852,0.605852,0.970494,0.605852,0.0,0.0,10,13,4.836228
261,75,56,0.841441,0.666948,0.969119,0.666948,0.174493,0.0,10,13,4.836228
261,77,58,0.801859,0.640487,0.987711,0.640487,0.161372,0.0,10,13,4.836228
261,44,40,0.770389,0.623822,0.972082,0.623822,0.146567,0.0,10,13,4.836228
261,27,64,0.83991,0.673824,0.985599,0.673824,0.166087,0.0,10,13,4.836228
261,45,67,0.976777,0.822246,0.983472,0.822246,0.154531,0.0,10,13,4.836228
262,62,44,0.611168,0.611168,0.97149,0.611168,0.0,0.0,10,13,4.835718
262,75,56,0.840621,0.666386,0.979022,0.666386,0.174235,0.0,10,13,4.835718
262,77,58,0.792669,0.634322,0.989377,0.634322,0.158347,0.0,10,13,4.835718
262,44,40,0.76665,0.619139,0.968197,0.619139,0.147511,0.0,10,13,4.835718
262,27,64,0.845889,0.675985,0.988535,0.675985,0.169904,0.0,10,13,4.835718
262,45,67,0.978721,0.823221,0.98197,0.823221,0.1555,0.0,10,13,4.835718
263,62,44,0.612223,0.612223,0.962423,0.612223,0.0,0.0,10,13,5.378807
263,75,56,0.840997,0.666213,0.977454,0.666213,0.174785,0.0,10,13,5.378807
263,77,58,0.880465,0.722055,0.983362,0.722055,0.15841,0.0,10,13,5.378807
263,15,40,0.762946,0.693647,0.923093,0.693647,0.069299,0.0,10,13,5.378807
263,16,19,0.623991,0.570154,0.935812,0.570154,0.053837,0.0,10,13,5.378807
263,27,64,0.696005,0.67256,0.985972,0.67256,0.023445,0.0,10,13,5.378807
263,45,67,0.962179,0.813677,0.977964,0.813677,0.148502,0.0,10,13,5.378807
264,86,72,0.590441,0.590441,0.817805,0.590441,0.0,0.0,10,13,4.425116
264,77,44,0.630999,0.563899,0.943911,0.563899,0.067101,0.0,10,13,4.425116
264,44,58,0.789721,0.693854,0.940928,0.693854,0.095867,0.0,10,13,4.425116
264,16,19,0.764476,0.668811,0.942121,0.668811,0.095665,0.0,10,13,4.425116
264,27,64,0.673426,0.675157,0.987404,0.675157,-0.001731,0.0,10,13,4.425116
264,45,67,0.976053,0.818619,0.975415,0.818619,0.157434,0.0,10,13,4.425116
265,86,72,0.585279,0.585279,0.828307,0.585279,0.0,0.0,10,13,4.456739
265,77,44,0.641791,0.568506,0.941968,0.568506,0.073285,0.0,10,13,4.456739
265,44,58,0.814983,0.706262,0.953935,0.706262,0.10872,0.0,10,13,4.456739
265,16,19,0.778001,0.683164,0.94574,0.683164,0.094837,0.0,10,13,4.456739
265,27,64,0.675569,0.678099,0.987306,0.678099,-0.00253,0.0,10,13,4.456739
265,45,67,0.961116,0.817927,0.969985,0.817927,0.143189,0.0,10,13,4.456739
266,86,72,0.572261,0.572261,0.846852,0.572261,0.0,0.0,10,13,4.882727
266,77,44,0.673227,0.590182,0.941874,0.590182,0.083045,0.0,10,13,4.882727
266,15,58,0.638643,0.630575,0.974933,0.630575,0.008067,0.0,10,13,4.882727
266,44,40,0.629286,0.551762,0.959004,0.551762,0.077524,0.0,10,13,4.882727
266,16,19,0.716106,0.603213,0.949699,0.603213,0.112893,0.0,10,13,4.882727
266,27,64,0.698262,0.673466,0.987776,0.673466,0.024796,0.0,10,13,4.882727
266,45,67,0.954944,0.816,0.974696,0.816,0.138943,0.0,10,13,4.882727
267,86,72,0.569493,0.569493,0.866494,0.569493,0.0,0.0,10,13,4.925076
267,77,44,0.691999,0.602465,0.942443,0.602465,0.089534,0.0,10,13,4.925076
267,15,58,0.640852,0.632386,0.977951,0.632386,0.008466,0.0,10,13,4.925076
267,44,40,0.633238,0.55565,0.952349,0.55565,0.077588,0.0,10,13,4.925076
267,16,19,0.735409,0.613265,0.948232,0.613265,0.122144,0.0,10,13,4.925076
267,27,64,0.707872,0.675349,0.987046,0.675349,0.032523,0.0,10,13,4.925076
267,45,67,0.946212,0.815103,0.979438,0.815103,0.131109,0.0,10,13,4.925076
268,86,72,0.571404,0.571404,0.875864,0.571404,0.0,0.0,10,13,4.926332
268,77,44,0.69516,0.598478,0.939132,0.598478,0.096682,0.0,10,13,4.926332
268,15,58,0.615847,0.612646,0.978082,0.612646,0.003201,0.0,10,13,4.926332
268,44,40,0.637268,0.555456,0.948626,0.555456,0.081812,0.0,10,13,4.926332
268,16,19,0.735943,0.606467,0.945205,0.606467,0.129476,0.0,10,13,4.926332
268,27,64,0.711841,0.676776,0.984685,0.676776,0.035065,0.0,10,13,4.926332
268,45,67,0.958869,0.820632,0.98224,0.820632,0.138237,0.0,10,13,4.926332
269,86,72,0.597156,0.597156,0.885983,0.597156,0.0,0.0,10,14,5.05386
269,77,44,0.73885,0.649293,0.939814,0.649293,0.089557,0.0,10,14,5.05386
269,15,58,0.623412,0.610528,0.974004,0.610528,0.012883,0.0,10,14,5.05386
269,44,40,0.667746,0.583595,0.944027,0.583595,0.084151,0.0,10,14,5.05386
269,16,19,0.754396,0.616258,0.938777,0.616258,0.138138,0.0,10,14,5.05386
269,27,64,0.737865,0.682568,0.979988,0.682568,0.055297,0.0,10,14,5.05386
269,45,67,0.934435,0.810612,0.982863,0.810612,0.123823,0.0,10,14,5.05386
270,86,72,0.613063,0.613063,0.892892,0.613063,0.0,0.0,11,14,5.10595
270,77,44,0.78116,0.69302,0.936524,0.69302,0.08814,0.0,11,14,5.10595
270,15,58,0.591834,0.573278,0.970693,0.573278,0.018556,0.0,11,14,5.10595
270,44,40,0.666189,0.584918,0.947532,0.584918,0.081271,0.0,11,14,5.10595
270,16,19,0.745584,0.611176,0.940688,0.611176,0.134408,0.0,11,14,5.10595
270,27,64,0.769056,0.70362,0.978486,0.70362,0.065436,0.0,11,14,5.10595
270,45,67,0.939065,0.810075,0.986437,0.810075,0.12899,0.0,11,14,5.10595
271,86,72,0.605926,0.605926,0.90578,0.605926,0.0,0.0,11,14,5.084195
271,77,44,0.801282,0.702753,0.942424,0.702753,0.098529,0.0,11,14,5.084195
271,15,58,0.606097,0.58175,0.967566,0.58175,0.024346,0.0,11,14,5.084195
271,44,40,0.658326,0.586646,0.954468,0.586646,0.07168,0.0,11,14,5.084195
271,16,19,0.724214,0.607758,0.937124,0.607758,0.116456,0.0,11,14,5.084195
271,27,64,0.757199,0.714516,0.973864,0.714516,0.042683,0.0,11,14,5.084195
271,45,67,0.931151,0.807788,0.986954,0.807788,0.123363,0.0,11,14,5.084195
272,86,72,0.606173,0.606173,0.915194,0.606173,0.0,0.0,11,14,4.170965
272,77,44,0.809442,0.704507,0.944519,0.704507,0.104935,0.0,11,14,4.170965
272,15,58,0.63143,0.598984,0.965262,0.598984,0.032445,0.0,11,14,4.170965
272,44,40,0.65137,0.596841,0.949562,0.596841,0.054529,0.0,11,14,4.170965
272,16,19,0.719889,0.611835,0.944661,0.611835,0.108054,0.0,11,14,4.170965
272,27,64,0.752661,0.720572,0.967585,0.720572,0.032089,0.0,11,14,4.170965
273,86,73,0.633451,0.633451,0.786516,0.633451,0.0,0.0,11,14,4.178696
273,77,44,0.79596,0.70955,0.944636,0.70955,0.086409,0.0,11,14,4.178696
273,15,58,0.638338,0.600706,0.961595,0.600706,0.037632,0.0,11,14,4.178696
273,44,40,0.655808,0.606052,0.947131,0.606052,0.049756,0.0,11,14,4.178696
273,16,19,0.708727,0.605555,0.955446,0.605555,0.103172,0.0,11,14,4.178696
273,27,64,0.746413,0.73071,0.967505,0.73071,0.015703,0.0,11,14,4.178696
274,86,72,0.648633,0.648633,0.933124,0.648633,0.0,0.0,11,14,5.199146
274,87,73,0.825998,0.656968,0.834456,0.656968,0.16903,0.0,11,14,5.199146
274,15,44,0.663366,0.622152,0.904764,0.622152,0.041214,0.0,11,14,5.199146
274,44,56,0.880137,0.813051,0.949114,0.813051,0.067086,0.0,11,14,5.199146
274,70,58,0.733025,0.600337,0.946484,0.600337,0.132688,0.0,11,14,5.199146
274,16,19,0.682743,0.619009,0.956808,0.619009,0.063734,0.0,11,14,5.199146
274,27,64,0.765243,0.74958,0.966548,0.74958,0.015663,0.0,11,14,5.199146
275,86,73,0.664012,0.664012,0.819205,0.664012,0.0,0.0,11,14,4.660969
275,77,44,0.818267,0.716466,0.959216,0.716466,0.101801,0.0,11,14,4.660969
275,15,58,0.60829,0.568531,0.960602,0.568531,0.039759,0.0,11,14,4.660969
275,44,40,0.651465,0.599955,0.958764,0.599955,0.05151,0.0,11,14,4.660969
275,70,38,0.909001,0.820126,0.969302,0.820126,0.088875,0.0,11,14,4.660969
275,27,64,1.009934,0.830508,0.962268,0.830508,0.179425,0.0,11,14,4.660969
276,86,72,0.577565,0.577565,0.949424,0.577565,0.0,0.0,10,13,4.73502
276,87,73,0.75278,0.599343,0.867655,0.599343,0.153437,0.0,10,13,4.73502
276,15,56,0.756022,0.728085,0.935432,0.728085,0.027937,0.0,10,13,4.73502
276,44,40,0.72296,0.698545,0.956104,0.698545,0.024415,0.0,10,13,4.73502
276,70,38,0.949413,0.815817,0.969536,0.815817,0.133596,0.0,10,13,4.73502
276,27,64,0.976281,0.807928,0.959051,0.807928,0.168352,0.0,10,13,4.73502
277,86,72,0.567183,0.567183,0.954873,0.567183,0.0,0.0,10,13,4.705653
277,87,73,0.738555,0.608958,0.874502,0.608958,0.129597,0.0,10,13,4.705653
277,15,56,0.750283,0.716807,0.940568,0.716807,0.033476,0.0,10,13,4.705653
277,44,40,0.719026,0.695546,0.957241,0.695546,0.023481,0.0,10,13,4.705653
277,70,38,0.951743,0.817837,0.972994,0.817837,0.133905,0.0,10,13,4.705653
277,27,64,0.978863,0.804583,0.960615,0.804583,0.17428,0.0,10,13,4.705653
278,86,72,0.575983,0.575983,0.960537,0.575983,0.0,0.0,10,13,4.515423
278,77,44,0.812573,0.682287,0.952606,0.682287,0.130286,0.0,10,13,4.515423
278,87,73,0.820562,0.668636,0.8742,0.668636,0.151925,0.0,10,13,4.515423
278,15,56,0.691076,0.66292,0.941718,0.66292,0.028156,0.0,10,13,4.515423
278,44,40,0.666183,0.63963,0.959826,0.63963,0.026553,0.0,10,13,4.515423
278,70,38,0.949047,0.812585,0.977247,0.812585,0.136462,0.0,10,13,4.515423
279,62,44,0.646978,0.646978,0.927699,0.646978,0.0,0.0,10,13,3.551951
279,87,73,0.605596,0.55729,0.870526,0.55729,0.048306,0.0,10,13,3.551951
279,15,56,0.686535,0.653191,0.948727,0.653191,0.033344,0.0,10,13,3.551951
279,44,40,0.667556,0.640427,0.963852,0.640427,0.027129,0.0,10,13,3.551951
279,70,38,0.945285,0.80472,0.979261,0.80472,0.140565,0.0,10,13,3.551951
280,62,44,0.648418,0.648418,0.921424,0.648418,0.0,0.0,10,13,3.561426
280,87,73,0.621058,0.569002,0.872126,0.569002,0.052056,0.0,10,13,3.561426
280,15,56,0.681326,0.645908,0.947927,0.645908,0.035418,0.0,10,13,3.561426
280,44,40,0.671769,0.639331,0.964276,0.639331,0.032438,0.0,10,13,3.561426
280,70,38,0.938856,0.797309,0.978536,0.797309,0.141546,0.0,10,13,3.561426
281,62,44,0.66067,0.66067,0.924416,0.66067,0.0,0.0,10,13,3.571518
281,87,73,0.642375,0.582515,0.889119,0.582515,0.059861,0.0,10,13,3.571518
281,15,56,0.663211,0.629219,0.946402,0.629219,0.033992,0.0,10,13,3.571518
281,44,40,0.677642,0.638899,0.967297,0.638899,0.038743,0.0,10,13,3.571518
281,70,38,0.927619,0.790964,0.978101,0.790964,0.136655,0.0,10,13,3.571518
282,86,72,0.577484,0.577484,0.950509,0.577484,0.0,0.0,10,13,4.489553
282,77,44,0.833628,0.709231,0.960083,0.709231,0.124397,0.0,10,13,4.489553
282,87,73,0.838182,0.686492,0.904645,0.686492,0.15169,0.0,10,13,4.489553
282,15,56,0.651128,0.624275,0.94872,0.624275,0.026852,0.0,10,13,4.489553
282,44,40,0.667082,0.63283,0.969174,0.63283,0.034252,0.0,10,13,4.489553
282,70,38,0.92205,0.788801,0.974793,0.788801,0.133249,0.0,10,13,4.489553
283,86,72,0.578624,0.578624,0.955839,0.578624,0.0,0.0,10,13,4.477911
283,77,44,0.842588,0.710175,0.956616,0.710175,0.132414,0.0,10,13,4.477911
283,87,73,0.846596,0.69096,0.917622,0.69096,0.155636,0.0,10,13,4.477911
283,15,56,0.63599,0.610809,0.948367,0.610809,0.025181,0.0,10,13,4.477911
283,44,40,0.663081,0.630902,0.972566,0.630902,0.032179,0.0,10,13,4.477911
283,70,38,0.911032,0.783348,0.968504,0.783348,0.127684,0.0,10,13,4.477911
284,86,72,0.561485,0.561485,0.954925,0.561485,0.0,0.0,10,13,3.819139
284,87,73,0.769393,0.68066,0.935457,0.68066,0.088733,0.0,10,13,3.819139
284,35,42,0.771718,0.690838,0.962851,0.690838,0.08088,0.0,10,13,3.819139
284,15,20,0.845073,0.699167,0.952115,0.699167,0.145906,0.0,10,13,3.819139
284,70,38,0.87147,0.779781,0.960829,0.779781,0.091689,0.0,10,13,3.819139
285,86,72,0.569615,0.569615,0.946219,0.569615,0.0,0.0,10,13,3.863148
285,87,73,0.794406,0.687473,0.94288,0.687473,0.106934,0.0,10,13,3.863148
285,35,42,0.78055,0.696858,0.958938,0.696858,0.083692,0.0,10,13,3.863148
285,15,20,0.848317,0.696744,0.949683,0.696744,0.151572,0.0,10,13,3.863148
285,70,38,0.87026,0.780708,0.951956,0.780708,0.089553,0.0,10,13,3.863148
286,85,13,0.72395,0.72395,0.880003,0.72395,0.0,0.0,10,13,4.535513
286,86,72,0.51064,0.570722,0.934454,0.570722,-0.060082,0.0,10,13,4.535513
286,87,73,0.807091,0.686816,0.954856,0.686816,0.120276,0.0,10,13,4.535513
286,35,42,0.77684,0.694713,0.940351,0.694713,0.082128,0.0,10,13,4.535513
286,15,20,0.84447,0.696774,0.957282,0.696774,0.147696,0.0,10,13,4.535513
286,70,38,0.872521,0.782268,0.952379,0.782268,0.090254,0.0,10,13,4.535513
287,85,13,0.729649,0.729649,0.875564,0.729649,0.0,0.0,10,13,4.540912
287,86,72,0.525626,0.576834,0.92323,0.576834,-0.051208,0.0,10,13,4.540912
287,87,73,0.798839,0.686863,0.96014,0.686863,0.111977,0.0,10,13,4.540912
287,35,42,0.779036,0.696689,0.942931,0.696689,0.082347,0.0,10,13,4.540912
287,15,20,0.843413,0.697935,0.956109,0.697935,0.145478,0.0,10,13,4.540912
287,70,38,0.864348,0.777532,0.949547,0.777532,0.086817,0.0,10,13,4.540912
288,85,13,0.682577,0.682577,0.872403,0.682577,0.0,0.0,10,13,4.521164
288,86,72,0.540763,0.590524,0.914059,0.590524,-0.04976,0.0,10,13,4.521164
288,87,73,0.805314,0.690218,0.965616,0.690218,0.115096,0.0,10,13,4.521164
288,35,42,0.793297,0.709356,0.955314,0.709356,0.083941,0.0,10,13,4.521164
288,15,20,0.838171,0.692407,0.955477,0.692407,0.145764,0.0,10,13,4.521164
288,70,38,0.861042,0.770707,0.944716,0.770707,0.090336,0.0,10,13,4.521164
289,86,72,0.716053,0.716053,0.907102,0.716053,0.0,0.0,10,13,4.109599
289,87,73,0.895133,0.750416,0.969179,0.750416,0.144717,0.0,10,13,4.109599
289,35,42,0.810138,0.722908,0.961605,0.722908,0.08723,0.0,10,13,4.109599
289,15,20,0.831242,0.683774,0.957997,0.683774,0.147468,0.0,10,13,4.109599
289,70,38,0.857033,0.766309,0.935515,0.766309,0.090724,0.0,10,13,4.109599
290,86,72,0.714648,0.714648,0.895623,0.714648,0.0,0.0,10,13,4.131242
290,87,73,0.899847,0.764316,0.969074,0.764316,0.135531,0.0,10,13,4.131242
290,35,42,0.811163,0.726738,0.958709,0.726738,0.084424,0.0,10,13,4.131242
290,15,20,0.8432,0.699189,0.961406,0.699189,0.144011,0.0,10,13,4.131242
290,70,38,0.862385,0.773737,0.951379,0.773737,0.088649,0.0,10,13,4.131242
291,86,72,0.67206,0.67206,0.897777,0.67206,0.0,0.0,9,13,3.983084
291,87,73,0.843229,0.734998,0.973292,0.734998,0.108231,0.0,9,13,3.983084
291,35,42,0.794882,0.703934,0.96212,0.703934,0.090947,0.0,9,13,3.983084
291,15,20,0.811105,0.681156,0.964531,0.681156,0.129949,0.0,9,13,3.983084
291,70,38,0.861809,0.780816,0.958607,0.780816,0.080993,0.0,9,13,3.983084
292,86,72,0.634101,0.634101,0.906386,0.634101,0.0,0.0,9,13,3.897976
292,87,73,0.722944,0.597504,0.976661,0.597504,0.12544,0.0,9,13,3.897976
292,35,42,0.854906,0.707126,0.964463,0.707126,0.14778,0.0,9,13,3.897976
292,15,20,0.823151,0.685565,0.961779,0.685565,0.137586,0.0,9,13,3.897976
292,70,38,0.862875,0.785963,0.964579,0.785963,0.076912,0.0,9,13,3.897976
293,85,60,0.73444,0.73444,0.864448,0.73444,0.0,0.0,10,13,5.374797
293,82,75,0.529379,0.586725,0.944425,0.586725,-0.057347,0.0,10,13,5.374797
293,75,56,0.791683,0.654609,0.954186,0.654609,0.137074,0.0,10,13,5.374797
293,87,73,0.745313,0.654219,0.97989,0.654219,0.091093,0.0,10,13,5.374797
293,35,42,0.864106,0.726354,0.964686,0.726354,0.137752,0.0,10,13,5.374797
293,15,20,0.841327,0.697828,0.960942,0.697828,0.143499,0.0,10,13,5.374797
293,70,38,0.86855,0.780084,0.974863,0.780084,0.088466,0.0,10,13,5.374797
294,85,60,0.741952,0.741952,0.867976,0.741952,0.0,0.0,10,13,5.409751
294,82,75,0.551725,0.602022,0.955295,0.602022,-0.050296,0.0,10,13,5.409751
294,75,56,0.786951,0.650188,0.945135,0.650188,0.136762,0.0,10,13,5.409751
294,87,73,0.745436,0.661912,0.982892,0.661912,0.083524,0.0,10,13,5.409751
294,35,42,0.859894,0.725559,0.96174,0.725559,0.134335,0.0,10,13,5.409751
294,15,20,0.856785,0.701969,0.956,0.701969,0.154816,0.0,10,13,5.409751
294,70,38,0.867008,0.777118,0.977538,0.777118,0.08989,0.0,10,13,5.409751
295,85,60,0.739063,0.739063,0.869861,0.739063,0.0,0.0,10,13,5.414423
295,82,75,0.544381,0.598095,0.963202,0.598095,-0.053714,0.0,10,13,5.414423
295,86,72,0.759149,0.685215,0.880473,0.685215,0.073934,0.0,10,13,5.414423
295,87,73,0.788226,0.664007,0.978579,0.664007,0.12422,0.0,10,13,5.414423
295,35,42,0.860514,0.725719,0.949965,0.725719,0.134795,0.0,10,13,5.414423
295,15,20,0.851709,0.696719,0.950582,0.696719,0.15499,0.0,10,13,5.414423
295,70,38,0.871381,0.776846,0.979875,0.776846,0.094536,0.0,10,13,5.414423
296,86,72,0.627138,0.627138,0.875556,0.627138,0.0,0.0,9,13,3.952516
296,87,73,0.74208,0.611374,0.973702,0.611374,0.130706,0.0,9,13,3.952516
296,35,42,0.856821,0.707776,0.954204,0.707776,0.149045,0.0,9,13,3.952516
296,15,20,0.843552,0.692667,0.960129,0.692667,0.150885,0.0,9,13,3.952516
296,70,38,0.882925,0.787822,0.981857,0.787822,0.095103,0.0,9,13,3.952516
297,86,72,0.627699,0.627699,0.882445,0.627699,0.0,0.0,9,13,4.675191
297,87,73,0.756931,0.620723,0.97481,0.620723,0.136208,0.0,9,13,4.675191
297,35,42,0.846256,0.700563,0.958516,0.700563,0.145693,0.0,9,13,4.675191
297,15,20,0.841311,0.68922,0.962398,0.68922,0.152091,0.0,9,13,4.675191
297,70,38,0.881886,0.789772,0.977432,0.789772,0.092114,0.0,9,13,4.675191
297,27,64,0.721108,0.551146,0.986378,0.551146,0.169962,0.0,9,13,4.675191
298,85,60,0.771421,0.771421,0.896838,0.771421,0.0,0.0,9,13,6.179614
298,82,75,0.63154,0.661928,0.974772,0.661928,-0.030387,0.0,9,13,6.179614
298,86,72,0.782305,0.646776,0.880796,0.646776,0.135529,0.0,9,13,6.179614
298,87,73,0.73583,0.613803,0.97211,0.613803,0.122026,0.0,9,13,6.179614
298,35,42,0.847187,0.703517,0.95972,0.703517,0.14367,0.0,9,13,6.179614
298,15,20,0.818221,0.668746,0.966483,0.668746,0.149475,0.0,9,13,6.179614
298,70,38,0.879257,0.792021,0.979706,0.792021,0.087236,0.0,9,13,6.179614
298,27,64,0.713854,0.551754,0.987777,0.551754,0.1621,0.0,9,13,6.179614
299,85,60,0.782092,0.782092,0.908703,0.782092,0.0,0.0,9,13,6.22638
299,82,75,0.643999,0.670944,0.977603,0.670944,-0.026945,0.0,9,13,6.22638
299,86,72,0.789942,0.654708,0.884771,0.654708,0.135234,0.0,9,13,6.22638
299,87,73,0.745762,0.620057,0.96442,0.620057,0.125705,0.0,9,13,6.22638
299,35,42,0.834663,0.695703,0.970348,0.695703,0.13896,0.0,9,13,6.22638
299,15,20,0.818045,0.667133,0.964445,0.667133,0.150913,0.0,9,13,6.22638
299,70,38,0.884855,0.801148,0.976742,0.801148,0.083706,0.0,9,13,6.22638
299,27,64,0.727021,0.558219,0.986144,0.558219,0.168802,0.0,9,13,6.22638
300,85,30,0.666129,0.666129,0.977023,0.666129,0.0,0.0,10,13,6.459805
300,82,75,0.902735,0.738699,0.983732,0.738699,0.164036,0.0,10,13,6.459805
300,86,72,0.849584,0.694861,0.893237,0.694861,0.154724,0.0,10,13,6.459805
300,87,73,0.773486,0.644472,0.967439,0.644472,0.129014,0.0,10,13,6.459805
300,35,42,0.809037,0.687101,0.969918,0.687101,0.121936,0.0,10,13,6.459805
300,15,20,0.849364,0.680139,0.962889,0.680139,0.169224,0.0,10,13,6.459805
300,70,38,0.878605,0.778957,0.970341,0.778957,0.099649,0.0,10,13,6.459805
300,27,64,0.730865,0.555046,0.987164,0.555046,0.175819,0.0,10,13,6.459805
301,85,30,0.671006,0.671006,0.976389,0.671006,0.0,0.0,10,13,6.467713
301,82,75,0.909457,0.743562,0.985818,0.743562,0.165895,0.0,10,13,6.467713
301,86,72,0.858427,0.702016,0.901835,0.702016,0.156411,0.0,10,13,6.467713
301,87,73,0.777398,0.649035,0.976975,0.649035,0.128362,0.0,10,13,6.467713
301,35,42,0.805889,0.679963,0.977283,0.679963,0.125926,0.0,10,13,6.467713
301,15,20,0.845207,0.675156,0.960139,0.675156,0.170051,0.0,10,13,6.467713
301,70,38,0.87176,0.776525,0.962242,0.776525,0.095235,0.0,10,13,6.467713
301,27,64,0.72857,0.558905,0.986896,0.558905,0.169665,0.0,10,13,6.467713
302,85,30,0.680687,0.680687,0.978355,0.680687,0.0,0.0,10,13,6.455531
302,82,75,0.905787,0.74107,0.985221,0.74107,0.164717,0.0,10,13,6.455531
302,86,72,0.865844,0.704494,0.915674,0.704494,0.16135,0.0,10,13,6.455531
302,87,73,0.775159,0.64944,0.973338,0.64944,0.125719,0.0,10,13,6.455531
302,35,42,0.796273,0.670757,0.972769,0.670757,0.125516,0.0,10,13,6.455531
302,15,20,0.846527,0.676447,0.96444,0.676447,0.17008,0.0,10,13,6.455531
302,70,38,0.853802,0.768065,0.951287,0.768065,0.085737,0.0,10,13,6.455531
302,27,64,0.731452,0.563785,0.986819,0.563785,0.167667,0.0,10,13,6.455531
303,85,30,0.686426,0.686426,0.979474,0.686426,0.0,0.0,10,13,6.475948
303,82,75,0.913093,0.74752,0.983567,0.74752,0.165573,0.0,10,13,6.475948
303,86,72,0.873636,0.714736,0.923082,0.714736,0.158901,0.0,10,13,6.475948
303,87,73,0.771659,0.649589,0.965262,0.649589,0.12207,0.0,10,13,6.475948
303,35,42,0.797052,0.66788,0.972417,0.66788,0.129172,0.0,10,13,6.475948
303,15,20,0.840426,0.672509,0.968258,0.672509,0.167916,0.0,10,13,6.475948
303,70,38,0.861203,0.768791,0.956876,0.768791,0.092411,0.0,10,13,6.475948
303,27,64,0.732453,0.565632,0.991931,0.565632,0.166822,0.0,10,13,6.475948
304,85,30,0.681732,0.681732,0.981113,0.681732,0.0,0.0,10,13,6.447439
304,82,75,0.908285,0.748784,0.982962,0.748784,0.159501,0.0,10,13,6.447439
304,86,72,0.875128,0.716164,0.929226,0.716164,0.158964,0.0,10,13,6.447439
304,87,73,0.76585,0.648132,0.95801,0.648132,0.117718,0.0,10,13,6.447439
304,35,42,0.785862,0.658865,0.968841,0.658865,0.126997,0.0,10,13,6.447439
304,15,20,0.845647,0.675403,0.967409,0.675403,0.170244,0.0,10,13,6.447439
304,70,38,0.861122,0.763419,0.961175,0.763419,0.097703,0.0,10,13,6.447439
304,27,64,0.723813,0.556353,0.991718,0.556353,0.16746,0.0,10,13,6.447439
305,85,30,0.615433,0.615433,0.981686,0.615433,0.0,0.0,11,13,6.303065
305,82,75,0.779333,0.609229,0.98061,0.609229,0.170104,0.0,11,13,6.303065
305,86,72,0.697614,0.605039,0.932049,0.605039,0.092575,0.0,11,13,6.303065
305,87,73,0.735178,0.621078,0.966755,0.621078,0.1141,0.0,11,13,6.303065
305,35,42,0.742486,0.621063,0.960483,0.621063,0.121422,0.0,11,13,6.303065
305,15,20,0.834335,0.651704,0.965862,0.651704,0.182631,0.0,11,13,6.303065
305,70,38,0.860796,0.764881,0.965676,0.764881,0.095915,0.0,11,13,6.303065
305,27,64,1.03789,0.85899,0.990316,0.85899,0.1789,0.0,11,13,6.303065
306,85,30,0.618513,0.618513,0.979676,0.618513,0.0,0.0,11,13,7.183002
306,82,75,0.830779,0.665447,0.978016,0.665447,0.165332,0.0,11,13,7.183002
306,86,72,0.763017,0.597954,0.933564,0.597954,0.165062,0.0,11,13,7.183002
306,75,56,0.744475,0.591836,0.845067,0.591836,0.152639,0.0,11,13,7.183002
306,87,73,0.786395,0.636813,0.972462,0.636813,0.149582,0.0,11,13,7.183002
306,35,42,0.731128,0.613435,0.961422,0.613435,0.117693,0.0,11,13,7.183002
306,15,20,0.831748,0.643621,0.966559,0.643621,0.188127,0.0,11,13,7.183002
306,70,38,0.848993,0.756746,0.956041,0.756746,0.092247,0.0,11,13,7.183002
306,27,64,1.027956,0.845666,0.989214,0.845666,0.18229,0.0,11,13,7.183002
307,85,30,0.614795,0.614795,0.982973,0.614795,0.0,0.0,11,13,6.03153
307,82,75,0.841129,0.677838,0.976365,0.677838,0.163291,0.0,11,13,6.03153
307,86,72,0.804042,0.639706,0.933322,0.639706,0.164336,0.0,11,13,6.03153
307,35,56,0.766369,0.742494,0.964041,0.742494,0.023875,0.0,11,13,6.03153
307,15,73,0.608082,0.576862,0.957496,0.576862,0.03122,0.0,11,13,6.03153
307,44,40,0.61152,0.621012,0.942115,0.621012,-0.009492,0.0,11,13,6.03153
307,70,38,0.761612,0.734221,0.958473,0.734221,0.027391,0.0,11,13,6.03153
307,27,64,1.02398,0.840642,0.992944,0.840642,0.183338,0.0,11,13,6.03153
308,85,30,0.637393,0.637393,0.984253,0.637393,0.0,0.0,11,13,7.280872
308,82,75,0.87716,0.712557,0.978858,0.712557,0.164603,0.0,11,13,7.280872
308,86,72,0.849342,0.683335,0.925234,0.683335,0.166007,0.0,11,13,7.280872
308,87,73,0.716774,0.599085,0.974824,0.599085,0.117689,0.0,11,13,7.280872
308,35,42,0.708913,0.592613,0.969431,0.592613,0.1163,0.0,11,13,7.280872
308,15,20,0.89432,0.711471,0.973004,0.711471,0.182848,0.0,11,13,7.280872
308,97,48,0.817474,0.62276,0.913388,0.62276,0.194714,0.0,11,13,7.280872
308,70,38,0.750558,0.670268,0.959455,0.670268,0.08029,0.0,11,13,7.280872
