frame,global_id,cam,local_id,cls_id,x1,y1,x2,y2,cx,cy_bottom,score
341,1,B,44,3,684.57,337.44,718.3,360.88,701.43,360.88,0.7863
341,1,A,86,3,643.29,355.95,713.98,455.24,678.63,455.24,0.8638
341,1,B,73,3,608.44,364.85,659.38,402.14,633.91,402.14,0.8198
341,1,A,87,3,574.69,370.43,621.95,404.67,598.32,404.67,0.826
341,1,B,42,3,374.37,511.31,478.21,622.76,426.29,622.76,0.8575
341,1,A,94,3,1002.26,485.35,1119.45,560.93,1060.86,560.93,0.8708
341,1,B,72,3,730.66,358.94,833.49,455.64,782.07,455.64,0.865
341,1,A,104,3,388.2,555.5,524.94,670.75,456.57,670.75,0.8533
341,1,B,38,3,172.65,379.29,247.01,429.08,209.83,429.08,0.8417
342,1,A,1,3,680.76,303.31,700.95,319.09,690.85,319.09,0.6686
342,1,B,27,3,579.83,286.4,596.63,299.58,588.23,299.58,0.66
342,1,A,9,3,685.31,279.47,697.6,290.77,691.46,290.77,0.3668
342,1,B,6,3,568.74,279.41,580.87,289.68,574.81,289.68,0.5745
342,1,A,15,3,202.5,345.92,367.92,457.06,285.21,457.06,0.8432
342,1,B,70,3,296.07,320.61,332.65,344.98,314.36,344.98,0.6004
342,1,A,23,3,538.89,324.7,570.69,349.21,554.79,349.21,0.8016
342,1,B,34,3,497.85,320.02,527.7,344.68,512.78,344.68,0.7977
342,1,A,28,3,683.36,289.44,697.75,303.41,690.55,303.41,0.5351
342,1,B,58,3,573.69,309.92,600.7,334.44,587.2,334.44,0.7547
342,1,A,40,3,714.54,316.99,737.55,335.8,726.04,335.8,0.7081
342,1,B,32,3,650.25,313.5,676.02,332.13,663.13,332.13,0.7484
342,1,A,62,3,710.36,337.64,741.96,362.34,726.16,362.34,0.7653
342,1,B,4,3,596.9,300.07,618.77,315.54,607.84,315.54,0.7239
342,1,A,70,3,127.42,385.6,223.32,430.55,175.37,430.55,0.7373
342,1,B,48,3,247.54,338.32,298.69,376.74,273.11,376.74,0.8093
342,1,A,72,3,645.18,308.15,666.46,325.61,655.82,325.61,0.7355
342,1,B,53,3,573.49,304.22,596.2,320.55,584.85,320.55,0.5243
342,1,A,77,3,629.48,316.27,654.01,338.25,641.74,338.25,0.758
342,1,B,26,3,541.76,270.69,553.24,279.63,547.5,279.63,0.4774
342,1,A,82,3,803.03,440.24,906.55,501.38,854.79,501.38,0.8615
342,1,B,56,3,656.88,349.61,700.1,382.93,678.49,382.93,0.8186
342,1,A,85,3,911.44,386.14,972.98,423.87,942.21,423.87,0.7994
342,1,B,44,3,684.79,335.84,718.91,360.79,701.85,360.79,0.7805
342,1,A,86,3,645.4,356.32,715.35,453.11,680.37,453.11,0.8674
342,1,B,73,3,609.33,363.68,659.18,400.83,634.26,400.83,0.8329
342,1,A,87,3,577.22,367.8,624.11,402.89,600.66,402.89,0.8065
342,1,B,42,3,372.41,517.19,478.4,631.71,425.41,631.71,0.8593
342,1,A,94,3,1001.72,482.7,1117.22,558.24,1059.47,558.24,0.8749
342,1,B,72,3,729.86,358.12,832.49,453.46,781.18,453.46,0.8621
342,1,A,104,3,397.37,548.19,530.54,658.94,463.95,658.94,0.8599
342,1,B,38,3,173.83,379.24,248.39,429.47,211.11,429.47,0.8509
343,1,A,1,3,682.55,303.21,703.12,318.73,692.83,318.73,0.6619
343,1,B,27,3,581.38,287.11,598.12,299.37,589.75,299.37,0.6553
343,1,A,9,3,686.59,279.08,699.1,290.87,692.85,290.87,0.3869
343,1,B,6,3,569.53,279.02,581.81,289.54,575.67,289.54,0.4915
343,1,A,15,3,196.67,346.33,367.07,458.62,281.87,458.62,0.8568
343,1,B,70,3,297.09,320.56,334.5,344.99,315.8,344.99,0.608
343,1,A,23,3,539.61,325.73,571.7,349.65,555.65,349.65,0.802
343,1,B,34,3,499.61,319.75,529.19,345.2,514.4,345.2,0.7842
343,1,A,28,3,684.74,289.26,700.32,303.94,692.53,303.94,0.5436
343,1,B,58,3,574.81,308.95,601.35,333.26,588.08,333.26,0.7279
343,1,A,40,3,715.71,315.61,739.61,334.91,727.66,334.91,0.7223
343,1,B,32,3,651.67,313.42,676.67,331.75,664.17,331.75,0.7436
343,1,A,62,3,713.05,337.65,743.41,361.79,728.23,361.79,0.7649
343,1,B,4,3,598.51,299.56,619.42,315.03,608.97,315.03,0.6804
343,1,A,70,3,129.08,386.4,212.44,430.25,170.76,430.25,0.7456
343,1,B,48,3,249.24,338.12,300.19,376.48,274.72,376.48,0.7994
343,1,A,72,3,646.53,307.81,668.39,325.1,657.46,325.1,0.7047
343,1,B,53,3,574.61,303.67,597.15,320.02,585.88,320.02,0.4686
343,1,A,77,3,631.74,315.58,656.16,337.54,643.95,337.54,0.7514
343,1,B,26,3,543.58,270.64,554.47,279.18,549.02,279.18,0.4446
343,1,A,82,3,803.22,439.29,904.3,499.61,853.76,499.61,0.8682
343,1,B,56,3,657.0,348.9,700.01,381.97,678.51,381.97,0.8176
343,1,A,85,3,911.88,384.94,973.19,422.87,942.54,422.87,0.8229
343,1,B,44,3,684.84,335.42,719.05,359.61,701.94,359.61,0.7721
343,1,A,86,3,647.22,356.23,716.44,451.19,681.83,451.19,0.8679
343,1,B,73,3,609.92,362.47,659.18,399.42,634.55,399.42,0.8308
343,1,A,87,3,579.65,366.51,626.45,401.35,603.05,401.35,0.8179
343,1,B,42,3,370.28,523.13,479.3,641.76,424.79,641.76,0.8486
343,1,A,94,3,1001.23,480.65,1114.07,555.29,1057.65,555.29,0.8792
343,1,B,72,3,729.56,357.38,830.79,451.6,780.18,451.6,0.8623
343,1,A,104,3,406.5,540.98,535.51,648.2,471.0,648.2,0.8557
343,1,B,38,3,174.89,379.44,249.27,429.52,212.08,429.52,0.8469
344,1,A,1,3,684.07,302.07,704.39,318.51,694.23,318.51,0.7192
344,1,B,27,3,582.46,287.61,598.77,299.07,590.61,299.07,0.6056
344,1,A,9,3,688.05,279.06,700.3,291.12,694.18,291.12,0.402
344,1,B,6,3,570.7,278.89,583.12,289.35,576.91,289.35,0.4792
344,1,A,15,3,194.7,347.53,366.15,460.04,280.42,460.04,0.8538
344,1,B,70,3,298.41,321.24,335.19,345.27,316.8,345.27,0.6544
344,1,A,23,3,540.03,326.41,572.26,349.99,556.14,349.99,0.808
344,1,B,34,3,500.86,320.4,530.12,345.67,515.49,345.67,0.7782
344,1,A,35,3,19.74,519.35,202.66,633.07,111.2,633.07,0.8812
344,1,B,64,3,0.04,442.79,115.18,529.62,57.61,529.62,0.8627
344,1,A,40,3,717.17,315.07,741.48,334.12,729.33,334.12,0.7003
344,1,B,32,3,651.87,313.33,677.35,331.2,664.61,331.2,0.7344
344,1,A,62,3,714.15,337.17,744.61,361.29,729.38,361.29,0.7589
344,1,B,4,3,600.19,299.45,620.3,314.67,610.24,314.67,0.7348
344,1,A,70,3,130.09,387.33,208.14,430.32,169.12,430.32,0.7111
344,1,B,48,3,250.64,338.26,301.47,376.35,276.06,376.35,0.7948
344,1,A,82,3,803.07,438.73,902.31,498.34,852.69,498.34,0.8653
344,1,B,56,3,657.33,348.61,700.28,381.5,678.8,381.5,0.8098
344,1,A,85,3,912.07,383.9,973.15,422.61,942.61,422.61,0.8121
344,1,B,44,3,686.04,334.84,719.15,358.72,702.59,358.72,0.7574
344,1,A,87,3,581.98,365.44,628.62,399.97,605.3,399.97,0.8062
344,1,B,42,3,368.25,530.39,480.12,652.28,424.18,652.28,0.8667
344,1,A,94,3,1001.21,478.45,1112.09,552.34,1056.65,552.34,0.8878
344,1,B,72,3,729.76,356.89,829.74,449.5,779.75,449.5,0.8494
344,1,A,104,3,415.59,533.95,540.69,639.11,478.14,639.11,0.858
344,1,B,38,3,175.78,379.83,249.98,429.47,212.88,429.47,0.8551
345,1,A,1,3,685.83,301.89,705.54,318.06,695.68,318.06,0.7518
345,1,B,27,3,584.17,286.77,599.63,298.7,591.9,298.7,0.6184
345,1,A,9,3,689.48,280.27,702.27,292.14,695.87,292.14,0.351
345,1,B,6,3,573.15,278.55,585.06,288.89,579.11,288.89,0.5224
345,1,A,15,3,193.62,347.81,366.03,462.0,279.83,462.0,0.8652
345,1,B,70,3,299.66,320.75,336.56,345.41,318.11,345.41,0.6174
345,1,A,23,3,540.89,326.74,572.79,350.52,556.84,350.52,0.7987
345,1,B,34,3,502.55,321.04,532.2,346.34,517.38,346.34,0.7745
345,1,A,28,3,687.64,290.68,703.27,304.11,695.45,304.11,0.4772
345,1,B,58,3,576.3,309.08,602.61,331.45,589.45,331.45,0.6877
345,1,A,35,3,3.92,525.56,193.01,641.55,98.47,641.55,0.892
345,1,B,64,3,0.0,444.21,114.4,531.33,57.2,531.33,0.8685
345,1,A,40,3,718.93,315.22,742.32,333.53,730.63,333.53,0.679
345,1,B,32,3,652.2,312.66,678.73,330.52,665.46,330.52,0.7407
345,1,A,62,3,714.54,335.7,746.18,360.55,730.36,360.55,0.7417
345,1,B,4,3,601.82,298.98,621.73,314.39,611.77,314.39,0.73
345,1,A,70,3,131.54,387.9,207.35,430.71,169.45,430.71,0.7299
345,1,B,48,3,251.86,337.98,303.22,376.41,277.54,376.41,0.8097
345,1,A,72,3,650.6,306.69,670.52,324.23,660.56,324.23,0.6046
345,1,B,53,3,577.84,302.01,599.14,317.54,588.49,317.54,0.5086
345,1,A,82,3,802.69,438.18,903.02,497.51,852.85,497.51,0.869
345,1,B,56,3,657.88,346.96,700.43,380.62,679.16,380.62,0.7998
345,1,A,85,3,914.35,383.33,973.37,421.72,943.86,421.72,0.765
345,1,B,44,3,685.92,333.8,719.36,357.71,702.64,357.71,0.7727
345,1,A,87,3,584.21,364.15,630.67,398.46,607.44,398.46,0.8187
345,1,B,42,3,364.77,536.64,481.55,664.76,423.16,664.76,0.8558
345,1,A,94,3,1000.38,476.94,1109.97,549.26,1055.18,549.26,0.877
345,1,B,72,3,730.01,356.17,827.85,448.22,778.93,448.22,0.8422
345,1,A,104,3,423.79,527.62,545.42,627.8,484.61,627.8,0.8612
345,1,B,38,3,176.84,379.56,250.99,429.35,213.91,429.35,0.8456
346,1,A,1,3,687.22,302.04,706.77,317.62,697.0,317.62,0.7029
346,1,B,27,3,585.23,285.97,600.41,298.11,592.82,298.11,0.6319
346,1,A,9,3,691.58,280.08,704.27,291.74,697.92,291.74,0.3231
346,1,B,6,3,574.69,278.42,585.91,288.34,580.3,288.34,0.5365
346,1,A,15,3,190.55,348.74,366.0,465.07,278.28,465.07,0.8612
346,1,B,70,3,300.82,320.79,337.65,345.34,319.23,345.34,0.6641
346,1,A,23,3,541.97,326.8,574.38,351.2,558.17,351.2,0.7918
346,1,B,34,3,503.66,322.5,534.36,347.25,519.01,347.25,0.7818
346,1,A,28,3,689.0,290.9,704.47,303.85,696.74,303.85,0.552
346,1,B,58,3,577.31,308.43,604.53,330.83,590.92,330.83,0.6994
346,1,A,35,3,0.0,531.97,182.44,652.57,91.22,652.57,0.9039
346,1,B,64,3,0.0,445.68,113.78,532.61,56.89,532.61,0.8636
346,1,A,40,3,720.38,315.71,743.66,333.06,732.02,333.06,0.6411
346,1,B,32,3,653.66,311.72,679.5,330.15,666.58,330.15,0.7379
346,1,A,62,3,715.97,335.42,747.43,360.1,731.7,360.1,0.7677
346,1,B,4,3,602.76,298.78,622.84,314.0,612.8,314.0,0.7464
346,1,A,70,3,131.53,387.6,210.77,430.98,171.15,430.98,0.7007
346,1,B,48,3,252.66,337.98,304.34,376.41,278.5,376.41,0.8137
346,1,A,72,3,652.06,306.4,673.6,323.5,662.83,323.5,0.6661
346,1,B,53,3,578.57,301.06,599.53,316.2,589.05,316.2,0.4497
346,1,A,77,3,637.27,313.82,662.6,335.41,649.93,335.41,0.7316
346,1,B,73,3,611.13,359.23,659.68,393.9,635.41,393.9,0.8291
346,1,A,82,3,802.62,437.76,902.25,496.46,852.44,496.46,0.8645
346,1,B,56,3,657.78,346.16,702.07,380.29,679.93,380.29,0.7785
346,1,A,85,3,914.18,383.5,974.02,420.76,944.1,420.76,0.8233
346,1,B,44,3,686.27,333.25,719.66,357.09,702.97,357.09,0.7645
346,1,A,87,3,587.13,363.47,632.75,396.95,609.94,396.95,0.8129
346,1,B,42,3,360.48,544.73,483.77,677.88,422.12,677.88,0.8788
346,1,A,94,3,999.85,475.01,1107.94,546.92,1053.9,546.92,0.8717
346,1,B,72,3,730.45,357.93,826.52,446.73,778.48,446.73,0.8309
346,1,A,104,3,432.93,520.68,550.08,618.14,491.5,618.14,0.863
346,1,B,38,3,177.72,379.57,251.78,429.47,214.75,429.47,0.8438
347,1,A,1,3,688.52,300.95,708.36,317.21,698.44,317.21,0.6741
347,1,B,27,3,586.27,285.46,601.63,297.56,593.95,297.56,0.6489
347,1,A,9,3,693.53,279.42,705.61,290.72,699.57,290.72,0.2706
347,1,B,6,3,575.61,277.98,586.82,287.48,581.22,287.48,0.5958
347,1,A,15,3,186.74,349.07,366.25,468.05,276.5,468.05,0.8523
347,1,B,70,3,302.7,320.8,338.54,345.07,320.62,345.07,0.6658
347,1,A,23,3,542.51,326.86,575.22,351.7,558.86,351.7,0.7921
347,1,B,34,3,505.07,322.79,536.26,347.69,520.66,347.69,0.7729
347,1,A,28,3,690.15,290.62,706.51,303.73,698.33,303.73,0.4565
347,1,B,58,3,577.61,307.72,605.79,329.97,591.7,329.97,0.696
347,1,A,35,3,0.0,539.69,172.96,663.74,86.48,663.74,0.9047
347,1,B,64,3,0.0,446.44,113.56,534.0,56.78,534.0,0.8639
347,1,A,40,3,721.7,315.11,746.49,332.62,734.09,332.62,0.5826
347,1,B,32,3,655.81,311.4,680.73,329.38,668.27,329.38,0.7362
347,1,A,62,3,717.08,335.03,748.36,359.22,732.72,359.22,0.7425
347,1,B,4,3,603.07,298.3,623.56,313.71,613.31,313.71,0.7317
347,1,A,70,3,131.87,388.86,211.19,431.32,171.53,431.32,0.7054
347,1,B,48,3,253.82,337.92,305.49,376.49,279.66,376.49,0.7856
347,1,A,72,3,652.81,306.03,675.53,323.01,664.17,323.01,0.6723
347,1,B,53,3,579.45,300.34,599.97,315.15,589.71,315.15,0.393
347,1,A,77,3,638.49,313.47,663.99,334.89,651.24,334.89,0.7353
347,1,B,73,3,612.04,358.24,659.84,392.6,635.94,392.6,0.842
347,1,A,82,3,802.37,437.33,900.88,495.52,851.62,495.52,0.8612
347,1,B,56,3,658.68,345.72,702.95,379.59,680.82,379.59,0.7716
347,1,A,85,3,914.64,382.21,974.61,420.08,944.63,420.08,0.8366
347,1,B,44,3,687.57,332.64,719.66,356.16,703.62,356.16,0.7693
347,1,A,86,3,654.43,353.96,722.47,443.78,688.45,443.78,0.8451
347,1,B,20,3,301.18,352.93,415.37,468.04,358.28,468.04,0.7572
347,1,A,87,3,590.11,362.17,635.24,395.2,612.68,395.2,0.8043
347,1,B,42,3,356.48,551.62,485.38,690.76,420.93,690.76,0.8683
347,1,A,94,3,999.38,472.92,1106.36,544.65,1052.87,544.65,0.8677
347,1,B,72,3,730.37,354.65,825.86,444.92,778.11,444.92,0.8284
347,1,A,104,3,440.25,514.72,555.16,609.23,497.71,609.23,0.871
347,1,B,38,3,178.44,380.08,253.18,429.71,215.81,429.71,0.8391
348,1,A,1,3,689.83,301.5,709.56,317.05,699.69,317.05,0.6257
348,1,B,27,3,587.23,285.12,602.9,297.0,595.06,297.0,0.6492
348,1,A,15,3,183.9,350.57,364.7,468.64,274.3,468.64,0.8818
348,1,B,70,3,303.38,319.9,339.79,344.72,321.58,344.72,0.6824
348,1,A,23,3,543.01,327.41,576.09,352.18,559.55,352.18,0.7883
348,1,B,34,3,506.25,322.77,537.86,347.7,522.06,347.7,0.7761
348,1,A,28,3,691.55,290.7,708.03,303.64,699.79,303.64,0.4282
348,1,B,58,3,579.37,307.47,606.29,328.95,592.83,328.95,0.7048
348,1,A,35,3,0.0,545.69,161.31,674.92,80.66,674.92,0.8949
348,1,B,64,3,0.06,446.42,112.86,535.18,56.46,535.18,0.8727
348,1,A,40,3,723.46,314.6,748.63,332.14,736.05,332.14,0.6214
348,1,B,32,3,656.02,311.37,681.39,328.82,668.71,328.82,0.714
348,1,A,62,3,718.3,334.68,750.11,358.24,734.21,358.24,0.7768
348,1,B,4,3,603.6,297.42,624.39,313.14,614.0,313.14,0.7377
348,1,A,70,3,131.86,387.57,215.86,431.65,173.86,431.65,0.6836
348,1,B,48,3,254.96,337.43,306.37,376.04,280.66,376.04,0.791
348,1,A,72,3,653.73,306.15,676.59,322.92,665.16,322.92,0.6059
348,1,B,53,3,580.04,300.1,601.25,315.53,590.65,315.53,0.5529
348,1,A,77,3,640.22,313.03,665.04,334.03,652.63,334.03,0.7409
348,1,B,73,3,611.91,356.86,659.34,391.1,635.63,391.1,0.8355
348,1,A,82,3,802.07,436.74,899.33,494.34,850.7,494.34,0.8529
348,1,B,56,3,659.24,344.86,703.27,378.63,681.26,378.63,0.77
348,1,A,85,3,915.19,381.01,975.02,419.74,945.11,419.74,0.8462
348,1,B,44,3,687.76,331.71,719.95,355.56,703.85,355.56,0.7725
348,1,A,86,3,657.11,353.29,724.1,442.28,690.61,442.28,0.8604
348,1,B,20,3,300.6,355.92,416.24,469.89,358.42,469.89,0.7538
348,1,A,87,3,592.27,361.79,637.18,393.9,614.73,393.9,0.8132
348,1,B,42,3,353.28,559.14,482.59,703.93,417.94,703.93,0.8807
348,1,A,94,3,999.4,470.69,1104.71,541.5,1052.05,541.5,0.8726
348,1,B,72,3,729.73,352.18,824.46,442.56,777.09,442.56,0.8397
348,1,A,104,3,448.09,509.45,558.9,601.09,503.5,601.09,0.8553
348,1,B,38,3,178.45,379.3,254.38,429.28,216.42,429.28,0.8399
349,1,A,1,3,691.72,300.71,712.08,316.94,701.9,316.94,0.6808
349,1,B,27,3,587.94,285.66,603.7,297.05,595.82,297.05,0.6708
349,1,A,15,3,180.32,351.69,365.17,470.39,272.75,470.39,0.8644
349,1,B,70,3,304.03,320.2,340.75,345.43,322.39,345.43,0.7039
349,1,A,23,3,543.68,327.32,577.1,352.99,560.39,352.99,0.8002
349,1,B,34,3,507.64,323.29,538.86,348.2,523.25,348.2,0.7731
349,1,A,35,3,0.0,552.03,149.44,684.76,74.72,684.76,0.9092
349,1,B,64,3,0.0,447.81,105.47,536.9,52.73,536.9,0.8687
349,1,A,40,3,725.0,314.18,751.08,331.82,738.04,331.82,0.7253
349,1,B,32,3,655.62,311.21,681.24,328.16,668.43,328.16,0.6934
349,1,A,62,3,719.38,334.57,751.7,357.93,735.54,357.93,0.7662
349,1,B,4,3,604.03,297.3,625.14,313.01,614.58,313.01,0.7373
349,1,A,70,3,132.31,386.67,218.07,431.61,175.19,431.61,0.678
349,1,B,48,3,255.92,337.77,306.72,376.2,281.32,376.2,0.7947
349,1,A,72,3,655.44,305.52,677.72,322.37,666.58,322.37,0.6108
349,1,B,53,3,580.01,300.78,602.19,316.49,591.1,316.49,0.5684
349,1,A,77,3,641.61,312.13,668.15,333.46,654.88,333.46,0.7452
349,1,B,73,3,611.87,355.89,658.86,389.44,635.37,389.44,0.8255
349,1,A,82,3,802.13,435.43,898.63,493.32,850.38,493.32,0.8576
349,1,B,56,3,659.59,344.54,703.78,377.87,681.68,377.87,0.7728
349,1,A,85,3,915.87,379.46,975.17,419.37,945.52,419.37,0.8369
349,1,B,44,3,687.93,330.92,719.9,354.92,703.92,354.92,0.7731
349,1,A,86,3,659.15,352.34,726.04,440.65,692.59,440.65,0.8601
349,1,B,20,3,300.16,357.44,416.44,472.55,358.3,472.55,0.8004
349,1,A,87,3,594.5,360.17,639.44,392.48,616.97,392.48,0.8168
349,1,B,42,3,348.58,567.94,480.47,717.29,414.52,717.29,0.8838
349,1,A,94,3,999.18,468.85,1103.53,539.4,1051.36,539.4,0.8632
349,1,B,72,3,729.72,350.46,822.35,440.85,776.04,440.85,0.8218
349,1,A,104,3,454.26,503.48,562.64,592.17,508.45,592.17,0.8677
349,1,B,38,3,178.38,379.66,254.81,429.73,216.59,429.73,0.8403
350,1,A,1,3,693.13,301.22,713.47,316.99,703.3,316.99,0.6865
350,1,B,27,3,588.55,285.93,604.6,297.13,596.57,297.13,0.653
350,1,A,15,3,177.15,352.42,362.84,472.75,269.99,472.75,0.8744
350,1,B,70,3,304.08,320.18,341.42,345.98,322.75,345.98,0.6726
350,1,A,23,3,543.64,328.29,577.43,353.91,560.54,353.91,0.8089
350,1,B,34,3,509.2,323.81,540.05,349.33,524.63,349.33,0.7747
350,1,A,35,3,0.0,560.82,136.66,699.23,68.33,699.23,0.8839
350,1,B,64,3,0.0,449.18,99.58,538.95,49.79,538.95,0.8667
350,1,A,40,3,726.48,313.92,751.67,331.58,739.07,331.58,0.734
350,1,B,32,3,655.76,310.65,681.2,327.82,668.48,327.82,0.6834
350,1,A,62,3,720.71,334.0,752.38,357.45,736.55,357.45,0.7642
350,1,B,4,3,604.53,297.24,625.96,313.14,615.25,313.14,0.7304
350,1,A,70,3,132.07,386.17,219.15,431.96,175.61,431.96,0.6895
350,1,B,48,3,257.28,337.75,307.12,376.52,282.2,376.52,0.7937
350,1,A,77,3,643.5,311.58,669.75,333.19,656.62,333.19,0.7488
350,1,B,73,3,611.58,355.43,658.13,387.98,634.85,387.98,0.8209
350,1,A,82,3,801.68,432.83,898.14,492.16,849.91,492.16,0.8561
350,1,B,56,3,660.95,344.63,703.7,376.65,682.32,376.65,0.7861
350,1,A,85,3,915.52,378.3,975.44,419.23,945.48,419.23,0.8349
350,1,B,44,3,688.48,330.55,720.0,354.49,704.24,354.49,0.7733
350,1,A,87,3,596.44,358.55,641.07,391.54,618.75,391.54,0.8211
350,1,B,42,3,342.92,577.07,479.64,720.0,411.28,720.0,0.8969
350,1,A,94,3,998.4,466.82,1101.51,536.58,1049.96,536.58,0.871
350,1,B,72,3,728.39,349.7,820.49,438.36,774.44,438.36,0.8211
350,1,A,104,3,461.94,498.27,567.16,584.43,514.55,584.43,0.8651
350,1,B,38,3,178.37,379.92,255.58,430.37,216.98,430.37,0.838
351,1,A,1,3,694.45,300.38,714.88,316.98,704.66,316.98,0.6922
351,1,B,27,3,589.03,285.57,604.77,296.7,596.9,296.7,0.6131
351,1,A,15,3,172.51,353.46,360.15,474.49,266.33,474.49,0.8583
351,1,B,70,3,304.24,319.82,341.57,345.84,322.91,345.84,0.6952
351,1,A,23,3,543.69,329.45,579.03,354.93,561.36,354.93,0.8147
351,1,B,34,3,509.97,324.61,540.9,349.84,525.44,349.84,0.7698
351,1,A,28,3,696.18,288.97,711.12,301.77,703.65,301.77,0.5125
351,1,B,6,3,578.35,277.42,591.6,287.26,584.98,287.26,0.4221
351,1,A,35,3,0.0,567.86,121.31,709.89,60.66,709.89,0.8766
351,1,B,64,3,0.0,450.43,97.64,540.44,48.82,540.44,0.865
351,1,A,40,3,727.55,313.53,752.38,331.4,739.97,331.4,0.7095
351,1,B,32,3,656.75,310.0,681.61,327.2,669.18,327.2,0.706
351,1,A,62,3,721.23,333.59,752.89,356.9,737.06,356.9,0.7453
351,1,B,4,3,605.44,296.94,626.38,312.62,615.91,312.62,0.7354
351,1,A,70,3,132.11,384.57,232.2,433.58,182.16,433.58,0.6773
351,1,B,48,3,258.46,337.63,307.43,376.61,282.95,376.61,0.8024
351,1,A,72,3,660.39,305.13,681.3,321.48,670.84,321.48,0.6537
351,1,B,58,3,581.21,305.99,606.13,326.88,593.67,326.88,0.692
351,1,A,77,3,645.45,310.65,673.11,332.68,659.28,332.68,0.7505
351,1,B,73,3,611.64,353.95,657.2,386.36,634.42,386.36,0.8088
351,1,A,82,3,801.26,432.03,898.8,490.77,850.03,490.77,0.8621
351,1,B,56,3,661.95,343.59,703.11,375.24,682.53,375.24,0.8172
351,1,A,85,3,916.45,378.67,975.79,418.52,946.12,418.52,0.8124
351,1,B,44,3,688.84,330.08,720.5,353.89,704.67,353.89,0.7743
351,1,A,86,3,662.19,351.73,728.69,438.4,695.44,438.4,0.8305
351,1,B,83,3,720.63,493.31,834.3,575.19,777.46,575.19,0.8709
351,1,A,87,3,598.41,357.36,643.05,390.14,620.73,390.14,0.8236
351,1,B,42,3,338.42,584.69,478.42,720.0,408.42,720.0,0.8748
351,1,A,94,3,997.63,464.48,1099.48,533.51,1048.56,533.51,0.8765
351,1,B,72,3,726.77,348.49,819.38,436.19,773.07,436.19,0.8345
351,1,A,104,3,467.92,493.85,570.97,577.27,519.44,577.27,0.8691
351,1,B,38,3,178.46,380.07,255.38,430.54,216.92,430.54,0.8398
352,1,A,1,3,695.25,300.52,716.4,316.87,705.83,316.87,0.7075
352,1,B,27,3,589.45,284.73,605.17,296.14,597.31,296.14,0.5707
352,1,A,15,3,166.33,355.56,358.81,475.72,262.57,475.72,0.8563
352,1,B,70,3,304.58,319.73,342.06,345.67,323.32,345.67,0.6984
352,1,A,23,3,543.76,330.4,579.62,355.92,561.69,355.92,0.8026
352,1,B,34,3,510.53,324.81,542.58,350.59,526.56,350.59,0.7688
352,1,A,28,3,697.59,289.2,712.67,301.52,705.13,301.52,0.4314
352,1,B,6,3,579.06,277.25,592.13,286.8,585.6,286.8,0.3459
352,1,A,35,3,0.0,576.56,107.66,719.32,53.83,719.32,0.8163
352,1,B,64,3,0.0,451.41,95.35,542.26,47.67,542.26,0.8641
352,1,A,40,3,728.6,313.5,751.78,331.04,740.19,331.04,0.6853
352,1,B,32,3,656.57,309.51,682.18,326.41,669.37,326.41,0.7002
352,1,A,62,3,722.84,332.69,754.3,356.56,738.57,356.56,0.7545
352,1,B,4,3,606.25,296.87,626.94,312.08,616.6,312.08,0.709
352,1,A,70,3,131.95,384.53,235.42,434.42,183.68,434.42,0.4477
352,1,B,48,3,259.44,337.55,307.93,376.66,283.69,376.66,0.8085
352,1,A,72,3,661.37,305.37,682.24,321.4,671.81,321.4,0.6385
352,1,B,58,3,581.52,305.79,606.28,326.12,593.9,326.12,0.7242
352,1,A,77,3,646.94,310.03,675.91,332.21,661.43,332.21,0.7275
352,1,B,73,3,612.23,352.1,656.87,384.78,634.55,384.78,0.786
352,1,A,82,3,800.24,431.0,899.67,489.3,849.96,489.3,0.8577
352,1,B,56,3,661.93,342.62,703.21,374.41,682.57,374.41,0.815
352,1,A,85,3,915.73,379.03,975.66,417.79,945.69,417.79,0.815
352,1,B,44,3,688.21,329.51,720.36,353.24,704.29,353.24,0.7738
352,1,A,86,3,663.86,348.47,730.04,436.9,696.95,436.9,0.847
352,1,B,20,3,294.17,353.04,420.73,479.36,357.45,479.36,0.7777
352,1,A,87,3,600.89,355.51,644.33,389.22,622.61,389.22,0.8229
352,1,B,42,3,332.24,595.09,476.18,720.0,404.21,720.0,0.8786
352,1,A,94,3,997.13,462.87,1097.82,531.01,1047.47,531.01,0.8784
352,1,B,72,3,726.0,347.63,818.28,434.49,772.14,434.49,0.8428
352,1,A,104,3,474.5,488.52,575.33,569.26,524.92,569.26,0.8537
352,1,B,38,3,178.25,379.89,254.81,430.61,216.53,430.61,0.8337
352,1,A,108,3,246.65,340.74,291.06,363.27,268.86,363.27,0.5479
352,1,B,53,3,581.83,298.88,603.07,313.38,592.45,313.38,0.4991
353,1,A,1,3,696.53,300.5,717.39,316.7,706.96,316.7,0.6542
353,1,B,27,3,589.46,284.05,605.54,295.97,597.5,295.97,0.5645
353,1,A,15,3,162.44,355.42,357.42,479.8,259.93,479.8,0.8735
353,1,B,70,3,305.24,319.51,342.54,345.42,323.89,345.42,0.716
353,1,A,23,3,544.37,330.7,581.26,356.61,562.82,356.61,0.7997
353,1,B,34,3,511.3,325.06,543.08,351.49,527.19,351.49,0.777
353,1,A,28,3,698.98,289.1,713.75,301.51,706.36,301.51,0.4526
353,1,B,6,3,579.42,276.75,592.41,286.34,585.92,286.34,0.3773
353,1,A,35,3,0.0,584.81,92.67,720.0,46.34,720.0,0.828
