frame,a_id,b_id,cls_id,cost,confirmed,global_id,same_direction,streak
120,16,19,3,0.154190331697464,1,1,0,68
120,23,18,3,0.08561781048774719,1,5,0,28
120,25,20,3,0.20090822875499725,1,1,0,10
120,27,32,3,0.19150923192501068,1,1,0,30
120,28,26,3,0.09175314009189606,1,21,0,105
120,35,15,3,0.24750053882598877,1,5,0,31
120,40,7,3,0.17778989672660828,1,1,0,17
120,44,6,3,0.26728555560112,1,1,0,32
120,45,13,3,0.2794579863548279,1,1,0,38
120,56,40,3,0.44168081879615784,0,,0,1
120,62,17,3,0.20412272214889526,1,1,0,6
120,65,23,3,0.5092286467552185,0,,0,1
121,1,14,3,0.0783974900841713,1,1,0,39
121,4,4,3,0.09467703104019165,1,1,0,5
121,5,34,3,0.3099016547203064,1,1,0,7
121,7,21,3,0.17943790555000305,1,1,0,5
121,9,27,3,0.19497434794902802,0,,0,2
121,10,10,3,0.18915380537509918,1,1,0,35
121,11,8,3,0.16838932037353516,1,1,0,39
121,13,11,3,0.131236270070076,1,2,0,118
121,14,38,3,0.1890207678079605,1,1,0,29
121,15,9,3,0.23814500868320465,1,9,0,80
121,16,19,3,0.14869998395442963,1,1,0,69
121,23,18,3,0.09546314179897308,1,5,0,29
121,25,20,3,0.19528406858444214,1,1,0,11
121,27,32,3,0.18974944949150085,1,1,0,31
121,28,26,3,0.08401507139205933,1,21,0,106
121,35,15,3,0.2726101577281952,1,5,0,32
121,40,7,3,0.17332814633846283,1,1,0,18
121,44,6,3,0.2505949139595032,1,1,0,33
121,45,13,3,0.26209309697151184,1,1,0,39
121,56,40,3,0.2761385142803192,0,,0,2
121,62,17,3,0.1777237206697464,1,1,0,7
121,65,23,3,0.3043470084667206,0,,0,2
122,1,14,3,0.07335361838340759,1,1,0,40
122,4,4,3,0.09306825697422028,1,1,0,6
122,5,34,3,0.28757402300834656,1,1,0,8
122,7,21,3,0.18286579847335815,1,1,0,6
122,9,27,3,0.19769787788391113,1,2,0,3
122,10,10,3,0.19320785999298096,1,1,0,36
122,11,8,3,0.184479221701622,1,1,0,40
122,13,11,3,0.1330108493566513,1,2,0,119
122,14,38,3,0.30900701880455017,1,1,0,30
122,15,9,3,0.22565142810344696,1,9,0,81
122,16,19,3,0.14767447113990784,1,1,0,70
122,23,18,3,0.08329326659440994,1,5,0,30
122,25,20,3,0.20099516212940216,1,1,0,12
122,27,32,3,0.18681778013706207,1,1,0,32
122,28,26,3,0.09071828424930573,1,21,0,107
122,35,15,3,0.27259474992752075,1,5,0,33
122,40,7,3,0.17532020807266235,1,1,0,19
122,44,6,3,0.25430548191070557,1,1,0,34
122,45,13,3,0.2637704312801361,1,1,0,40
122,56,40,3,0.27463236451148987,1,5,0,3
122,62,17,3,0.19587448239326477,1,1,0,8
122,65,23,3,0.30462169647216797,1,5,0,3
123,1,8,3,0.3587539792060852,0,,1,1
123,4,14,3,0.2577638030052185,0,,1,1
123,5,34,3,0.3389503061771393,1,1,1,9
123,7,17,3,0.2770494818687439,0,,1,1
123,9,27,3,0.1230354979634285,1,2,1,4
123,10,10,3,0.19657926261425018,1,1,1,37
123,11,7,3,0.2830997705459595,0,,1,1
123,13,11,3,0.15021993219852448,1,2,1,120
123,14,6,3,0.27878355979919434,0,,1,1
123,15,9,3,0.23432010412216187,1,9,1,82
123,16,19,3,0.0786360502243042,1,1,1,71
123,23,18,3,0.06467660516500473,1,5,1,31
123,25,20,3,0.18384122848510742,1,1,1,13
123,27,23,3,0.22287213802337646,0,,1,1
123,28,26,3,0.05307622626423836,1,21,1,108
123,35,15,3,0.2929586172103882,1,5,1,34
123,40,4,3,0.22339002788066864,0,,1,1
123,44,40,3,0.2411210536956787,0,,1,1
123,45,38,3,0.24827104806900024,0,,1,1
123,56,21,3,0.4368712604045868,0,,1,1
123,62,32,3,0.34174469113349915,0,,1,1
123,65,30,3,0.27509167790412903,0,,1,1
124,1,8,3,0.21735481917858124,0,,1,2
124,4,14,3,0.11625830084085464,0,,1,2
124,5,34,3,0.32600513100624084,1,1,1,10
124,7,17,3,0.13533709943294525,0,,1,2
124,9,27,3,0.11385436356067657,1,2,1,5
124,10,10,3,0.19245754182338715,1,1,1,38
124,11,7,3,0.1348375380039215,0,,1,2
124,13,11,3,0.14748863875865936,1,2,1,121
124,14,6,3,0.14105793833732605,0,,1,2
124,15,9,3,0.24371671676635742,1,9,1,83
124,16,19,3,0.09022864699363708,1,1,1,72
124,23,18,3,0.07666297256946564,1,5,1,32
124,25,20,3,0.18877066671848297,1,1,1,14
124,27,23,3,0.06664071977138519,0,,1,2
124,28,26,3,0.043325845152139664,1,21,1,109
124,35,15,3,0.29568028450012207,1,5,1,35
124,40,4,3,0.07331200689077377,0,,1,2
124,44,40,3,0.08970378339290619,0,,1,2
124,45,38,3,0.10445930808782578,0,,1,2
124,56,21,3,0.28814205527305603,0,,1,2
124,62,32,3,0.10638929158449173,0,,1,2
124,65,30,3,0.12229493260383606,0,,1,2
125,1,8,3,0.22024306654930115,1,1,1,3
125,4,14,3,0.1299760788679123,1,1,1,3
125,5,34,3,0.24926835298538208,1,1,1,11
125,7,17,3,0.14964820444583893,1,1,1,3
125,9,27,3,0.13584929704666138,1,2,1,6
125,10,10,3,0.21689319610595703,1,1,1,39
125,11,7,3,0.12884503602981567,1,1,1,3
125,13,11,3,0.13635200262069702,1,2,1,122
125,14,6,3,0.14154180884361267,1,1,1,3
125,15,9,3,0.23420529067516327,1,9,1,84
125,16,19,3,0.08102647960186005,1,1,1,73
125,23,18,3,0.07656572014093399,1,5,1,33
125,25,20,3,0.10495749861001968,1,1,1,15
125,27,23,3,0.061291906982660294,1,1,1,3
125,28,26,3,0.05147893354296684,1,21,1,110
125,35,15,3,0.30805402994155884,1,5,1,36
125,40,4,3,0.07391896098852158,1,1,1,3
125,44,40,3,0.06723125278949738,1,1,1,3
125,45,38,3,0.1002032682299614,1,1,1,3
125,56,21,3,0.2928233742713928,1,1,1,3
125,62,32,3,0.10735677927732468,1,1,1,3
125,65,30,3,0.26510167121887207,1,2,1,3
126,1,8,3,0.23686940968036652,1,1,1,4
126,4,14,3,0.14151550829410553,1,1,1,4
126,5,34,3,0.26097604632377625,1,1,1,12
126,7,17,3,0.13473881781101227,1,1,1,4
126,9,27,3,0.14658163487911224,1,2,1,7
126,10,10,3,0.2086152583360672,1,1,1,40
126,11,7,3,0.13219065964221954,1,1,1,4
126,13,11,3,0.18055249750614166,1,2,1,123
126,14,6,3,0.15899254381656647,1,1,1,4
126,15,9,3,0.19929999113082886,1,9,1,85
126,16,19,3,0.07657909393310547,1,1,1,74
126,23,15,3,0.27175718545913696,0,,1,1
126,25,20,3,0.09934009611606598,1,1,1,16
126,27,23,3,0.06459663808345795,1,1,1,4
126,28,26,3,0.0388374887406826,1,21,1,111
126,35,42,3,0.349602609872818,0,,1,1
126,40,4,3,0.06972114741802216,1,1,1,4
126,44,40,3,0.07035916298627853,1,1,1,4
126,45,38,3,0.09582184255123138,1,1,1,4
126,62,32,3,0.10400934517383575,1,1,1,4
126,65,30,3,0.28285467624664307,1,2,1,4
127,1,21,3,0.4399084746837616,0,,1,1
127,4,14,3,0.14513880014419556,1,1,1,5
127,5,13,3,0.4080774486064911,0,,1,1
127,7,17,3,0.1842435598373413,1,1,1,5
127,9,27,3,0.12656329572200775,1,2,1,8
127,10,10,3,0.1905897855758667,1,1,1,41
127,11,7,3,0.14693762362003326,1,1,1,5
127,13,11,3,0.18500427901744843,1,2,1,124
127,14,6,3,0.15506182610988617,1,1,1,5
127,15,9,3,0.18540048599243164,1,9,1,86
127,16,19,3,0.08159900456666946,1,1,1,75
127,23,15,3,0.11987589299678802,0,,1,2
127,25,20,3,0.11326180398464203,1,1,1,17
127,27,23,3,0.09336380660533905,1,1,1,5
127,28,26,3,0.047473810613155365,1,21,1,112
127,35,42,3,0.19124802947044373,0,,1,2
127,40,4,3,0.07773895561695099,1,1,1,5
127,44,40,3,0.08288782089948654,1,1,1,5
127,45,38,3,0.16767354309558868,1,1,1,5
127,62,32,3,0.17564091086387634,1,1,1,5
127,65,30,3,0.2525158226490021,1,2,1,5
127,67,34,3,0.5040130019187927,0,,1,1
128,1,21,3,0.2796936631202698,0,,1,2
128,4,14,3,0.1511048674583435,1,1,1,6
128,5,34,3,0.27148860692977905,1,1,1,13
128,7,17,3,0.1547396034002304,1,1,1,6
128,9,27,3,0.13673262298107147,1,2,1,9
128,10,10,3,0.2099446952342987,1,1,1,42
128,11,7,3,0.13411040604114532,1,1,1,6
128,13,11,3,0.1795089989900589,1,2,1,125
128,14,6,3,0.14068013429641724,1,1,1,6
128,15,9,3,0.19184502959251404,1,9,1,87
128,16,19,3,0.07182973623275757,1,1,1,76
128,23,15,3,0.11693806946277618,1,5,1,3
128,25,20,3,0.100906141102314,1,1,1,18
128,27,23,3,0.06080005317926407,1,1,1,6
128,28,26,3,0.03409953787922859,1,21,1,113
128,35,42,3,0.1962728053331375,1,5,1,3
128,40,4,3,0.07600178569555283,1,1,1,6
128,44,40,3,0.07138323783874512,1,1,1,6
128,45,38,3,0.19437429308891296,1,1,1,6
128,62,32,3,0.17207203805446625,1,1,1,6
128,65,30,3,0.2763362526893616,1,2,1,6
129,1,21,3,0.29110389947891235,1,1,1,3
129,4,14,3,0.150044783949852,1,1,1,7
129,5,34,3,0.2667011320590973,1,1,1,14
129,7,17,3,0.15189675986766815,1,1,1,7
129,9,27,3,0.12057138234376907,1,2,1,10
129,10,10,3,0.20748156309127808,1,1,1,43
129,11,7,3,0.13318100571632385,1,1,1,7
129,13,11,3,0.18421094119548798,1,2,1,126
129,14,6,3,0.14734961092472076,1,1,1,7
129,15,9,3,0.19233667850494385,1,9,1,88
129,16,19,3,0.07453558593988419,1,1,1,77
129,23,15,3,0.12860719859600067,1,5,1,4
129,25,20,3,0.1040215864777565,1,1,1,19
129,27,23,3,0.06363854557275772,1,1,1,7
129,28,26,3,0.0368882492184639,1,21,1,114
129,35,42,3,0.19345450401306152,1,5,1,4
129,40,4,3,0.08065211772918701,1,1,1,7
129,44,40,3,0.07090875506401062,1,1,1,7
129,45,38,3,0.3100798428058624,1,1,1,7
129,62,32,3,0.15979914367198944,1,1,1,7
129,65,30,3,0.26887983083724976,1,2,1,7
130,1,21,3,0.30148884654045105,1,1,1,4
130,4,14,3,0.16180673241615295,1,1,1,8
130,5,34,3,0.25858208537101746,1,1,1,15
130,7,17,3,0.1652778536081314,1,1,1,8
130,9,27,3,0.14104250073432922,1,2,1,11
130,10,10,3,0.2147679328918457,1,1,1,44
130,11,7,3,0.15195231139659882,1,1,1,8
130,13,11,3,0.14793802797794342,1,2,1,127
130,14,6,3,0.1636732667684555,1,1,1,8
130,15,9,3,0.22543032467365265,1,9,1,89
130,16,19,3,0.08336267620325089,1,1,1,78
130,23,18,3,0.09518245607614517,1,5,1,34
130,25,20,3,0.10389351099729538,1,1,1,20
130,27,23,3,0.07225804775953293,1,1,1,8
130,28,26,3,0.04009900987148285,1,21,1,115
130,35,42,3,0.19955140352249146,1,5,1,5
130,40,4,3,0.1225467324256897,1,1,1,8
130,44,40,3,0.06656839698553085,1,1,1,8
130,45,38,3,0.2894444167613983,1,1,1,8
130,62,32,3,0.158706396818161,1,1,1,8
130,65,30,3,0.2713037133216858,1,2,1,8
131,1,21,3,0.3119427263736725,1,1,1,5
131,4,14,3,0.2263018786907196,1,1,1,9
131,5,34,3,0.26578739285469055,1,1,1,16
131,9,27,3,0.1635877937078476,1,2,1,12
131,10,10,3,0.23921962082386017,1,1,1,45
131,11,7,3,0.11772272735834122,1,1,1,9
131,13,11,3,0.1457037478685379,1,2,1,128
131,14,6,3,0.17370571196079254,1,1,1,9
131,15,9,3,0.24145236611366272,1,9,1,90
131,16,19,3,0.2047729194164276,1,1,1,79
131,23,18,3,0.1026490181684494,1,5,1,35
131,25,20,3,0.08066229522228241,1,1,1,21
131,27,23,3,0.06784909963607788,1,1,1,9
131,28,26,3,0.05599956586956978,1,21,1,116
131,35,42,3,0.2136685848236084,1,5,1,6
131,40,4,3,0.13655595481395721,1,1,1,9
131,44,40,3,0.08465977013111115,1,1,1,9
131,45,17,3,0.22047632932662964,0,,1,1
131,62,32,3,0.1719719022512436,1,1,1,9
131,65,30,3,0.30296003818511963,1,2,1,9
132,1,21,3,0.30885380506515503,1,1,1,6
132,4,14,3,0.2166488617658615,1,1,1,10
132,5,34,3,0.2581128478050232,1,1,1,17
132,9,27,3,0.13111765682697296,1,2,1,13
132,10,10,3,0.24905860424041748,1,1,1,46
132,11,7,3,0.10707660764455795,1,1,1,10
132,13,11,3,0.15148678421974182,1,2,1,129
132,14,6,3,0.16510453820228577,1,1,1,10
132,15,9,3,0.23739635944366455,1,9,1,91
132,16,19,3,0.20796547830104828,1,1,1,80
132,23,18,3,0.08638200908899307,1,5,1,36
132,25,20,3,0.07988043129444122,1,1,1,22
132,27,23,3,0.09225627034902573,1,1,1,10
132,28,26,3,0.04080929979681969,1,21,1,117
132,35,42,3,0.20361864566802979,1,5,1,7
132,40,4,3,0.12438119947910309,1,1,1,10
132,44,40,3,0.0716349259018898,1,1,1,10
132,45,17,3,0.1716773509979248,0,,1,2
132,62,32,3,0.14390182495117188,1,1,1,10
132,65,30,3,0.28772589564323425,1,2,1,10
132,67,38,3,0.42641836404800415,0,,1,1
133,1,27,3,0.33080101013183594,0,,1,1
133,5,34,3,0.2521493434906006,1,1,1,18
133,9,15,3,0.24798032641410828,0,,1,1
133,10,10,3,0.24155238270759583,1,1,1,47
133,13,11,3,0.14213432371616364,1,2,1,130
133,14,6,3,0.20371195673942566,1,1,1,11
133,15,38,3,0.3632054030895233,0,,1,1
133,16,19,3,0.22014427185058594,1,1,1,81
133,23,18,3,0.11879339069128036,1,5,1,37
133,25,20,3,0.05002812296152115,1,1,1,23
133,27,23,3,0.07542028278112411,1,1,1,11
133,28,26,3,0.07035627961158752,1,21,1,118
133,35,42,3,0.23690399527549744,1,5,1,8
133,40,4,3,0.15819934010505676,1,1,1,11
133,44,40,3,0.20477497577667236,1,1,1,11
133,45,17,3,0.1592729687690735,1,1,1,3
133,62,32,3,0.2122102528810501,1,1,1,11
133,65,30,3,0.32013341784477234,1,2,1,11
134,1,27,3,0.18631313741207123,0,,1,2
134,5,34,3,0.25551295280456543,1,1,1,19
134,9,15,3,0.10539267212152481,0,,1,2
134,10,10,3,0.2510380744934082,1,1,1,48
134,13,11,3,0.15883588790893555,1,2,1,131
134,14,6,3,0.2093796283006668,1,1,1,12
134,15,38,3,0.2054276466369629,0,,1,2
134,16,19,3,0.21960826218128204,1,1,1,82
134,23,18,3,0.11668521910905838,1,5,1,38
134,25,20,3,0.05101388692855835,1,1,1,24
134,27,23,3,0.1909942328929901,1,1,1,12
134,28,26,3,0.07569379359483719,1,21,1,119
134,35,42,3,0.23294490575790405,1,5,1,9
134,40,4,3,0.1566736400127411,1,1,1,12
134,44,40,3,0.20741844177246094,1,1,1,12
134,45,17,3,0.15288664400577545,1,1,1,4
134,62,32,3,0.19039006531238556,1,1,1,12
134,65,30,3,0.30984848737716675,1,2,1,12
135,1,27,3,0.1844950020313263,1,1,1,3
135,5,34,3,0.253246545791626,1,1,1,20
135,9,15,3,0.10070658475160599,1,2,1,3
135,10,10,3,0.2394523173570633,1,1,1,49
135,13,11,3,0.15450333058834076,1,2,1,132
135,14,6,3,0.2044680416584015,1,1,1,13
135,15,38,3,0.21011503040790558,1,1,1,3
135,16,19,3,0.23148439824581146,1,1,1,83
135,23,18,3,0.11934015899896622,1,5,1,39
135,25,20,3,0.06172516196966171,1,1,1,25
135,27,23,3,0.19424648582935333,1,1,1,13
135,28,26,3,0.07566319406032562,1,21,1,120
135,35,42,3,0.1290162354707718,1,5,1,10
135,40,4,3,0.15774759650230408,1,1,1,13
135,44,40,3,0.20064173638820648,1,1,1,13
135,45,17,3,0.15499934554100037,1,1,1,5
135,62,32,3,0.1766912192106247,1,1,1,13
135,65,30,3,0.31861352920532227,1,2,1,13
136,1,27,3,0.1765056699514389,1,1,1,4
136,5,34,3,0.25214582681655884,1,1,1,21
136,9,15,3,0.1547701209783554,1,2,1,4
136,10,10,3,0.28831931948661804,1,1,1,50
136,13,11,3,0.15635129809379578,1,2,1,133
136,14,6,3,0.21362584829330444,1,1,1,14
136,15,38,3,0.20688322186470032,1,1,1,4
136,16,19,3,0.2272571623325348,1,1,1,84
136,23,18,3,0.11696208268404007,1,5,1,40
136,25,20,3,0.04987001419067383,1,1,1,26
136,27,23,3,0.1955951452255249,1,1,1,14
136,28,26,3,0.08878543972969055,1,21,1,121
136,35,42,3,0.11764193326234818,1,5,1,11
136,40,4,3,0.15499895811080933,1,1,1,14
136,44,40,3,0.2096407264471054,1,1,1,14
136,45,17,3,0.15068159997463226,1,1,1,6
136,62,32,3,0.1958923041820526,1,1,1,14
136,65,30,3,0.30914393067359924,1,2,1,14
137,1,27,3,0.17984655499458313,1,1,1,5
137,5,9,3,0.27608993649482727,0,,1,1
137,9,15,3,0.18777497112751007,1,2,1,5
137,10,10,3,0.272474467754364,1,1,1,51
137,13,11,3,0.21006643772125244,1,2,1,134
137,14,6,3,0.20098093152046204,1,1,1,15
137,15,38,3,0.18735168874263763,1,1,1,5
137,16,19,3,0.21941356360912323,1,1,1,85
137,23,34,3,0.2777879536151886,0,,1,1
137,25,20,3,0.06332583725452423,1,1,1,27
137,27,23,3,0.18557074666023254,1,1,1,15
137,28,26,3,0.07827851176261902,1,21,1,122
137,35,42,3,0.11548332124948502,1,5,1,12
137,40,4,3,0.1371954381465912,1,1,1,15
137,44,40,3,0.20147500932216644,1,1,1,15
137,45,17,3,0.25652921199798584,1,1,1,7
137,62,32,3,0.1723249852657318,1,1,1,15
137,65,30,3,0.2600672245025635,1,2,1,15
138,1,27,3,0.22874490916728973,1,1,0,6
138,5,9,3,0.1288829892873764,0,,0,2
138,9,15,3,0.19705483317375183,1,2,0,6
138,10,10,3,0.17250823974609375,1,1,0,52
138,13,11,3,0.20303694903850555,1,2,0,135
138,14,6,3,0.23329392075538635,1,1,0,16
138,15,30,3,0.3963477909564972,0,,0,1
138,16,32,3,0.27072861790657043,0,,0,1
138,23,34,3,0.16441479325294495,0,,0,2
138,25,40,3,0.33325275778770447,0,,0,1
138,27,4,3,0.3957497477531433,0,,0,1
138,28,26,3,0.06473564356565475,1,21,0,123
138,35,42,3,0.17002665996551514,1,5,0,13
138,40,14,3,0.3135162889957428,0,,0,1
138,44,13,3,0.3924364447593689,0,,0,1
138,45,44,3,0.3696290850639343,0,,0,1
138,62,7,3,0.39528656005859375,0,,0,1
138,65,38,3,0.4410932660102844,0,,0,1
139,1,27,3,0.22788307070732117,1,1,0,7
139,5,9,3,0.1219877153635025,1,1,0,3
139,9,15,3,0.2262277603149414,1,2,0,7
139,10,10,3,0.19221344590187073,1,1,0,53
139,13,11,3,0.21526087820529938,1,2,0,136
139,14,6,3,0.2086106240749359,1,1,0,17
139,15,30,3,0.22610589861869812,0,,0,2
139,16,32,3,0.12020770460367203,0,,0,2
139,23,34,3,0.1640220284461975,1,1,0,3
139,25,40,3,0.19735707342624664,0,,0,2
139,27,4,3,0.2436690479516983,0,,0,2
139,28,26,3,0.06619641184806824,1,21,0,124
139,35,42,3,0.17654244601726532,1,5,0,14
139,40,14,3,0.1677951067686081,0,,0,2
139,44,13,3,0.24703501164913177,0,,0,2
139,45,44,3,0.21356818079948425,0,,0,2
139,62,7,3,0.24527963995933533,0,,0,2
139,65,38,3,0.29819244146347046,0,,0,2
140,1,27,3,0.22435922920703888,1,1,0,8
140,5,9,3,0.13216140866279602,1,1,0,4
140,9,15,3,0.22644105553627014,1,2,0,8
140,10,10,3,0.17840971052646637,1,1,0,54
140,13,11,3,0.2130405157804489,1,2,0,137
140,14,6,3,0.20329582691192627,1,1,0,18
140,15,30,3,0.24697303771972656,1,1,0,3
140,16,32,3,0.12113732099533081,1,1,0,3
140,23,34,3,0.16268706321716309,1,1,0,4
140,25,40,3,0.20067782700061798,1,1,0,3
140,27,4,3,0.23291470110416412,1,1,0,3
140,28,26,3,0.057368505746126175,1,21,0,125
140,35,42,3,0.18506501615047455,1,5,0,15
140,40,14,3,0.22516261041164398,1,1,0,3
140,44,13,3,0.23074832558631897,1,1,0,3
140,45,44,3,0.2069321572780609,1,1,0,3
140,62,7,3,0.2490433156490326,1,1,0,3
140,65,38,3,0.2927132248878479,1,1,0,3
141,1,27,3,0.23583188652992249,1,1,0,9
141,5,9,3,0.1209988221526146,1,1,0,5
141,9,15,3,0.223140150308609,1,2,0,9
141,10,10,3,0.17924414575099945,1,1,0,55
141,13,11,3,0.21126683056354523,1,2,0,138
141,14,6,3,0.21382126212120056,1,1,0,19
141,15,30,3,0.30640164017677307,1,1,0,4
141,16,32,3,0.12042418122291565,1,1,0,4
141,23,34,3,0.17558740079402924,1,1,0,5
141,25,40,3,0.20064042508602142,1,1,0,4
141,27,4,3,0.23933154344558716,1,1,0,4
141,28,26,3,0.06955428421497345,1,21,0,126
141,35,42,3,0.17709720134735107,1,5,0,16
141,40,14,3,0.18281978368759155,1,1,0,4
141,44,13,3,0.24511782824993134,1,1,0,4
141,45,44,3,0.1645839512348175,1,1,0,4
141,62,7,3,0.23242580890655518,1,1,0,4
141,65,38,3,0.29590821266174316,1,1,0,4
142,1,27,3,0.2252730280160904,1,1,0,10
142,5,9,3,0.1305881142616272,1,1,0,6
142,9,15,3,0.23090168833732605,1,2,0,10
142,10,10,3,0.19307644665241241,1,1,0,56
142,13,11,3,0.2358456403017044,1,2,0,139
142,14,6,3,0.21203692257404327,1,1,0,20
142,15,30,3,0.28310689330101013,1,1,0,5
142,16,32,3,0.12477920949459076,1,1,0,5
142,23,34,3,0.17390862107276917,1,1,0,6
142,25,40,3,0.2039729505777359,1,1,0,5
142,27,4,3,0.24109159409999847,1,1,0,5
142,28,26,3,0.05855895206332207,1,21,0,127
142,35,42,3,0.1773974895477295,1,5,0,17
142,40,19,3,0.4938560128211975,0,,0,1
142,44,13,3,0.2557079493999481,1,1,0,5
142,45,44,3,0.17353425920009613,1,1,0,5
142,62,7,3,0.3151244819164276,1,1,0,5
142,65,38,3,0.29795411229133606,1,1,0,5
143,1,27,3,0.22838427126407623,1,1,0,11
143,5,9,3,0.13703429698944092,1,1,0,7
143,9,15,3,0.23721277713775635,1,2,0,11
143,10,10,3,0.18055634200572968,1,1,0,57
143,13,11,3,0.21683204174041748,1,2,0,140
143,14,6,3,0.20224972069263458,1,1,0,21
143,15,30,3,0.2953270375728607,1,1,0,6
143,16,32,3,0.12296930700540543,1,1,0,6
143,23,34,3,0.17238637804985046,1,1,0,7
143,25,40,3,0.19757628440856934,1,1,0,6
143,27,4,3,0.23635712265968323,1,1,0,6
143,28,26,3,0.0610460601747036,1,21,0,128
143,35,42,3,0.1907406449317932,1,5,0,18
143,40,19,3,0.34848812222480774,0,,0,2
143,44,13,3,0.2506959140300751,1,1,0,6
143,45,44,3,0.1711854785680771,1,1,0,6
143,62,7,3,0.30951187014579773,1,1,0,6
143,65,38,3,0.29038897156715393,1,1,0,6
144,1,27,3,0.24497655034065247,1,1,0,12
144,5,9,3,0.14573176205158234,1,1,0,8
144,9,15,3,0.24526575207710266,1,2,0,12
144,10,10,3,0.1984175443649292,1,1,0,58
144,13,11,3,0.22438637912273407,1,2,0,141
144,14,6,3,0.21591998636722565,1,1,0,22
144,15,30,3,0.28894758224487305,1,1,0,7
144,16,32,3,0.12643921375274658,1,1,0,7
144,23,34,3,0.18157842755317688,1,1,0,8
144,25,40,3,0.19575104117393494,1,1,0,7
144,27,4,3,0.23709744215011597,1,1,0,7
144,28,26,3,0.06575635075569153,1,21,0,129
144,35,42,3,0.16854989528656006,1,5,0,19
144,40,19,3,0.3437410891056061,1,1,0,3
144,44,13,3,0.25326910614967346,1,1,0,7
144,45,44,3,0.17150041460990906,1,1,0,7
144,62,7,3,0.3050791025161743,1,1,0,7
144,65,38,3,0.29487884044647217,1,1,0,7
145,1,27,3,0.21986529231071472,1,1,0,13
145,5,9,3,0.15687665343284607,1,1,0,9
145,9,15,3,0.19954057037830353,1,2,0,13
145,10,10,3,0.168330118060112,1,1,0,59
145,14,6,3,0.2582154870033264,1,1,0,23
145,15,30,3,0.29125717282295227,1,1,0,8
145,16,32,3,0.2646835148334503,1,1,0,8
145,23,34,3,0.17727822065353394,1,1,0,9
145,25,40,3,0.20129835605621338,1,1,0,8
145,27,4,3,0.25725647807121277,1,1,0,8
145,28,26,3,0.03896152228116989,1,21,0,130
145,35,11,3,0.34260764718055725,0,,0,1
145,40,19,3,0.35030239820480347,1,1,0,4
145,44,13,3,0.2668191194534302,1,1,0,8
145,45,44,3,0.18891611695289612,1,1,0,8
145,62,7,3,0.3364070653915405,1,1,0,8
145,65,38,3,0.3128960430622101,1,1,0,8
146,1,27,3,0.23394735157489777,1,1,0,14
146,5,9,3,0.16098347306251526,1,1,0,10
146,9,15,3,0.20761826634407043,1,2,0,14
146,10,10,3,0.15565425157546997,1,1,0,60
146,14,6,3,0.24972042441368103,1,1,0,24
146,15,30,3,0.31363677978515625,1,1,0,9
146,16,32,3,0.24934425950050354,1,1,0,9
146,23,34,3,0.17579099535942078,1,1,0,10
146,25,40,3,0.2025052160024643,1,1,0,9
146,27,4,3,0.25241026282310486,1,1,0,9
146,28,26,3,0.054200269281864166,1,21,0,131
146,35,11,3,0.18867160379886627,0,,0,2
146,40,19,3,0.35193637013435364,1,1,0,5
146,44,13,3,0.2537217140197754,1,1,0,9
146,45,44,3,0.1788335144519806,1,1,0,9
146,62,7,3,0.325292706489563,1,1,0,9
146,65,38,3,0.3005158305168152,1,1,0,9
147,1,27,3,0.24988378584384918,1,1,0,15
147,5,9,3,0.14988650381565094,1,1,0,11
147,9,15,3,0.2186766117811203,1,2,0,15
147,10,10,3,0.16832603514194489,1,1,0,61
147,14,6,3,0.262382447719574,1,1,0,25
147,15,30,3,0.2787415683269501,1,1,0,10
147,16,32,3,0.24106375873088837,1,1,0,10
147,23,34,3,0.15265052020549774,1,1,0,11
147,25,40,3,0.1745278388261795,1,1,0,10
147,27,4,3,0.244328111410141,1,1,0,10
147,28,26,3,0.0668887048959732,1,21,0,132
147,35,11,3,0.17124798893928528,1,2,0,3
147,40,19,3,0.32837530970573425,1,1,0,6
147,44,13,3,0.2521516978740692,1,1,0,10
147,45,44,3,0.19538164138793945,1,1,0,10
147,62,7,3,0.2893090844154358,1,1,0,10
147,65,38,3,0.3213469386100769,1,1,0,10
147,70,21,3,0.4156230092048645,0,,0,1
148,1,27,3,0.12177839130163193,1,1,0,16
148,5,9,3,0.1497533768415451,1,1,0,12
148,9,15,3,0.2223326861858368,1,2,0,16
148,10,10,3,0.16491489112377167,1,1,0,62
148,14,6,3,0.2279980480670929,1,1,0,26
148,15,30,3,0.2897067666053772,1,1,0,11
148,16,32,3,0.24034816026687622,1,1,0,11
148,23,34,3,0.16700220108032227,1,1,0,12
148,25,40,3,0.1601341813802719,1,1,0,11
148,27,4,3,0.25015708804130554,1,1,0,11
148,28,26,3,0.0701456293463707,1,21,0,133
148,35,11,3,0.19082537293434143,1,2,0,4
148,40,19,3,0.3343048393726349,1,1,0,7
148,44,13,3,0.25541505217552185,1,1,0,11
148,45,44,3,0.1898113191127777,1,1,0,11
148,62,7,3,0.28368884325027466,1,1,0,11
148,65,38,3,0.3050479590892792,1,1,0,11
148,70,21,3,0.25393620133399963,0,,0,2
149,1,27,3,0.12591692805290222,1,1,0,17
149,5,9,3,0.14741168916225433,1,1,0,13
149,9,15,3,0.2274661809206009,1,2,0,17
149,10,10,3,0.1766413450241089,1,1,0,63
149,14,6,3,0.21223269402980804,1,1,0,27
149,15,30,3,0.299534410238266,1,1,0,12
149,16,32,3,0.24253472685813904,1,1,0,12
