frame_id,track_id_a,track_id_b,score_total,score_graph,score_temp,score_center,num_valid_a,num_valid_b
341,85,21,0.712698,0.73531,0.77,0.404788,12,16
341,94,13,0.623833,0.662264,0.56,0.323005,12,16
341,104,42,0.701,0.740132,0.49,0.596169,12,16
342,15,20,0.713054,0.701028,1.0,0.438765,11,16
342,23,34,0.753928,0.719904,1.0,0.758666,11,16
342,62,44,0.662655,0.600481,1.0,0.826323,11,16
342,82,75,0.681914,0.657667,1.0,0.488344,11,16
342,86,72,0.586862,0.509715,1.0,0.797454,11,16
342,87,73,0.771878,0.72389,1.0,0.942709,11,16
342,85,21,0.728674,0.745507,0.84,0.404694,11,16
342,94,13,0.639551,0.672133,0.63,0.32301,11,16
342,104,42,0.663303,0.683495,0.56,0.601521,11,16
343,15,20,0.716747,0.705757,1.0,0.437074,11,16
343,23,34,0.736966,0.698716,1.0,0.761077,11,16
343,62,44,0.664594,0.603098,1.0,0.824074,11,16
343,82,75,0.678748,0.653612,1.0,0.489802,11,16
343,86,72,0.589401,0.512931,1.0,0.796649,11,16
343,87,73,0.77353,0.725616,1.0,0.945892,11,16
343,85,21,0.738367,0.748001,0.91,0.404021,11,16
343,94,13,0.651016,0.676769,0.7,0.322799,11,16
343,104,42,0.662632,0.672588,0.63,0.606908,11,16
344,23,34,0.766295,0.734791,1.0,0.762612,12,16
344,62,44,0.675591,0.61687,1.0,0.822165,12,16
344,77,58,0.643372,0.664599,0.28,0.930014,12,16
344,82,75,0.679162,0.653932,1.0,0.491729,12,16
344,86,72,0.637507,0.572489,1.0,0.795242,12,16
344,87,73,0.856048,0.82725,1.0,0.948825,12,16
344,85,21,0.738968,0.739359,0.98,0.402382,12,16
344,94,13,0.656435,0.673935,0.77,0.322607,12,16
344,104,42,0.671448,0.67338,0.7,0.612488,12,16
345,15,20,0.637011,0.705575,0.28,0.435814,11,16
345,23,34,0.807402,0.785316,1.0,0.765124,11,16
345,62,44,0.733738,0.688797,1.0,0.821099,11,16
345,70,38,0.653613,0.776543,0.0,0.311543,11,16
345,77,58,0.811959,0.774841,1.0,0.928089,11,16
345,82,75,0.72424,0.709538,1.0,0.492476,11,16
345,86,72,0.6546,0.593704,1.0,0.794209,11,16
345,87,73,0.864447,0.837313,1.0,0.951975,11,16
345,85,21,0.732817,0.729133,1.0,0.401388,11,16
345,94,13,0.649911,0.656288,0.84,0.323049,11,16
345,104,42,0.630337,0.61258,0.77,0.617297,11,16
346,15,20,0.722406,0.712978,1.0,0.434739,10,16
346,23,34,0.808813,0.786769,1.0,0.768061,10,16
346,62,44,0.724657,0.677753,1.0,0.819356,10,16
346,70,38,0.693481,0.768415,0.42,0.312554,10,16
346,82,75,0.692783,0.67056,1.0,0.493723,10,16
346,86,72,0.616929,0.54735,1.0,0.792432,10,16
346,87,73,0.806053,0.764868,1.0,0.9552,10,16
346,85,21,0.74176,0.740184,1.0,0.401342,10,16
346,94,13,0.670414,0.67211,0.91,0.322619,10,16
346,104,42,0.596667,0.560927,0.84,0.622559,10,16
347,15,20,0.721765,0.712277,1.0,0.43382,10,16
347,23,34,0.811523,0.78989,1.0,0.770355,10,16
347,62,44,0.729994,0.684518,1.0,0.817593,10,16
347,70,38,0.698006,0.764399,0.49,0.313156,10,16
347,82,75,0.69082,0.667996,1.0,0.495132,10,16
347,86,72,0.61313,0.542813,1.0,0.790858,10,16
347,87,73,0.807823,0.76666,1.0,0.959186,10,16
347,85,21,0.739922,0.738115,1.0,0.399308,10,16
347,94,13,0.678305,0.672357,0.98,0.322169,10,16
347,104,42,0.570643,0.518778,0.91,0.62721,10,16
348,15,20,0.714206,0.703041,1.0,0.432801,10,16
348,23,34,0.810703,0.788673,1.0,0.772417,10,16
348,62,44,0.726084,0.679865,1.0,0.815817,10,16
348,70,38,0.721929,0.784288,0.56,0.314317,10,16
348,82,75,0.691632,0.668801,1.0,0.497139,10,16
348,86,72,0.616956,0.547691,1.0,0.789313,10,16
348,87,73,0.802732,0.760166,1.0,0.961275,10,16
348,85,21,0.739231,0.737339,1.0,0.398514,10,16
348,94,13,0.681753,0.673951,1.0,0.321527,10,16
348,104,42,0.553868,0.488211,0.98,0.630257,10,16
349,15,20,0.678505,0.659029,1.0,0.431949,11,15
349,23,34,0.791112,0.764274,1.0,0.774443,11,15
349,62,44,0.674811,0.616675,1.0,0.814386,11,15
349,77,58,0.654829,0.701187,0.12,0.923755,11,15
349,82,75,0.668015,0.639503,1.0,0.49841,11,15
349,86,72,0.625547,0.55843,1.0,0.788016,11,15
349,87,73,0.831428,0.795373,1.0,0.963674,11,15
349,85,21,0.749463,0.750148,1.0,0.396791,11,15
349,94,13,0.697505,0.693421,1.0,0.321386,11,15
350,15,20,0.711236,0.699554,1.0,0.430969,12,15
350,23,34,0.764067,0.730723,1.0,0.775927,12,15
350,62,44,0.682512,0.626323,1.0,0.813008,12,15
350,70,38,0.75769,0.86655,0.28,0.315236,12,15
350,77,58,0.761251,0.71277,1.0,0.922409,12,15
350,82,75,0.680569,0.654856,1.0,0.499968,12,15
350,86,72,0.658575,0.599189,1.0,0.788393,12,15
350,87,56,0.731482,0.812509,0.0,0.920933,12,15
350,85,21,0.749589,0.750385,1.0,0.395964,12,15
350,94,13,0.693808,0.688819,1.0,0.321748,12,15
350,108,70,0.583317,0.680263,0.0,0.407197,12,15
351,15,20,0.69585,0.680734,1.0,0.429093,12,14
351,23,34,0.765004,0.731717,1.0,0.777575,12,14
351,62,44,0.690409,0.636175,1.0,0.812018,12,14
351,70,38,0.841283,0.912279,0.7,0.317774,12,14
351,77,56,0.576062,0.6202,0.0,0.924354,12,14
351,82,75,0.690919,0.667503,1.0,0.501364,12,14
351,86,72,0.67961,0.625258,1.0,0.787516,12,14
351,87,73,0.741012,0.781539,0.28,0.96708,12,14
351,85,21,0.746528,0.746634,1.0,0.395668,12,14
351,94,13,0.683183,0.675701,1.0,0.321686,12,14
351,108,70,0.638507,0.691068,0.42,0.408129,12,14
352,15,20,0.692494,0.676856,1.0,0.426399,12,14
352,23,34,0.747767,0.710285,1.0,0.779006,12,14
352,62,44,0.69555,0.642635,1.0,0.810911,12,14
352,70,38,0.848015,0.911005,0.77,0.318207,12,14
352,77,56,0.623963,0.622361,0.42,0.921651,12,14
352,82,75,0.692638,0.66948,1.0,0.502836,12,14
352,86,72,0.688827,0.636726,1.0,0.786675,12,14
352,87,73,0.82488,0.786702,1.0,0.969576,12,14
352,85,21,0.752087,0.753455,1.0,0.396128,12,14
352,94,13,0.686828,0.680169,1.0,0.322042,12,14
352,108,70,0.650187,0.695849,0.49,0.409142,12,14
353,15,20,0.671822,0.651432,1.0,0.425293,12,15
353,23,34,0.752215,0.7156,1.0,0.780815,12,15
353,62,44,0.694339,0.641225,1.0,0.810042,12,15
353,70,38,0.852347,0.906804,0.84,0.318278,12,15
353,77,56,0.639163,0.631624,0.49,0.9213,12,15
353,82,75,0.684287,0.659035,1.0,0.504149,12,15
353,86,72,0.66859,0.611755,1.0,0.786417,12,15
353,87,73,0.822771,0.783828,1.0,0.972295,12,15
353,85,21,0.756515,0.758961,1.0,0.395759,12,15
353,94,13,0.695385,0.690707,1.0,0.322365,12,15
353,108,70,0.577055,0.595879,0.56,0.410097,12,15
354,15,20,0.680048,0.661879,1.0,0.42238,10,16
354,23,34,0.687383,0.635403,1.0,0.782012,10,16
354,62,44,0.69183,0.638188,1.0,0.809414,10,16
354,82,75,0.662226,0.631551,1.0,0.506529,10,16
354,86,72,0.62958,0.563585,1.0,0.786273,10,16
354,87,73,0.765224,0.712507,1.0,0.97473,10,16
354,85,21,0.756781,0.759324,1.0,0.395403,10,16
354,94,13,0.702532,0.699501,1.0,0.322702,10,16
354,104,83,0.566874,0.626968,0.0,0.741013,10,16
355,15,20,0.683307,0.666193,1.0,0.419464,10,17
355,23,34,0.678156,0.623939,1.0,0.782683,10,17
355,62,44,0.683328,0.627601,1.0,0.810277,10,17
355,82,75,0.659164,0.627659,1.0,0.507638,10,17
355,86,72,0.616795,0.547803,1.0,0.786175,10,17
355,87,73,0.769857,0.718092,1.0,0.976118,10,17
355,85,21,0.758814,0.761871,1.0,0.395039,10,17
355,94,13,0.709792,0.708402,1.0,0.323382,10,17
355,104,83,0.603316,0.613799,0.42,0.750209,10,17
356,15,20,0.677119,0.658834,1.0,0.416589,11,17
356,23,34,0.679702,0.625804,1.0,0.783135,11,17
356,62,44,0.691506,0.637716,1.0,0.810139,11,17
356,77,56,0.648769,0.672487,0.28,0.91764,11,17
356,82,75,0.660687,0.629232,1.0,0.510765,11,17
356,86,72,0.669566,0.613001,1.0,0.786004,11,17
356,87,73,0.796604,0.751013,1.0,0.977299,11,17
356,85,21,0.747322,0.74784,1.0,0.393393,11,17
356,94,13,0.70741,0.705428,1.0,0.323696,11,17
356,104,83,0.626761,0.632387,0.49,0.758566,11,17
357,15,20,0.673529,0.654622,1.0,0.414335,11,17
357,23,34,0.674865,0.619875,1.0,0.782673,11,17
357,62,44,0.698991,0.64707,1.0,0.80904,11,17
357,77,56,0.693592,0.68025,0.63,0.916372,11,17
357,82,75,0.667075,0.636865,1.0,0.513363,11,17
357,86,72,0.678619,0.624352,1.0,0.784292,11,17
357,87,73,0.782765,0.733774,1.0,0.978776,11,17
357,85,21,0.672773,0.655842,1.0,0.392538,11,17
357,94,13,0.716918,0.717146,1.0,0.323961,11,17
357,104,83,0.636588,0.634152,0.56,0.766931,11,17
358,15,20,0.668914,0.64912,1.0,0.412324,11,17
358,23,34,0.67862,0.624442,1.0,0.78339,11,17
358,62,44,0.710276,0.661088,1.0,0.808241,11,17
358,77,56,0.70117,0.680082,0.7,0.916199,11,17
358,82,75,0.672369,0.643127,1.0,0.516166,11,17
358,86,72,0.681174,0.627404,1.0,0.785344,11,17
358,87,73,0.780186,0.730534,1.0,0.979325,11,17
358,85,21,0.672767,0.65594,1.0,0.391484,11,17
358,94,13,0.718918,0.719527,1.0,0.32487,11,17
358,104,83,0.648682,0.638641,0.63,0.776084,11,17
359,15,20,0.667799,0.647984,1.0,0.40989,11,17
359,23,34,0.683341,0.630239,1.0,0.783747,11,17
359,62,44,0.711382,0.662439,1.0,0.808395,11,17
359,77,56,0.708223,0.679241,0.77,0.916263,11,17
359,82,75,0.673945,0.644855,1.0,0.51838,11,17
359,86,72,0.682653,0.629188,1.0,0.785789,11,17
359,87,73,0.786304,0.738075,1.0,0.979484,11,17
359,85,21,0.673787,0.657226,1.0,0.39121,11,17
359,94,13,0.719078,0.719689,1.0,0.325221,11,17
359,104,83,0.658084,0.64001,0.7,0.783145,11,17
360,15,20,0.670882,0.652156,1.0,0.406216,10,17
360,23,34,0.685705,0.633201,1.0,0.783315,10,17
360,62,44,0.701755,0.650513,1.0,0.808743,10,17
360,82,75,0.662014,0.629831,1.0,0.521284,10,17
360,86,72,0.63688,0.572593,1.0,0.786365,10,17
360,87,73,0.768122,0.715515,1.0,0.980513,10,17
360,85,21,0.67995,0.664839,1.0,0.3912,10,17
360,94,13,0.725632,0.727708,1.0,0.325996,10,17
360,104,83,0.662235,0.634745,0.77,0.791728,10,17
361,15,20,0.669465,0.65076,1.0,0.402623,10,16
361,23,34,0.691189,0.639996,1.0,0.783104,10,16
361,62,44,0.700734,0.649137,1.0,0.8099,10,16
361,82,75,0.670345,0.639887,1.0,0.52366,10,16
361,86,72,0.653873,0.593456,1.0,0.787632,10,16
361,87,73,0.770622,0.718657,1.0,0.97997,10,16
361,85,21,0.682876,0.668419,1.0,0.391544,10,16
361,94,13,0.719544,0.720105,1.0,0.326844,10,16
361,104,83,0.684846,0.652256,0.84,0.800543,10,16
362,15,20,0.671381,0.653555,1.0,0.398287,10,16
362,23,34,0.688748,0.637042,1.0,0.782487,10,16
362,62,44,0.700648,0.649022,1.0,0.809993,10,16
362,82,75,0.670188,0.639385,1.0,0.526777,10,16
362,86,72,0.651866,0.590793,1.0,0.789511,10,16
362,87,73,0.772472,0.721362,1.0,0.975723,10,16
362,85,21,0.686129,0.672355,1.0,0.392377,10,16
362,94,13,0.729966,0.732875,1.0,0.327883,10,16
362,104,83,0.68792,0.645745,0.91,0.808259,10,16
363,15,20,0.662938,0.643499,1.0,0.394512,10,16
363,23,34,0.693869,0.643438,1.0,0.781762,10,16
363,62,44,0.703529,0.652423,1.0,0.811592,10,16
363,82,75,0.667371,0.635596,1.0,0.529907,10,16
363,86,72,0.650362,0.588763,1.0,0.791251,10,16
363,87,73,0.776275,0.726464,1.0,0.971628,10,16
363,85,21,0.691052,0.678452,1.0,0.392211,10,16
363,94,13,0.737432,0.742012,1.0,0.328734,10,16
363,104,83,0.696149,0.645472,0.98,0.81728,10,16
364,23,34,0.642392,0.579936,1.0,0.780955,9,16
364,62,44,0.699227,0.646902,1.0,0.813698,9,16
364,82,75,0.65598,0.621181,1.0,0.533405,9,16
364,86,72,0.618056,0.548712,1.0,0.792739,9,16
364,87,73,0.766344,0.714681,1.0,0.966732,9,16
364,85,21,0.692945,0.680697,1.0,0.39316,9,16
364,94,13,0.766201,0.77744,1.0,0.329818,9,16
364,104,83,0.664454,0.602783,1.0,0.82551,9,16
365,23,34,0.649275,0.588631,1.0,0.778997,9,16
365,62,44,0.701201,0.649154,1.0,0.815574,9,16
365,82,75,0.652533,0.616662,1.0,0.536043,9,16
365,86,72,0.618672,0.549261,1.0,0.794881,9,16
365,87,73,0.771593,0.72154,1.0,0.96292,9,16
365,85,21,0.697825,0.686542,1.0,0.395002,9,16
365,94,13,0.763768,0.774292,1.0,0.331261,9,16
365,104,83,0.658201,0.594382,1.0,0.83237,9,16
366,23,34,0.63861,0.575605,1.0,0.777503,10,16
366,62,44,0.711076,0.661065,1.0,0.81847,10,16
366,82,75,0.655467,0.61998,1.0,0.539137,10,16
366,86,72,0.651766,0.590021,1.0,0.796063,10,16
366,87,73,0.771565,0.721931,1.0,0.958622,10,16
366,85,21,0.705419,0.695708,1.0,0.397174,10,16
366,94,13,0.764478,0.775024,1.0,0.332727,10,16
366,104,83,0.679967,0.620483,1.0,0.840302,10,16
367,23,34,0.651527,0.591718,1.0,0.7759,9,17
367,62,44,0.684495,0.628023,1.0,0.820603,9,17
367,82,75,0.612669,0.566767,1.0,0.542676,9,17
367,86,72,0.706828,0.657811,1.0,0.798296,9,17
367,87,73,0.764522,0.713623,1.0,0.954664,9,17
367,85,60,0.615937,0.726181,0.0,0.350265,9,17
367,104,83,0.695725,0.63918,1.0,0.848054,9,17
368,23,34,0.716305,0.671899,1.0,0.774199,10,18
368,62,44,0.735416,0.690848,1.0,0.821323,10,18
368,77,56,0.586811,0.63381,0.0,0.920975,10,18
368,82,81,0.60052,0.697316,0.0,0.449665,10,18
368,86,72,0.735009,0.692493,1.0,0.799587,10,18
368,87,73,0.842613,0.810529,1.0,0.950117,10,18
368,85,60,0.676176,0.743219,0.42,0.351226,10,18
368,104,83,0.752626,0.708632,1.0,0.856475,10,18
369,23,34,0.678675,0.625525,1.0,0.773129,10,18
369,62,44,0.758736,0.719521,1.0,0.822646,10,18
369,82,81,0.634854,0.682134,0.42,0.452879,10,18
369,86,72,0.732698,0.689413,1.0,0.801868,10,18
369,87,73,0.78588,0.740776,1.0,0.946844,10,18
369,85,21,0.662971,0.740935,0.28,0.402476,10,18
369,104,83,0.735526,0.686654,1.0,0.865135,10,18
369,94,60,0.639133,0.759145,0.0,0.306605,10,18
370,23,34,0.636301,0.573375,1.0,0.771215,10,18
370,62,44,0.684247,0.627299,1.0,0.824826,10,18
370,82,81,0.590253,0.617216,0.49,0.455735,10,18
370,86,72,0.658863,0.59801,1.0,0.80392,10,18
370,87,73,0.702646,0.63844,1.0,0.942063,10,18
370,85,60,0.640364,0.717843,0.28,0.35358,10,18
370,104,83,0.70154,0.643835,1.0,0.873629,10,18
371,23,34,0.639997,0.578152,1.0,0.76906,10,18
371,62,44,0.677138,0.618291,1.0,0.827117,10,18
371,82,81,0.593013,0.610773,0.56,0.458833,10,18
371,86,72,0.657307,0.595832,1.0,0.80652,10,18
371,87,73,0.702965,0.639358,1.0,0.936757,10,18
371,85,60,0.700207,0.753407,0.56,0.355309,10,18
371,104,83,0.69372,0.633433,1.0,0.88115,10,18
372,23,34,0.630457,0.566584,1.0,0.766878,11,18
372,62,44,0.688172,0.63171,1.0,0.829248,11,18
372,82,81,0.623096,0.638059,0.63,0.462134,11,18
372,86,72,0.690597,0.636622,1.0,0.809846,11,18
372,87,73,0.72053,0.661481,1.0,0.932441,11,18
372,85,21,0.667715,0.746486,0.28,0.405602,11,18
372,104,83,0.68886,0.62666,1.0,0.888947,11,18
372,94,60,0.710697,0.808774,0.28,0.312526,11,18
373,23,34,0.632607,0.569424,1.0,0.765021,11,18
373,62,44,0.680349,0.621856,1.0,0.831175,11,18
373,82,81,0.636048,0.644194,0.7,0.465356,11,18
373,86,72,0.693126,0.639544,1.0,0.811893,11,18
373,87,73,0.739299,0.684992,1.0,0.92911,11,18
373,85,21,0.751595,0.751839,1.0,0.406326,11,18
373,104,83,0.6879,0.624735,1.0,0.896429,11,18
373,94,60,0.732681,0.80709,0.49,0.314567,11,18
374,23,34,0.681145,0.629576,1.0,0.763008,12,18
374,62,44,0.694276,0.638764,1.0,0.834158,12,18
374,82,81,0.677583,0.685607,0.77,0.468844,12,18
374,86,72,0.682615,0.626278,1.0,0.814757,12,18
374,87,73,0.724427,0.66702,1.0,0.925093,12,18
374,85,21,0.7582,0.759755,1.0,0.408789,12,18
374,104,83,0.710761,0.652208,1.0,0.904167,12,18
374,110,87,0.562568,0.634404,0.0,0.611931,12,18
374,94,60,0.727503,0.791033,0.56,0.315742,12,18
375,23,34,0.688381,0.638742,1.0,0.76069,12,18
375,62,44,0.699173,0.644499,1.0,0.837331,12,18
375,82,81,0.688831,0.689615,0.84,0.472281,12,18
375,86,72,0.684807,0.628686,1.0,0.817784,12,18
375,87,73,0.710498,0.6502,1.0,0.921208,12,18
375,85,21,0.756055,0.756975,1.0,0.410097,12,18
375,104,83,0.709758,0.650267,1.0,0.911279,12,18
375,110,87,0.61226,0.638047,0.42,0.616617,12,18
375,94,60,0.734292,0.789667,0.63,0.317819,12,18
376,23,34,0.698728,0.65172,1.0,0.758689,12,17
376,62,56,0.567063,0.614905,0.0,0.865453,12,17
376,82,81,0.711363,0.707557,0.91,0.475767,12,17
376,86,72,0.683904,0.627278,1.0,0.820739,12,17
376,87,73,0.731519,0.676521,1.0,0.9176,12,17
376,85,21,0.736918,0.733312,1.0,0.410357,12,17
376,104,83,0.75858,0.7098,1.0,0.919074,12,17
376,110,87,0.637036,0.658637,0.49,0.621337,12,17
376,112,70,0.55735,0.639938,0.0,0.490701,12,17
376,94,60,0.739775,0.786761,0.7,0.319163,12,17
377,23,34,0.633771,0.571767,1.0,0.755853,11,17
377,62,56,0.621865,0.625135,0.42,0.867342,11,17
377,82,81,0.701675,0.685759,0.98,0.478653,11,17
377,86,72,0.6921,0.637107,1.0,0.823727,11,17
377,87,73,0.739863,0.687223,1.0,0.913588,11,17
377,85,21,0.745544,0.743971,1.0,0.410313,11,17
377,104,83,0.724955,0.667637,1.0,0.925444,11,17
377,110,87,0.62889,0.638521,0.56,0.626486,11,17
377,94,60,0.759204,0.801067,0.77,0.320656,11,17
378,23,34,0.619815,0.554734,1.0,0.753782,10,17
378,82,81,0.653682,0.623462,1.0,0.48159,10,17
378,86,72,0.707518,0.655916,1.0,0.826111,10,17
378,87,73,0.69905,0.637262,1.0,0.909031,10,17
378,85,21,0.762393,0.764793,1.0,0.41021,10,17
378,104,83,0.71446,0.653941,1.0,0.932871,10,17
378,110,87,0.641153,0.643649,0.63,0.631286,10,17
378,94,60,0.778907,0.815697,0.84,0.322287,10,17
379,23,34,0.626476,0.563177,1.0,0.751604,11,17
379,82,81,0.684454,0.661151,1.0,0.484824,11,17
379,86,72,0.723734,0.675661,1.0,0.828991,11,17
379,87,73,0.729819,0.675612,1.0,0.905547,11,17
379,85,21,0.744297,0.742394,1.0,0.410686,11,17
379,104,83,0.727672,0.669564,1.0,0.939913,11,17
379,110,87,0.700229,0.706594,0.7,0.636125,11,17
379,94,60,0.78108,0.808678,0.91,0.323872,11,17
380,23,34,0.617524,0.552282,1.0,0.749961,10,18
380,82,81,0.646407,0.613843,1.0,0.487994,10,18
380,86,72,0.6923,0.63667,1.0,0.830656,10,18
380,87,73,0.674447,0.607508,1.0,0.902609,10,18
380,85,21,0.737533,0.734005,1.0,0.411027,10,18
380,104,83,0.707847,0.644487,1.0,0.945889,10,18
380,110,87,0.64937,0.633785,0.77,0.640622,10,18
380,94,60,0.798346,0.820355,0.98,0.324939,10,18
381,23,34,0.625161,0.56192,1.0,0.74788,11,18
381,62,44,0.600008,0.65671,0.0,0.854204,11,18
381,82,81,0.685411,0.66172,1.0,0.491034,11,18
381,86,72,0.70041,0.646376,1.0,0.833804,11,18
381,87,73,0.709703,0.651339,1.0,0.899734,11,18
381,85,21,0.750023,0.749382,1.0,0.411547,11,18
381,104,83,0.721196,0.660307,1.0,0.952644,11,18
381,110,87,0.660035,0.6369,0.84,0.645803,11,18
381,94,60,0.79227,0.809923,1.0,0.326955,11,18
382,23,34,0.625564,0.562637,1.0,0.745662,11,17
382,62,56,0.586599,0.623745,0.12,0.854592,11,17
382,82,81,0.700077,0.679555,1.0,0.493863,11,17
382,86,72,0.705786,0.652723,1.0,0.83677,11,17
382,87,73,0.734013,0.681673,1.0,0.896637,11,17
382,85,21,0.742095,0.739517,1.0,0.412281,11,17
382,104,83,0.723649,0.66279,1.0,0.958177,11,17
382,110,87,0.682555,0.654696,0.91,0.650616,11,17
382,94,60,0.791188,0.808453,1.0,0.328314,11,17
383,23,34,0.610696,0.544541,1.0,0.742945,10,17
383,82,81,0.673277,0.646156,1.0,0.496857,10,17
383,86,72,0.704961,0.651506,1.0,0.838766,10,17
383,87,73,0.696582,0.635714,1.0,0.893853,10,17
383,85,21,0.755351,0.755782,1.0,0.413383,10,17
383,104,83,0.715523,0.652183,1.0,0.963952,10,17
383,110,87,0.689008,0.652664,0.98,0.65524,10,17
383,94,60,0.809551,0.831044,1.0,0.329219,10,17
384,23,34,0.623325,0.560331,1.0,0.741005,11,16
384,62,56,0.611954,0.633756,0.28,0.849421,11,16
384,82,81,0.705028,0.685096,1.0,0.499674,11,16
384,86,72,0.738633,0.692863,1.0,0.841134,11,16
384,87,73,0.754164,0.707132,1.0,0.890876,11,16
384,85,13,0.604482,0.707694,0.0,0.394156,11,16
384,104,83,0.728157,0.667251,1.0,0.969379,11,16
384,110,87,0.697379,0.65982,1.0,0.659858,11,16
384,94,60,0.798672,0.817416,1.0,0.33115,11,16
385,23,34,0.67487,0.624202,1.0,0.738954,11,16
385,82,81,0.686579,0.66206,1.0,0.502188,11,16
385,86,72,0.737407,0.691159,1.0,0.84306,11,16
385,87,73,0.697271,0.637084,1.0,0.8886,11,16
385,85,13,0.635795,0.689005,0.42,0.395111,11,16
385,104,83,0.745151,0.687733,1.0,0.97453,11,16
385,110,87,0.710438,0.675473,1.0,0.664684,11,16
385,94,60,0.799576,0.818395,1.0,0.332542,11,16
386,23,34,0.674133,0.62347,1.0,0.737145,11,16
386,82,81,0.686937,0.662262,1.0,0.504616,11,16
386,86,72,0.738976,0.692887,1.0,0.845183,11,16
386,87,73,0.701992,0.643119,1.0,0.886535,11,16
386,85,13,0.64092,0.685706,0.49,0.395956,11,16
386,104,83,0.747536,0.690313,1.0,0.97823,11,16
386,110,87,0.711893,0.676793,1.0,0.669517,11,16
386,94,60,0.809731,0.830864,1.0,0.333285,11,16
387,23,34,0.57686,0.503472,1.0,0.735615,9,16
387,82,81,0.654643,0.622046,1.0,0.507934,9,16
387,86,72,0.682283,0.622692,1.0,0.846896,9,16
387,87,73,0.667667,0.600896,1.0,0.884767,9,16
387,104,83,0.698767,0.63021,1.0,0.976867,9,16
387,110,87,0.684883,0.642961,1.0,0.674274,9,16
387,94,60,0.695077,0.689081,1.0,0.334961,9,16
388,23,34,0.583469,0.511791,1.0,0.734035,9,16
388,82,81,0.665736,0.635506,1.0,0.510383,9,16
388,86,72,0.691189,0.633565,1.0,0.848187,9,16
388,87,73,0.677172,0.612746,1.0,0.883662,9,16
388,104,83,0.706243,0.639492,1.0,0.97638,9,16
388,110,87,0.696228,0.656584,1.0,0.67822,9,16
388,94,60,0.704549,0.700652,1.0,0.33627,9,16
389,23,34,0.59094,0.521148,1.0,0.732728,9,16
389,82,81,0.678149,0.650628,1.0,0.512506,9,16
389,86,72,0.6969,0.640528,1.0,0.849106,9,16
389,87,73,0.689387,0.628032,1.0,0.881649,9,16
389,104,83,0.712235,0.646922,1.0,0.976081,9,16
389,110,87,0.702278,0.663677,1.0,0.682058,9,16
389,94,60,0.710033,0.707343,1.0,0.337107,9,16
390,23,34,0.60347,0.536764,1.0,0.731317,9,16
390,82,81,0.697845,0.674715,1.0,0.514948,9,16
390,86,72,0.703807,0.649031,1.0,0.849398,9,16
390,87,73,0.703514,0.645656,1.0,0.879888,9,16
390,104,83,0.726044,0.664041,1.0,0.975455,9,16
390,110,87,0.708371,0.670792,1.0,0.686218,9,16
390,94,60,0.713672,0.711792,1.0,0.337564,9,16
391,23,34,0.608052,0.542536,1.0,0.730184,9,16
391,82,81,0.706803,0.685564,1.0,0.517126,9,16
391,86,72,0.705648,0.651212,1.0,0.85034,9,16
391,87,73,0.713077,0.657533,1.0,0.879233,9,16
391,104,83,0.730534,0.669638,1.0,0.974937,9,16
391,110,87,0.713413,0.676584,1.0,0.690632,9,16
391,94,60,0.715681,0.714211,1.0,0.338203,9,16
392,23,34,0.610729,0.545941,1.0,0.729187,9,16
392,82,81,0.70623,0.684662,1.0,0.519097,9,16
392,86,75,0.693093,0.785534,0.0,0.714056,9,16
392,87,73,0.723256,0.670221,1.0,0.878066,9,16
392,104,83,0.736564,0.67713,1.0,0.974494,9,16
392,110,87,0.661773,0.612463,1.0,0.694042,9,16
392,94,60,0.715851,0.714381,1.0,0.338597,9,16
393,23,34,0.613797,0.549808,1.0,0.72841,9,16
393,82,81,0.715543,0.695954,1.0,0.52123,9,16
393,86,75,0.744485,0.791643,0.42,0.715038,9,16
393,87,73,0.731113,0.679994,1.0,0.87738,9,16
393,104,83,0.736974,0.677552,1.0,0.97535,9,16
393,110,87,0.668213,0.620153,1.0,0.696715,9,16
393,94,60,0.718745,0.717883,1.0,0.339339,9,16
394,23,34,0.551772,0.473319,1.0,0.727162,8,16
394,82,81,0.638959,0.601177,1.0,0.523078,8,16
394,86,75,0.648219,0.663099,0.49,0.715981,8,16
394,87,73,0.709765,0.653678,1.0,0.87685,8,16
394,104,83,0.656593,0.578172,1.0,0.976312,8,16
394,110,87,0.631768,0.574774,1.0,0.700385,8,16
394,94,60,0.646378,0.628426,1.0,0.340056,8,16
394,113,38,0.556889,0.655068,0.0,0.331825,8,16
395,23,34,0.668592,0.617718,1.0,0.726084,8,15
395,82,81,0.729463,0.712719,1.0,0.52557,8,15
395,86,72,0.621792,0.667486,0.12,0.851841,8,15
395,87,73,0.756949,0.71204,1.0,0.876017,8,15
395,104,83,0.750379,0.694003,1.0,0.976424,8,15
395,110,87,0.696942,0.655,1.0,0.703173,8,15
395,94,60,0.733132,0.73557,1.0,0.340183,8,15
395,113,38,0.56802,0.611616,0.42,0.331088,8,15
396,23,34,0.721662,0.683355,1.0,0.725224,8,16
396,82,81,0.710051,0.688572,1.0,0.527286,8,16
396,86,72,0.686345,0.627244,1.0,0.851605,8,16
396,87,73,0.74631,0.698812,1.0,0.876899,8,16
396,104,83,0.719393,0.655666,1.0,0.977073,8,16
396,110,87,0.713254,0.674875,1.0,0.705935,8,16
396,94,60,0.722189,0.722012,1.0,0.340599,8,16
396,113,38,0.58727,0.625869,0.49,0.330881,8,16
397,23,34,0.733064,0.697449,1.0,0.725115,9,16
